회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),자본(*)(IFRS연결),이자비용(IFRS연결),이자수익(IFRS연결),배당금수익(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),* 발행한 주식총수(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),유동부채(*)(IFRS연결),재고자산(*)(IFRS연결),유동자산(*)(IFRS연결),부채(*)(IFRS연결),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS연결),인건비(IFRS연결),금융비용(IFRS연결),임차료(IFRS연결),세금과공과(IFRS연결),감가상각비(IFRS연결),상장일,상장폐지일
(주)금화피에스시,036190,2016/12,29816098,235018376,23917682,168709929,55896,1212096,0,32246922,6000000,215036137,21004167,40632631,832281,144728651,46326207,839,31612.01,96205.18,-1212.32,4310.12,3573.86,1929.07,2000/12/26,
(주)금화피에스시,036190,2017/12,33863833,205781841,20153925,184227358,62772,2005324,0,46527259,6000000,231639148,23281103,41410742,1035746,158082025,47411791,818,30814.03,75207.79,-2014,3046.7,2481.37,2010.05,2000/12/26,
(주)금화피에스시,036190,2018/12,41384787,233326733,39649709,220727038,95873,2433744,0,22300740,6000000,262516457,24232563,36350520,1139754,178015924,41789419,1396,51869.28,80900.17,-2410.6,4163.41,2859.16,1664.84,2000/12/26,
(주)금화피에스시,036190,2019/12,34327291,209435314,27677441,239409631,122479,2280676,0,22975767,6000000,281692946,32113492,38745095,1217558,184009183,42283315,876,37439.21,88390.74,-2241.75,3103.72,3277.37,1532.12,2000/12/26,
(주)금화피에스시,036190,2020/12,26993690,235335656,29941078,257558782,87289,2000803,0,15214994,6000000,294093831,42242480,29778527,1292555,169109259,36535049,905,39829.95,99671.36,-2017.65,5494.99,4013.79,1558.72,2000/12/26,
(주)기가레인,049080,2013/12,12948738,94791934,10828194,62386212,2265353,150522,0,9920029,15963213,122523850,22445030,38143028,10704669,52670777,60137638,305,10938.81,11394.6,2114.83,0,0,5478.43,2013/12/19,
(주)기가레인,049080,2014/12,9101817,95718992,7764423,75572002,1198208,428168,0,13827169,17704421,131923500,10892437,33237888,11467784,42916021,56351498,377,8222.54,12923.57,770.04,0,0,6704.78,2013/12/19,
(주)기가레인,049080,2015/12,-18852731,61576391,-13369109,65744609,1367603,284656,0,-1508026,17704421,151757532,16930986,56716336,8173832,45758661,86012923,364,-18364.1,17811.02,1082.95,0,0,9129.01,2013/12/19,
(주)기가레인,049080,2016/12,-9108288,75445071,-10347329,57597489,2201101,241315,0,-1748284,17704421,155732003,9619384,71210116,7789794,46144283,98134514,350,-11312.09,18175.93,1959.79,0,0,9785.16,2013/12/19,
(주)기가레인,049080,2017/12,5232144,100131227,-920801,88669121,2664864,195138,0,-3057024,48600920,181628353,7394924,77579452,24300940,72343064,92959232,200,988.78,13332.43,2469.73,0,0,8136.93,2013/12/19,
(주)기가레인,049080,2018/12,-2497484,124772205,-21635992,68560115,3528219,302205,0,-9812084,50392650,179113947,6526724,80323500,37262134,97225166,110553832,222,-12527.04,16509.23,3226.01,0,0,7846.26,2013/12/19,
(주)기가레인,049080,2019/12,-29598747,72769411,-46059977,28064616,3660524,5233,0,8012780,52276120,117798198,5853130,62344306,17628230,60133834,89733582,199,-45821.76,16267.14,3655.29,0,0,8875.05,2013/12/19,
(주)기가레인,049080,2020/12,-14446302,44278598,-25803274,50346938,3568800,49105,0,-3184088,72049635,104198044,32432436,32032184,9434844,61214708,53851106,174,-23295.44,13669.64,3519.7,0,0,7270.66,2013/12/19,
(주)기산텔레콤,035460,2011/12,-10359858,65679195,-12092371,33888631,2778501,603981,0,-3853879,14337340,86259438,4783873,42276066,18767251,55476277,52370807,92,-12253.34,3971,2174.52,0,0,3958.41,1999/11/18,
(주)기산텔레콤,035460,2012/12,1714513,74315907,-1882261,31516647,2424746,629901,0,12442975,14337340,73234520,14067531,36476208,13259612,55620433,41717873,84,-1877.15,8928,1794.85,0,0,3127.58,1999/11/18,
(주)기산텔레콤,035460,2013/12,5120351,79463728,3928729,36517480,1025268,331631,0,-1989067,14337340,78811114,13512852,35626324,15151600,63696575,42293634,85,3946.83,8459,693.17,0,0,2623.19,1999/11/18,
(주)기산텔레콤,035460,2014/12,1747320,74512326,2744606,38506780,691393,512922,0,-933212,14337340,78052777,14133337,33854674,22011486,64834230,39545997,98,2257,8532.96,178.22,0,0,2517.5,1999/11/18,
(주)기산텔레콤,035460,2015/12,1595421,79710503,1701580,42259485,585504,192242,0,9032265,14390340,76012528,22741404,25981076,18183749,64461290,33753043,86,1432.03,8646.07,393.05,0,0,2525.53,1999/11/18,
(주)기산텔레콤,035460,2016/12,-2914471,59172319,-2639743,39870843,499949,293969,0,-2082377,14577340,74209973,16070259,30567279,17338891,62942880,34339130,95,-2732.69,9162.26,205.54,0,0,1772.91,1999/11/18,
(주)기산텔레콤,035460,2017/12,-3230591,63467585,-5538516,34992274,507327,243441,0,610439,14577340,70137339,15802190,25198661,21211655,58352347,35145065,89,-5349.56,8766.39,262.82,0,0,1766.15,1999/11/18,
(주)기산텔레콤,035460,2018/12,-2927420,56445716,-3327575,31640999,530206,177739,0,-4595324,14577340,56180491,7759395,20046567,19445191,46536756,24539492,85,-3393.17,8345.56,352.47,0,0,1591.96,1999/11/18,
(주)기산텔레콤,035460,2019/12,3995820,67054955,3498486,34690964,602749,187071,0,8214391,14577340,66789756,14470449,22745330,20148676,49053647,32098792,79,3619.6,8779.09,415.68,0,0,1466.21,1999/11/18,
(주)기산텔레콤,035460,2020/12,423128,68812450,337553,35084369,525953,98945,0,2412787,14577340,70832523,16263143,25480217,18761135,55936111,35748155,70,104.24,11066.65,427.01,0,0,1737.47,1999/11/18,
(주)까뮤이앤씨,013700,2011/12,,,,,,,,,,,,,,,,80,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,,,,,,,,,80,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,,,,,,,,,77,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,,,,,,,,,130,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,,,,,,,,,159,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,,,,,,,,,161,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,,,,,,,,,162,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,,,,,,,,177,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,,,,,,,,167,,,,,,,1989/11/30,
(주)까뮤이앤씨,013700,2020/12,,,,,,,,,,,,,,,,152,,,,,,,1989/11/30,
(주)까스텔바작,308100,2016/12,5129079,33625854,-1636973,45602231,241566,6004,0,-7138758,1000000,63783889,3892134,17499703,31200838,43259469,18181658,,,,,,,,2019/06/10,
(주)까스텔바작,308100,2017/12,12020807,84152107,6356092,51911343,125451,4420,0,6435942,1000000,64903846,4201650,12313193,35031021,47961328,12992504,,8532.71,4372.19,121.03,1385.8,0,822.88,2019/06/10,
(주)까스텔바작,308100,2018/12,14574144,92346623,11214626,62786697,0,8422,0,10686925,6000000,79266755,13959137,14225038,34885151,62872975,16480058,,14555.82,4570.61,-8.42,1531.51,0,904.64,2019/06/10,
(주)까스텔바작,308100,2019/12,9018785,81358617,6869624,76678226,41970,71556,0,2054323,6596700,89005071,15122601,9931371,37141130,66201004,12326845,59,8787.63,4783.89,-29.59,433.6,0,2019.22,2019/06/10,
(주)까스텔바작,308100,2020/12,7534658,67274849,4795622,81476497,244065,283578,0,162541,6596700,103688306,20165590,10069252,35253112,70301781,22211809,51,6488.93,4439.51,-39.51,50.09,0,2173.25,2019/06/10,
(주)나노,187790,2014/12,,,,,,,,,,,,,,,,,,,,,,,2014/05/08,
(주)나노,187790,2015/12,-8471990,29901810,-8990586,42659926,2088951,81515,0,-16345449,23784935,99495652,3214353,39042763,19870176,49781287,56835726,77,-11073.95,5777.31,2007.44,0,0,3596.54,2014/05/08,
(주)나노,187790,2016/12,-14162416,48175171,-24388859,34319308,2587615,31319,0,3413,29225943,83440884,3411306,39150040,15952670,34297077,49121575,76,-20819.89,6126.69,2556.3,0,0,4010.05,2014/05/08,
(주)나노,187790,2017/12,1661616,73089292,89291,44902238,1724742,28654,0,-1534925,39269856,91574665,4796891,37817466,20989648,42822418,46672426,71,159.65,6096.88,1696.09,0,0,4403.33,2014/05/08,
(주)나노,187790,2018/12,2193238,81942719,-467314,59465317,1801069,150627,0,3779560,23851615,108261295,7605065,42133296,23400275,51117840,48795977,63,-356.68,8694.55,1650.44,0,0,3829.62,2014/05/08,
(주)나노,187790,2019/12,-869772,73694955,-298564,62021912,1619670,138288,0,3673949,25797855,116141232,8927634,43147371,21584379,49148522,54119319,45,-298.56,12206.74,1481.38,0,0,5195.17,2014/05/08,
(주)나노,187790,2020/12,-1732662,47375058,-10436378,51620586,951781,174124,0,11122441,25797855,109623884,12142167,56005626,9263978,74375629,58003297,58,-4718.08,5202.03,777.66,0,0,5185.3,2014/05/08,
(주)나노브릭,286750,2015/12,,,,,,,,,,,,,,,,,,,,,,,2019/08/19,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,,,,,,,,,,,,2019/08/19,
(주)나노브릭,286750,2017/12,-2002095,5983442,-3770569,734346,1185272,1525,6571,-333628,3356657,18335455,175169,11103610,1217079,2384323,17601109,,-4259.42,1729.25,1177.18,0,0,1396.2,2019/08/19,
(주)나노브릭,286750,2018/12,-1291703,7186469,859279,1524203,1139899,2258,0,-416736,4005195,18088485,1831559,10765466,1590907,4798233,16564282,,859.28,1559.8,1137.64,0,0,1270.18,2019/08/19,
(주)나노브릭,286750,2019/12,-1512607,7775408,-780552,14149812,447474,35051,0,-1396590,4560103,24551526,906003,8726057,1921947,11714243,10401714,58,-759,2488.68,412.42,0,0,1102.71,2019/08/19,
(주)나노브릭,286750,2020/12,,,,,,,,,,,,,,,,53,,,,,,,2019/08/19,
(주)나노신소재,121600,2011/12,4489990,33480756,4687969,58193875,463366,358775,0,-2097173,7232222,73056413,7990206,9523516,26824943,47025271,14862539,134,4218.27,5265.42,104.59,0,0,2621.53,2011/02/09,
(주)나노신소재,121600,2012/12,-699837,23644347,-1446732,56592559,301688,277130,0,1069341,7232222,68351781,5273499,9008689,27117909,42125797,11759222,133,-702.47,6188.49,24.56,0,0,3012.92,2011/02/09,
(주)나노신소재,121600,2013/12,1396876,27009014,1166791,57860945,323234,124136,0,2155752,7232222,67523690,5988857,4725667,26850873,42799213,9662746,134,974.08,6212.86,199.1,0,0,3169.12,2011/02/09,
(주)나노신소재,121600,2014/12,3699232,27926752,3793548,61578369,149230,81025,0,1147862,7232222,71678554,6194063,5900453,31359550,48906282,10100184,151,4003.19,7176.82,68.2,0,0,3469.83,2011/02/09,
(주)나노신소재,121600,2015/12,9096516,43140425,7655911,73885201,104880,64422,0,11682309,10848333,83449448,13744684,7150935,29013917,60962500,9564248,166,9734.55,8807.47,40.46,0,0,3509.82,2011/02/09,
(주)나노신소재,121600,2016/12,6294911,41111800,5940058,77589079,51434,110589,0,6589356,10925933,84239207,12910461,3791703,29895861,62485580,6650128,178,6491.51,9981.79,-59.15,0,0,3405.06,2011/02/09,
(주)나노신소재,121600,2017/12,8531076,45568866,6827889,82913399,74432,86588,0,9556458,10925933,88963512,6529309,3920256,30968835,61681313,6050113,192,7050.4,10973.96,-12.16,0,0,3487.7,2011/02/09,
(주)나노신소재,121600,2018/12,8749523,52249960,7671621,88855048,68372,204455,0,3946809,10925933,98480424,7393837,7668503,39994521,70792401,9625376,195,8319.34,12653.13,-136.08,0,0,3641.93,2011/02/09,
(주)나노신소재,121600,2019/12,5143898,48892961,5801286,93787590,119864,270469,0,11904291,10916733,101893569,12604945,5326867,37755144,74512856,8105979,213,6458.67,13866.21,-150.6,0,0,2816.72,2011/02/09,
(주)나노신소재,121600,2020/12,1463818,48524488,1649534,92144682,162576,308243,0,8742438,10916733,106629092,14125354,9152227,30605810,68451368,14484410,217,610.11,13712.24,-145.67,0,0,2834.02,2011/02/09,
(주)나노엔텍,039860,2011/12,-11116954,13153879,-12202620,28748071,903412,1049012,570,-5296213,19456164,49649382,3032505,6261724,3783762,36625845,20901311,83,-10970.78,3285.57,-146.17,0,0,1693.5,2000/08/16,
(주)나노엔텍,039860,2012/12,-5328956,13435035,-5883367,22976602,1056466,570435,570,-3637073,19456164,44437103,2293703,5928956,4708962,26183933,21460502,88,-5883.37,3621.2,485.46,0,0,1257.23,2000/08/16,
(주)나노엔텍,039860,2013/12,-473071,19084457,-1236713,23577971,1068888,400543,428,2067659,19758964,44803627,4872522,4712348,4879289,25013045,21225655,89,-1236.71,3951.44,667.92,0,0,1760.88,2000/08/16,
(주)나노엔텍,039860,2014/12,-2591623,19498657,-2464001,35502372,308683,221836,242,-1629368,22571338,43261142,1803422,5166260,5547893,23133792,7758770,94,-2464,5185.95,86.61,0,0,2185.7,2000/08/16,
(주)나노엔텍,039860,2015/12,-7211152,24839316,-7471283,38408344,221028,102490,513,-3537605,24338338,52687009,7617982,7659415,5775124,25151814,14278665,107,-7471.28,6085.68,118.03,0,0,2756.19,2000/08/16,
(주)나노엔텍,039860,2016/12,-9685305,22205895,-14798956,25576796,230223,20329,513,-3022398,24438338,45707894,8945503,6148991,6556793,21923466,20131098,141,-14798.96,9650.06,209.38,0,0,2835.3,2000/08/16,
(주)나노엔텍,039860,2017/12,1672406,23809593,-2072184,23731000,494923,78639,0,1706810,24468214,42369896,9764286,16447800,5903314,22636243,18638896,95,-2072.18,6398.86,416.28,0,0,2843.66,2000/08/16,
(주)나노엔텍,039860,2018/12,2825936,25796821,3308228,35150401,156973,84720,570,1508481,26292790,42161682,6828422,5217057,6277557,23339161,7011281,98,3353.54,6502.3,71.68,0,0,2557.88,2000/08/16,
(주)나노엔텍,039860,2019/12,3051217,26255836,5749945,41025691,22777,88806,755,4082847,26532807,46639328,9782044,3221564,6865258,27247058,5613637,105,4276.21,7107.94,-66.78,0,0,2492.8,2000/08/16,
(주)나노엔텍,039860,2020/12,3403054,29443386,2736521,45487011,11239,113567,755,5697279,26796327,52815450,6855464,4549895,8454683,33170549,7328439,117,2114.93,8205.1,-103.08,0,0,2434.31,2000/08/16,
(주)나노트로닉스,010670,2011/12,433403,17113850,-1700903,20264575,2071005,436604,0,-3039230,12578175,48556005,636334,27929890,3142591,36085692,28291430,39,-1666.31,1669.57,1634.4,0,0,896.42,1996/05/14,2014/04/11
(주)나노트로닉스,010670,2012/12,3338256,19429585,-3183343,23057552,2382352,376475,0,-2515616,13940225,51585217,3263283,27999953,3516535,36093307,28527665,31,-3153.79,1781.26,2005.88,0,0,765.76,1996/05/14,2014/04/11
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2015/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2016/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2017/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2018/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2019/12,,,,,,,,,,,,,,,,,,,,,,,2022/02/08,
(주)나래나노텍,137080,2020/12,5650173,82804670,2232682,45920594,1560453,30020,0,10202457,8614080,126947146,2339151,77718592,19602097,49035716,81026552,,2912.59,17959.12,1530.43,0,0,2435.14,2022/02/08,
(주)나무가,190510,2011/12,,,,,,,,,,,,,,,,,,,,,,,2015/11/12,
(주)나무가,190510,2012/12,3645568,85497557,1139134,1803181,1888748,164449,0,2232985,1376000,64133581,8580232,60651029,15253213,50398294,62330401,,184.97,11704.69,1724.3,0,0,1708.31,2015/11/12,
(주)나무가,190510,2013/12,5350893,219315611,2143315,16750263,1304609,133696,0,7610626,2626862,91254175,20082720,69716749,19044455,70980559,74503913,,2486.36,18122.97,1170.91,0,0,2175.94,2015/11/12,
(주)나무가,190510,2014/12,1779277,218330936,1821999,19368729,1727724,272607,0,-4119774,2641862,135551568,17216825,97138784,32852929,95602918,116182840,,2422.56,20766.78,1455.12,0,0,4094.15,2015/11/12,
(주)나무가,190510,2015/12,25666181,403847036,8484512,60274130,3072032,428238,0,43344071,3336441,203857810,36886515,125706395,34456731,153817851,143583681,145,15320.65,30441.95,2643.79,0,0,7338.37,2015/11/12,
(주)나무가,190510,2016/12,-669505,292613003,-4188413,71710818,1792743,402824,0,9721204,3384113,195912474,42267103,102039282,26925230,134434932,124201656,138,-4815.2,20054.14,1389.92,0,0,9845.1,2015/11/12,
(주)나무가,190510,2017/12,-31479937,257564977,-40918809,30589633,1690517,217741,0,-43346810,3420798,142414320,18310609,93806287,26473649,83286111,111824687,128,-40561.44,24919.43,1472.78,0,0,12024.12,2015/11/12,
(주)나무가,190510,2018/12,1857186,312824892,3585210,35422440,1833047,283623,0,25954757,3430020,118767661,17883773,73489063,10307124,66783642,83345221,107,4912.79,18432.83,1549.42,0,0,11805.81,2015/11/12,
(주)나무가,190510,2019/12,2666025,362063863,-585939,44268639,2326323,392090,0,10378805,3434185,194518538,8017675,141184036,40166469,113544554,150249899,146,-1144.16,25273.8,1934.23,0,0,14207.91,2015/11/12,
(주)나무가,190510,2020/12,-2262218,511756135,-7890516,38372220,1731100,78394,0,-1894938,6871090,183374402,5343485,137911007,32125334,92446316,145002182,135,-8021.77,27341.05,1652.71,0,0,15961.61,2015/11/12,
(주)나스미디어,089600,2011/12,,,,,,,,,,,,,,,,,,,,,,,2013/07/17,
(주)나스미디어,089600,2012/12,,,,,,,,,,,,,,,,,,,,,,,2013/07/17,
(주)나스미디어,089600,2013/12,,,,,,,,,,,,,,,,193,,,,,,,2013/07/17,
(주)나스미디어,089600,2014/12,,,,,,,,,,,,,,,,212,,,,,,,2013/07/17,
(주)나스미디어,089600,2015/12,,,,,,,,,,,,,,,,225,,,,,,,2013/07/17,
(주)나스미디어,089600,2016/12,15433276,69943009,11972406,104423228,89944,470295,0,17117471,8754691,263925022,27550011,140803181,0,188150770,159501794,273,15633.22,22038.48,-380.35,301.41,194.33,1405.18,2013/07/17,
(주)나스미디어,089600,2017/12,34298134,120275391,26676052,127769767,232681,603449,0,14671424,8754691,315966980,17298693,171618545,0,241307138,188197213,320,35134.59,42061.29,-370.77,1968.26,302.73,3035.81,2013/07/17,
(주)나스미디어,089600,2018/12,24946232,106607030,20596334,141948762,76352,1158298,0,21386625,8754691,303112420,15274734,145807914,0,229307714,161163658,319,26236.04,43939.89,-1081.95,2167.07,312.92,3304.58,2013/07/17,
(주)나스미디어,089600,2019/12,30558603,117006838,22484088,153131396,851345,1220372,0,32417352,8754691,356236026,28879878,189476495,0,280030917,203104630,351,31563.22,47162.61,-369.03,1057.23,312.37,10477.72,2013/07/17,
(주)나스미디어,089600,2020/12,26967943,111641077,23134215,200667557,191107,1331161,0,47080676,8754691,422038864,53719959,208834002,296576,360553470,221371307,368,29849.73,47493.18,-1140.05,952.28,299.62,10198.37,2013/07/17,
(주)나이벡,138610,2011/12,,,,,,,,,,,,,,,,29,,,,,,,2011/07/13,
(주)나이벡,138610,2012/12,,,,,,,,,,,,,,,,31,,,,,,,2011/07/13,
(주)나이벡,138610,2013/12,,,,,,,,,,,,,,,,45,,,,,,,2011/07/13,
(주)나이벡,138610,2014/12,,,,,,,,,,,,,,,,44,,,,,,,2011/07/13,
(주)나이벡,138610,2015/12,,,,,,,,,,,,,,,,50,,,,,,,2011/07/13,
(주)나이벡,138610,2016/12,,,,,,,,,,,,,,,,57,,,,,,,2011/07/13,
(주)나이벡,138610,2017/12,,,,,,,,,,,,,,,,55,,,,,,,2011/07/13,
(주)나이벡,138610,2018/12,,,,,,,,,,,,,,,,58,,,,,,,2011/07/13,
(주)나이벡,138610,2019/12,,,,,,,,,,,,,,,,71,,,,,,,2011/07/13,
(주)나이벡,138610,2020/12,,,,,,,,,,,,,,,,66,,,,,,,2011/07/13,
(주)나이스디앤비,130580,2011/12,,,,,,,,,,,,,,,,97,,,,,,,2011/12/22,
(주)나이스디앤비,130580,2012/12,,,,,,,,,,,,,,,,103,,,,,,,2011/12/22,
(주)나이스디앤비,130580,2013/12,,,,,,,,,,,,,,,,98,,,,,,,2011/12/22,
(주)나이스디앤비,130580,2014/12,,,,,,,,,,,,,,,,111,,,,,,,2011/12/22,
(주)나이스디앤비,130580,2015/12,4943229,25675101,4366625,29892463,0,543428,0,5256603,15400000,37168676,6349674,6406912,7672,29639861,7276214,114,5589.2,10097.97,-543.43,0,0,401.36,2011/12/22,
(주)나이스디앤비,130580,2016/12,6465327,33964917,5728563,33730728,0,535683,0,6575052,15400000,40466208,7275060,6490546,1540,30111363,6735480,154,7010.26,13363.72,-535.68,615.96,383.76,600.07,2011/12/22,
(주)나이스디앤비,130580,2017/12,8454239,42282947,6414092,38536096,0,477446,0,7893693,15400000,46928148,9146609,8136476,2397,28885312,8392053,204,8074.6,17580.55,-477.45,640.51,426.88,884.27,2011/12/22,
(주)나이스디앤비,130580,2018/12,10423254,52040929,9299592,45199660,0,521012,0,11409223,15400000,56660361,12067352,10651174,1426,36486729,11460701,262,11610.17,22303.04,-521.01,777.99,587.54,1057.06,2011/12/22,
(주)나이스디앤비,130580,2019/12,12798062,77330430,11280367,60090077,39565,722914,0,13436099,15400000,78675556,14784237,16907562,1426,53601462,18585479,294,14213.86,31417.56,-683.35,330.3,772,3060.62,2011/12/22,
