회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),자본(*)(IFRS),이자비용(IFRS),이자수익(IFRS),배당금수익(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),* 발행한 주식총수(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),유동부채(*)(IFRS),재고자산(*)(IFRS),유동자산(*)(IFRS),부채(*)(IFRS),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS),인건비(IFRS),금융비용(IFRS),임차료(IFRS),세금과공과(IFRS),감가상각비(IFRS),상장일,상장폐지일
(주)사조대림,003960,2015/12,3736380,429808463,47097554,178883940,1686673,1225214,16538,13248099,5964355,311175711,499179,94812550,32961377,0,132291771,613,60585.22,34135.57,444.92,0,0,3146.77,1976/09/01,
(주)사조대림,003960,2016/12,10065681,460627065,785493,180076971,2185569,1196482,16238,24554296,5964355,332559132,1802322,111903395,27366397,0,152482161,597,7321.85,37022.37,972.85,0,0,2878.37,1976/09/01,
(주)사조대림,003960,2017/12,16595956,471851779,12894584,193082519,1498406,954499,535990,4656689,5964355,344907865,3095406,122461176,38400833,0,151825346,568,17050.96,37762.18,7.92,0,0,2873.87,1976/09/01,
(주)사조대림,003960,2018/12,15530667,431028398,7185508,199805415,1479352,659524,620192,-6816217,5964355,347712772,11732018,118970430,56481309,0,147907358,555,10596.17,37975.84,199.64,0,0,3147.3,1976/09/01,
(주)사조대림,003960,2019/12,29849508,780446517,77076615,300187134,3939383,989313,262112,62973670,9168247,622193823,11867443,237584268,133116213,0,322006689,882,80543.57,50631.43,2687.96,0,0,6910.83,1976/09/01,
(주)사조대림,003960,2020/12,40272765,1086176649,23128767,320132686,3553271,1053228,550023,54361401,9168247,629511282,32632733,220958608,127933434,0,309378596,853,34364.14,60229.36,1950.02,0,0,9055.11,1976/09/01,
(주)사조오양,006090,2011/12,12183268,137322948,6521857,67972036,3919989,1464453,2637803,10576020,4360000,172615973,2300441,92438403,21867026,0,104643937,206,9935.79,11864.74,-182.27,0,0,2734.46,1986/12/24,
(주)사조오양,006090,2012/12,11546860,127186238,575699,72000981,4241974,2352430,1972869,4724980,4360000,174208895,7906785,82311792,25863791,0,102207914,174,3511.06,9629.46,-83.33,0,0,2796.25,1986/12/24,
(주)사조오양,006090,2013/12,1046684,109789487,4193971,75951734,3082571,1013220,63373,3005925,4360000,172567839,147922,70691581,25680874,0,96616104,171,5604.88,10734.06,2005.98,0,0,2856.06,1986/12/24,
(주)사조오양,006090,2014/12,-5807706,111843800,-2981973,73912271,3454912,710983,73206,2904890,4360000,173321672,345900,68391257,20112237,0,99409401,117,-4130.26,9161.51,2670.72,0,0,2987.55,1986/12/24,
(주)사조오양,006090,2015/12,10857545,194924901,9445161,117226727,3760153,224163,2053,18175564,9422739,282509735,1727555,122872246,34310059,0,165283008,575,11719.23,18370.1,3533.94,0,0,5284.35,1986/12/24,
(주)사조오양,006090,2016/12,22362735,279104782,11344746,128299379,3771483,60329,2765637,27068156,9422739,292401068,2416050,129780362,34481768,0,164101689,730,15178.46,30234.7,945.52,0,0,7953.78,1986/12/24,
(주)사조오양,006090,2017/12,24173014,310186761,23987332,148684879,3389455,1019473,1435216,25979205,9422739,302399963,1762168,119510202,34885042,0,153715084,744,30283.8,37434.38,934.77,0,0,8994.29,1986/12/24,
(주)사조오양,006090,2018/12,12485241,296145759,7958452,155703989,3095784,436349,27681,8054203,9422739,308290136,988484,124272856,52884853,0,152586147,776,10007.58,39709.09,2631.75,0,0,9565.68,1986/12/24,
(주)사조오양,006090,2019/12,22613475,313595840,13214801,167558424,3147494,173955,1202912,27900744,9422739,311156562,5669960,119935931,60216600,0,143598138,855,19415.51,39965.7,1770.63,0,0,10003.68,1986/12/24,
(주)사조오양,006090,2020/12,26725043,327621185,18457164,184791628,2170092,223110,1223256,31773215,9422739,318741896,33006898,113340903,60337709,0,133950268,800,24067.15,44970.04,723.73,0,0,9456.45,1986/12/24,
(주)사조해표,079660,2011/12,6321514,534824802,336651,116451707,3796167,484052,99000,-23667223,7160000,315709495,817406,182453298,87734558,0,199257788,361,685.88,16262.17,3213.12,2452.34,0,3178.81,2004/09/21,2019/06/26
(주)사조해표,079660,2012/12,1054471,583787652,4450265,117885339,4666483,404165,487508,10027074,7160000,317116530,2118038,183179793,97929493,0,199231192,344,5752.56,16836.14,3774.81,2619.25,0,3129.75,2004/09/21,2019/06/26
(주)사조해표,079660,2013/12,-10376320,607417491,-17024737,93577696,3616102,369290,0,4700017,7160000,291050787,3725594,184454248,85577011,0,197473091,346,-16529.15,17068.71,3246.81,2704.31,0,2816.14,2004/09/21,2019/06/26
(주)사조해표,079660,2014/12,14692737,629672493,9745760,107043470,2938323,425719,0,18123646,7160000,286659294,2061603,164152221,80917808,0,179615823,350,9636.62,18557.21,2512.6,2373.17,0,2699.05,2004/09/21,2019/06/26
(주)사조해표,079660,2015/12,17331887,650119204,16494950,122309842,2155357,272990,291339,21185562,7160000,301619688,1352161,164088866,87472477,0,179309846,366,21461.99,19595.89,1591.03,2908.85,0,2988.49,2004/09/21,2019/06/26
(주)사조해표,079660,2016/12,3114757,659121949,-1904661,117949798,2683988,165051,0,-2946983,7160000,337632075,781628,206109804,89094170,0,219682277,367,-1291.51,20009.5,2518.94,3054.16,0,3095.76,2004/09/21,2019/06/26
(주)사조해표,079660,2017/12,-3990390,625655299,7167908,125717832,3524114,122314,189927,17203840,7160000,335277674,9895452,194038086,85078568,0,209559842,361,9270.79,19316.38,3211.87,3228.97,0,3186.07,2004/09/21,2019/06/26
(주)사조해표,079660,2018/12,12482062,595492487,4192927,128588716,3796679,92643,265198,-25780319,7160000,345728300,1234810,201807589,114428479,0,217139583,369,6292.63,19307.65,3438.84,3260.36,0,3275.45,2004/09/21,2019/06/26
(주)삼기,122350,2011/12,,,,,,,,,,,,,,,,5,,,,,,,2010/03/19,
(주)삼기,122350,2012/12,7882302,138741292,3308732,51962530,2696784,44937,599,6116311,15366029,108571659,26538,44752737,5971672,0,56609128,252,4277.83,12141.55,2651.25,0,0,8760.82,2010/03/19,
(주)삼기,122350,2013/12,6232709,139606299,4325148,55611431,1503109,52770,649,22607584,15366029,105608635,18767,33202459,5002854,0,49997204,263,5083.25,13196.25,1449.69,0,0,14211.9,2010/03/19,
(주)삼기,122350,2014/12,18765985,233990318,13442938,88671518,3409869,54328,699,29167068,30827256,234306085,229107,101914602,17335894,0,145634568,440,15502.39,21815.27,3354.84,0,0,18897.28,2010/03/19,
(주)삼기,122350,2015/12,25987589,277054863,17550879,104150100,3432140,4561,999,30203084,30827256,271953730,154240,94777588,17788343,0,167803630,497,23494.1,28450.27,3426.58,0,0,22668.57,2010/03/19,
(주)삼기,122350,2016/12,26083806,309545066,16712731,117548418,3206697,15798,1099,49416376,30827256,291452490,1166640,104826092,14709503,0,173904072,535,20053.68,33207.79,3189.8,0,434.21,27927.15,2010/03/19,
(주)삼기,122350,2017/12,16277822,292542881,12839107,126999340,3439207,9639,1099,31248341,30827256,313904981,9682032,150370991,17169329,0,186905641,542,15236.78,35755.31,3428.47,0,463.57,28247.03,2010/03/19,
(주)삼기,122350,2018/12,10267291,278343288,6319914,148196190,4366760,180139,799,23554209,36887865,376757653,12378318,180817211,19963755,0,228561462,479,8359,33974.39,4185.82,0,502.43,28244.01,2010/03/19,
(주)삼기,122350,2019/12,9690025,291623432,6390188,154052825,5679030,325631,899,30267820,36941387,413977125,7421330,164098379,28862867,0,259924300,493,7393.14,34483.52,5352.5,0,464.88,35005.07,2010/03/19,
(주)삼기,122350,2020/12,-3090908,326094389,-5778962,148338522,5127131,944864,1149,48911797,38289348,437613893,12194564,207374341,27084732,0,289275371,469,-7327.27,34723.62,4181.12,0,454.45,37083.32,2010/03/19,
(주)삼보판지,023600,2011/12,3200630,117711072,1144289,181326230,1645095,67876,0,2718360,1400000,273872294,1999267,61144112,11570774,0,92546064,214,1442.26,7048.66,1577.22,0,0,4203.4,1996/05/29,
(주)삼보판지,023600,2012/12,7265526,116547744,6653347,187905267,1462588,75998,10,11075570,1400000,269273424,282584,43086124,12315632,0,81368157,218,9002.36,7569.22,1386.58,0,0,4237.34,1996/05/29,
(주)삼보판지,023600,2013/12,4216117,106335197,4415693,192219677,1044195,55685,0,8910192,14000000,273358081,85436,33459819,10449200,0,81138403,243,5284.89,7984.19,988.51,0,0,4526.53,1996/05/29,
(주)삼보판지,023600,2014/12,1098236,107828830,1169770,192785761,1125922,108474,0,9086355,14000000,293293483,71120,48855933,9177842,0,100507722,236,1036.32,8627.32,1017.45,0,0,4843.13,1996/05/29,
(주)삼보판지,023600,2015/12,1222218,105933402,-11793981,179088489,912336,539484,35182,5066465,14000000,272026749,378222,55583953,9679246,0,92938260,233,-10949,9224.83,337.67,0,0,5764.02,1996/05/29,
(주)삼보판지,023600,2016/12,-3418499,112897265,6338565,184889659,727293,710244,0,-1722474,14000000,280248881,1174613,64032293,7331905,0,95359221,226,6129.72,9481.68,17.05,0,0,5403.3,1996/05/29,
(주)삼보판지,023600,2017/12,-3258203,112996351,7283267,191099217,823717,562696,0,-4758458,14000000,281405290,1907705,63095425,7809099,0,90306073,219,9501.9,9304.04,261.02,0,0,4335.16,1996/05/29,
(주)삼보판지,023600,2018/12,5014567,126535646,21240197,211273514,831806,382870,0,7925406,14700000,298757899,13671512,53044568,6640515,0,87484385,229,25258.21,10618.54,448.94,0,0,3515.9,1996/05/29,
(주)삼보판지,023600,2019/12,6787626,139868908,5014100,229573029,952184,142181,0,7217904,16170000,279029521,6637484,29138287,6099317,0,49456492,270,6002.87,13287.98,810,0,0,5692.65,1996/05/29,
(주)삼보판지,023600,2020/12,4648651,175035219,4357290,230425608,276361,15557,0,9933318,16170000,293733512,6113509,39467212,7059358,0,63307903,284,4980.52,15295.31,260.8,0,0,6501.54,1996/05/29,
(주)삼성출판사,068290,2011/12,3970503,56384010,4261898,64943369,56809,287649,0,6892159,10000000,77183967,789765,6783697,11130591,0,12240597,156,4214.11,8354.59,-230.84,2708.47,0,1327.77,2002/08/05,
(주)삼성출판사,068290,2012/12,1525240,57794033,2249006,66116407,68524,261278,0,3586311,10000000,75750206,1505549,4283780,10613655,0,9633799,175,2374.97,8647.17,-192.75,2758,0,1361.98,2002/08/05,
(주)삼성출판사,068290,2013/12,803473,57081761,1590695,67320980,0,327843,0,3292179,10000000,76758882,6533050,4548536,10571029,0,9437901,137,2179.66,9103.53,-327.84,2705.79,0,1339.34,2002/08/05,
(주)삼성출판사,068290,2014/12,3508130,56493549,3298997,69353282,0,370233,162800,6653290,10000000,78639798,11616646,4526906,9953789,0,9286515,140,4204.67,8068.7,-533.03,2445.35,0,1275.63,2002/08/05,
(주)삼성출판사,068290,2015/12,480674,45096628,1379616,69640386,0,249177,0,-126868,10000000,77899922,11844515,3799416,11124472,0,8259536,145,1106.15,8020.51,-249.18,1922.54,0,1241.32,2002/08/05,
(주)삼성출판사,068290,2016/12,1707030,47244342,1878181,70210039,0,247567,36000,1573856,10000000,78179045,8191329,3842222,13217730,0,7969006,160,1970.17,8276.03,-283.57,1947.26,0,1286.04,2002/08/05,
(주)삼성출판사,068290,2017/12,747194,47296099,1552722,70746739,0,174028,18000,1722750,10000000,78700728,6571307,3936494,12668015,0,7953989,227,1548.06,9271.06,-192.03,1829.66,0,1492.08,2002/08/05,
(주)삼성출판사,068290,2018/12,-1107961,47697313,-832151,68735890,0,141453,0,4035939,10000000,77341546,9880409,4771600,12140229,0,8605656,298,-1054.26,10449.45,-141.45,2096.25,0,1749.25,2002/08/05,
(주)삼성출판사,068290,2019/12,-2113165,53035752,1228871,68963766,12587,265554,0,2470203,10000000,78283091,6273446,5458936,14368931,0,9319325,333,1124.08,12838.48,-252.97,1560.22,0,2513.96,2002/08/05,
(주)삼성출판사,068290,2020/12,249402,56763601,58331190,126281267,34074,90389,1950,1331242,10000000,151916752,9151474,6682526,15846963,0,25635485,295,74865.03,11997.07,-58.27,960.71,0,2329.06,2002/08/05,
(주)삼양사,145990,2011/12,-12795628,250418148,2157888,403817647,549000,647000,0,12985644,4426573,900406670,66357975,455666386,149017075,0,496589022,891,,,,,,,2011/12/05,
(주)삼양사,145990,2012/12,12704108,1312354919,21925409,410015856,2648000,3005452,80000,2307218,4426573,799572399,33023238,345914044,129109934,0,389556543,829,20526.91,52524,-437.45,0,0,12749.85,2011/12/05,
(주)삼양사,145990,2013/12,21998184,1282861124,20592698,433050523,1319000,2236000,103000,18094292,4727231,761642799,63666429,286742132,94336983,0,328592276,936,30051.96,55949,-1020,0,0,14409,2011/12/05,
(주)삼양사,145990,2014/12,34571127,1264340289,28534470,576907103,1123000,1824000,62000,56229228,6301299,1056718150,115481664,370853341,158326964,0,479811047,923,38488.84,66411,-763,0,0,17489,2011/12/05,
(주)삼양사,145990,2015/12,55063138,1169694370,39853653,603135148,2752000,1260000,264000,-243389,6301299,1023111635,64383710,307889858,136512528,0,419976487,885,52266.8,63469,1228,0,0,19818,2011/12/05,
(주)삼양사,145990,2016/12,106779664,1583352819,83883333,1044001876,4153000,4005000,432000,117516273,10659873,1638590568,164984394,477384832,200476242,0,594588692,1188,109455.86,91757,-284,0,0,32350,2011/12/05,
(주)삼양사,145990,2017/12,50119590,1624179958,25578992,1057864306,7485000,5307000,1145000,-98553329,10659873,1656219184,24214572,312971618,194736234,0,598354878,1270,35526.17,85523,1033,0,0,31341,2011/12/05,
(주)삼양사,145990,2018/12,56905040,1666024095,32154843,1057946375,8418000,3053000,3564000,28537376,10659873,1641119232,22780050,380948753,234859112,0,583172857,1360,42682.87,97717,1801,0,0,33104,2011/12/05,
(주)삼양사,145990,2019/12,21100885,1550801257,17107917,1054845303,14255962,6023000,9289000,83290952,10659873,1820281506,35563267,295246127,215415288,0,765436203,1359,18207.14,108624,-1056.04,0,0,39038,2011/12/05,
(주)삼양사,145990,2020/12,40657061,1524770095,40327703,1095489758,13760907,4741000,16805000,118951238,10683519,1998093566,28781031,312376333,230061580,0,902603808,1347,50186.32,106165,-7785.09,0,0,42688,2011/12/05,
(주)삼양엔텍,008720,2011/12,1572952,32310550,-1663506,50597899,2942,74570,0,-636710,1235520,65234650,2569073,13515215,113402,0,14636751,31,-1285.1,1656.89,-71.63,0,282.18,229.86,1976/06/26,2014/12/30
(주)삼양엔텍,008720,2012/12,224738,24233034,1870495,51807617,12621,278119,68361,3082387,1235520,66702443,2908270,14136613,112657,0,14894826,29,737.04,1698.72,-333.86,0,270.26,258.34,1976/06/26,2014/12/30
(주)삼양엔텍,008720,2013/12,-2015072,15122181,-1387785,51383381,0,150159,35169,-1986922,1235520,61936972,1735491,9884329,112036,0,10553591,27,-1334.35,1864.51,-185.33,0,233.13,276.29,1976/06/26,2014/12/30
(주)삼양옵틱스,225190,2013/12,,,,,,,,,,,,,,,,,,,,,,,2017/06/02,
(주)삼양옵틱스,225190,2014/12,14730838,51554782,12942308,20773452,13619,189101,500000,17382424,840000,29552081,7735173,7250887,7619289,0,8778628,,15566.88,9308.93,-675.48,0,0,1347.5,2017/06/02,
(주)삼양옵틱스,225190,2015/12,17920895,57220834,13418721,27927808,1253,86242,0,12294413,10000000,34047308,6571124,4774456,6358266,0,6119500,,16255.4,10082.08,-84.99,0,0,1541.06,2017/06/02,
(주)삼양옵틱스,225190,2016/12,19609548,62780096,16000892,34295197,2112,60790,0,20483688,10000000,42664886,11868388,7455763,6740348,0,8369690,,19162.86,10650.44,-58.68,0,0,1887.08,2017/06/02,
(주)삼양옵틱스,225190,2017/12,20363237,66264746,18074620,36174044,2320,77661,0,20139253,10000000,44593069,10324083,6773703,7508149,0,8419025,139,21812.89,13009.41,-75.34,0,0,2454.71,2017/06/02,
(주)삼양옵틱스,225190,2018/12,14589321,60460259,12919316,36623784,3164,42678,0,14881599,10038600,45594432,10744180,5572948,8371935,0,8970647,151,15709.23,12973.24,-39.51,0,0,2868.5,2017/06/02,
(주)삼양옵틱스,225190,2019/12,15894200,63594654,13502518,39769312,72658,16397,0,11802236,10090000,49355040,8427770,6162804,7654034,0,9585729,152,16377.91,13813.97,56.26,0,0,3205.68,2017/06/02,
(주)삼양옵틱스,225190,2020/12,3219426,38577205,2375872,35224707,96088,18444,0,13858300,10092700,44435802,11360433,3814094,6868681,0,9211094,129,2346.71,10720.62,77.64,0,0,3443.35,2017/06/02,
(주)삼양제넥스,003940,2011/12,18555908,394998602,21679635,438155803,862740,8254839,3880077,35994289,3254894,622717973,30999344,159376432,111986402,0,184562170,382,29144.56,23158.53,-11272.18,0,0,9031.02,1987/06/26,2016/01/21
(주)삼양제넥스,003940,2012/12,17473539,422085386,25334210,457453444,1161274,6462706,2341352,59241945,3254894,652907519,42203025,169506063,88957002,0,195454075,341,32016.28,22204.91,-7642.78,0,0,7630.91,1987/06/26,2016/01/21
(주)삼양제넥스,003940,2013/12,21949520,394148327,25786189,317651039,677673,5323608,5105956,1612757,2077594,449418688,14143610,106284633,60677929,0,131767648,352,30780,25560.62,-9751.89,0,0,8069.96,1987/06/26,2016/01/21
(주)삼양제넥스,003940,2014/12,32992724,367103993,28847559,340594475,438084,5374699,330867,50422973,2077594,488487719,28803572,123074844,58842111,0,147893244,345,36675.06,29503.53,-5267.48,0,0,8131.65,1987/06/26,2016/01/21
(주)삼양패키징,272550,2014/12,,,,,,,,,,,,,,,,,,,,,,,2017/11/29,
(주)삼양패키징,272550,2015/12,15611077,184942601,8698165,193893461,6192182,936582,0,32546448,14209804,485278022,2007563,35098906,13424633,0,291384561,,11241.92,20778.52,5255.6,0,0,14883.97,2017/11/29,
(주)삼양패키징,272550,2016/12,40955175,310125365,24219880,218019499,9733195,75909,0,52322245,14209804,491952903,17477817,73456859,13476150,0,273933404,,31277.11,31146.1,9657.29,0,0,25879.15,2017/11/29,
(주)삼양패키징,272550,2017/12,42654263,333439971,27939262,245770418,8094604,223633,0,54107267,14209804,497394205,25056126,78473041,16935487,0,251623787,418,36126.23,33325.56,7870.97,0,0,24414.87,2017/11/29,
(주)삼양패키징,272550,2018/12,35011467,366291688,21417716,265431240,7236572,237276,0,42527807,14209804,545964474,16884770,67928679,19518675,0,280533235,442,27482.23,36273.96,6999.3,0,0,22875.11,2017/11/29,
(주)삼양패키징,272550,2019/12,41583588,375442076,28385416,286220329,8054320,162686,0,61793163,14209804,563858154,35777494,78257528,20186198,0,277637826,476,36037.44,38300.46,7891.63,0,0,29027.32,2017/11/29,
(주)삼양패키징,272550,2020/12,52266158,367569271,32296880,307741592,6936400,344076,0,73184688,14209804,564504328,46112998,128486208,15203363,0,256762736,475,38495.81,39777.64,6592.32,0,0,28430.38,2017/11/29,
(주)삼양홀딩스,000070,2011/12,71323020,491319252,103291147,736789571,6936707,1177000,1861000,120068563,5978606,912354587,32533630,88625571,3561382,0,175565016,170,67655.31,13442,3898.71,0,0,23685,1968/12/27,
(주)삼양홀딩스,000070,2012/12,8335368,349865452,45873649,872562682,4337483,4340908,113000,3335763,7927417,1061522053,27948128,46504870,2799868,0,188959371,162,61022.97,15706,-116.43,0,0,2853,1968/12/27,
(주)삼양홀딩스,000070,2013/12,12152204,272552960,-30735558,956109542,4082743,3675164,113000,-6518081,8474523,1122216976,17692576,72609024,2409259,0,166107434,157,-28330.14,14557,294.58,0,0,2902,1968/12/27,
(주)삼양홀딩스,000070,2014/12,49900230,213420611,47400206,1031200340,5929488,4786777,171000,44647934,8868329,1309722668,16164928,80858450,4093904,0,278522328,154,49228.49,15363,971.71,0,0,2688,1968/12/27,
(주)삼양홀딩스,000070,2015/12,14097502,169560758,13055772,1034107915,5496921,4005795,222000,18660538,8868329,1263550358,15108698,30325830,2681038,0,229442444,147,13433.24,18954,1269.13,0,0,2500,1968/12/27,
(주)삼양홀딩스,000070,2016/12,49236418,102179833,58107618,1351742112,5030687,2881603,491000,15520938,8868329,1564527966,4956409,76978610,0,0,212785854,145,47157.67,17916,1658.08,0,0,2129,1968/12/27,
(주)삼양홀딩스,000070,2017/12,42767739,91590570,41232956,1371371757,4798316,3105093,703000,16577520,8868329,1578058778,4818363,9283149,0,0,206687021,120,41730.32,17616,990.22,0,0,2208,1968/12/27,
(주)삼양홀딩스,000070,2018/12,45718073,83056995,48399104,1387227528,4600539,5200043,760000,89857596,8868329,1590709925,271066,98932972,0,0,203482396,126,48547.39,15012,-1359.5,0,0,2201,1968/12/27,
