회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(천원),자본(*)(천원),매출액(영업수익)(*)(천원),영업이익(손실)(천원),당기순이익(순손실)(천원)
(주)뉴젠비아이티,054650,2005/12,2002/01/10,2009/09/04,33502292,32666667,9329942,-1464114,-27399997
(주)뉴젠비아이티,054650,2006/12,2002/01/10,2009/09/04,42098538,34380823,11341315,-1510922,435883
(주)뉴젠비아이티,054650,2007/12,2002/01/10,2009/09/04,59942668,36566149,15154677,-2684452,-10203348
(주)뉴젠비아이티,054650,2008/12,2002/01/10,2009/09/04,20701758,3492413,2362759,-3884767,-54346315
(주)뉴젠아이씨티,054150,2000/12,2001/11/08,2011/04/29,10810249,6703151,11537232,997029,840591
(주)뉴젠아이씨티,054150,2001/12,2001/11/08,2011/04/29,19011359,11364122,12708292,1298708,952072
(주)뉴젠아이씨티,054150,2002/12,2001/11/08,2011/04/29,18062221,9424534,13801350,-880380,-1399335
(주)뉴젠아이씨티,054150,2003/12,2001/11/08,2011/04/29,25248508,12711042,15219973,679244,297905
(주)뉴젠아이씨티,054150,2004/12,2001/11/08,2011/04/29,14735990,4318716,5978619,-6557171,-8248327
(주)뉴젠아이씨티,054150,2005/12,2001/11/08,2011/04/29,10265740,5361989,8066952,-2961623,-8805900
(주)뉴젠아이씨티,054150,2006/12,2001/11/08,2011/04/29,25834200,17864910,4641877,-1962571,-3576850
(주)뉴젠아이씨티,054150,2007/12,2001/11/08,2011/04/29,6546054,2982636,3556430,-4238207,-27621821
(주)뉴젠아이씨티,054150,2008/12,2001/11/08,2011/04/29,7519917,4446485,6349946,602462,-7963703
(주)뉴젠아이씨티,054150,2009/12,2001/11/08,2011/04/29,4660064,1242148,1898851,-1320793,-14371453
(주)뉴젠아이씨티,054150,2010/12,2001/11/08,2011/04/29,20113532,16146399,4161810,-2252104,-303918
(주)뉴켐진스템셀,036280,2000/12,1999/12/21,2009/04/24,21917081,12906677,14448113,-134710,-334660
(주)뉴켐진스템셀,036280,2001/12,1999/12/21,2009/04/24,19831520,14647843,15160798,377776,321444
(주)뉴켐진스템셀,036280,2002/12,1999/12/21,2009/04/24,18247631,11976266,10116954,-1471164,-2141370
(주)뉴켐진스템셀,036280,2003/12,1999/12/21,2009/04/24,13032499,6205538,11254077,-4018981,-5770728
(주)뉴켐진스템셀,036280,2004/12,1999/12/21,2009/04/24,1377189,674785,4625988,-3768016,-7510753
(주)뉴켐진스템셀,036280,2005/12,1999/12/21,2009/04/24,15637742,13859776,15503205,608542,836391
(주)뉴켐진스템셀,036280,2006/12,1999/12/21,2009/04/24,19832158,6133320,23091635,-6634837,-13382661
(주)뉴켐진스템셀,036280,2007/12,1999/12/21,2009/04/24,3468668,2747818,2078055,-4069175,-9221868
(주)뉴켐진스템셀,036280,2008/12,1999/12/21,2009/04/24,19257773,18502554,3398914,-1563847,-10439219
(주)뉴파워프라즈마,144960,2005/12,2016/11/30,,11306545,5966591,11511006,2242074,1942829
(주)뉴파워프라즈마,144960,2006/12,2016/11/30,,15325367,7814486,14327594,1853771,1859892
(주)뉴파워프라즈마,144960,2007/12,2016/11/30,,21162100,12598225,27075857,5074085,4760870
(주)뉴파워프라즈마,144960,2008/12,2016/11/30,,21891659,15731405,19771432,2611028,3106776
(주)뉴파워프라즈마,144960,2009/12,2016/11/30,,30229736,19156788,18299201,2909725,3374194
(주)뉴파워프라즈마,144960,2010/12,2016/11/30,,44607334,28857441,41446466,11395749,9682140
(주)뉴프렉스,085670,2002/12,2006/01/17,,5596026,924510,7231062,-625891,-710092
(주)뉴프렉스,085670,2003/12,2006/01/17,,13481794,4847133,12730921,708511,616170
(주)뉴프렉스,085670,2004/12,2006/01/17,,25595516,13357751,37127953,3875479,3476588
(주)뉴프렉스,085670,2005/12,2006/01/17,,40675482,17528657,43699547,4816349,4138603
(주)뉴프렉스,085670,2006/12,2006/01/17,,46190067,26890239,34590378,1322258,1084192
(주)뉴프렉스,085670,2007/12,2006/01/17,,50487249,27474005,53968365,2040215,1557118
(주)뉴프렉스,085670,2008/12,2006/01/17,,66638686,37822359,63998168,498607,-3021347
(주)뉴프렉스,085670,2009/12,2006/01/17,,65526644,36933551,63425076,467094,-955643
(주)뉴프렉스,085670,2010/12,2006/01/17,,74461858,38164027,69573662,1120540,-756717
(주)다나와,119860,2007/12,2011/01/24,,10524801,7405877,10450928,3836137,3404857
(주)다나와,119860,2008/12,2011/01/24,,14461141,10892199,13712147,4775096,4286323
(주)다나와,119860,2009/12,2011/01/24,,20390172,15529520,17075146,6127352,5517438
(주)다나와,119860,2010/12,2011/01/24,,24443577,21771957,20694535,7401097,6623207
(주)다날,064260,2001/12,2004/07/23,,12650838,7175920,14807692,2397182,1851547
(주)다날,064260,2002/12,2004/07/23,,24626008,12687826,31369899,5601869,5511906
(주)다날,064260,2003/12,2004/07/23,,30122495,17791021,46656161,6699581,5103195
(주)다날,064260,2004/12,2004/07/23,,46184464,36750518,52814034,4897774,4011092
(주)다날,064260,2005/12,2004/07/23,,70836428,52399913,53557671,7051950,6032313
(주)다날,064260,2006/12,2004/07/23,,82580732,67362833,69779352,450139,-2364430
(주)다날,064260,2007/12,2004/07/23,,81158071,62099786,82495175,5037297,744480
(주)다날,064260,2008/12,2004/07/23,,80504018,56836193,81952758,4065118,-3204377
(주)다날,064260,2009/12,2004/07/23,,105038126,74744087,83929025,9898695,3725124
(주)다날,064260,2010/12,2004/07/23,,145958525,72262569,82817753,8517799,-3551069
(주)다린,204690,2002/12,2014/09/18,2017/08/02,10774000,6290681,15228799,1601948,1155572
(주)다린,204690,2003/12,2014/09/18,2017/08/02,11426890,6118506,13718746,507100,401171
(주)다린,204690,2004/12,2014/09/18,2017/08/02,12813020,6428353,14315999,912833,484761
(주)다린,204690,2005/12,2014/09/18,2017/08/02,13919065,6992484,15065831,545986,564131
(주)다린,204690,2006/12,2014/09/18,2017/08/02,13247591,7530448,14540169,504965,537964
(주)다린,204690,2007/12,2014/09/18,2017/08/02,13535894,7558846,14897539,298692,28399
(주)다린,204690,2008/12,2014/09/18,2017/08/02,15569746,7854684,17920743,236370,295838
(주)다린,204690,2009/12,2014/09/18,2017/08/02,16182162,8839710,23172403,784493,602751
(주)다린,204690,2010/12,2014/09/18,2017/08/02,20646839,10456796,29595918,2137058,1620749
(주)다산네트웍스,039560,2000/12,2000/06/22,,32226439,26894204,24003719,4369761,4103652
(주)다산네트웍스,039560,2001/12,2000/06/22,,51040475,44046649,15578444,-4492214,-4479929
(주)다산네트웍스,039560,2002/12,2000/06/22,,72749133,43974432,50229304,2515245,-821109
(주)다산네트웍스,039560,2003/12,2000/06/22,,84224444,43968754,70825619,-1320010,-8295616
(주)다산네트웍스,039560,2004/12,2000/06/22,,118461168,82918709,87532599,-7294131,-10881118
(주)다산네트웍스,039560,2006/09,2000/06/22,,138442967,109410114,154303769,13453047,13003227
(주)다산네트웍스,039560,2007/12,2000/06/22,,127379774,87727526,187287391,-1856604,994023
(주)다산네트웍스,039560,2008/12,2000/06/22,,125364325,76683404,128433623,1195811,5120474
(주)다산네트웍스,039560,2009/12,2000/06/22,,184963976,93794915,140481388,10196295,7888623
(주)다산네트웍스,039560,2010/12,2000/06/22,,243309277,137303454,193889786,24055452,20265799
(주)다우기술,023590,2000/12,1997/08/27,,226549717,192076952,87958107,-2833820,-16654946
(주)다우기술,023590,2001/12,1997/08/27,,182373085,164648383,37363644,-7391754,-31099871
(주)다우기술,023590,2002/12,1997/08/27,,176296354,160804126,45320538,-3837647,3883005
(주)다우기술,023590,2003/12,1997/08/27,,184998192,169324954,45350956,-1495291,4165439
(주)다우기술,023590,2004/12,1997/08/27,,204293899,170999847,53249170,714794,1913843
(주)다우기술,023590,2005/12,1997/08/27,,244260399,198801024,60967574,3073385,22223601
(주)다우기술,023590,2006/12,1997/08/27,,272886173,229366136,69781532,5018374,28755491
(주)다우기술,023590,2007/12,1997/08/27,,413274006,299673286,84146517,7489959,51141512
(주)다우기술,023590,2008/12,1997/08/27,,481768125,376856912,112517228,9777883,80203957
(주)다우기술,023590,2009/12,1997/08/27,,568411559,435264248,120139994,12636457,44177747
(주)다우기술,023590,2010/12,1997/08/27,,719726202,513303237,155108530,14691671,71363548
(주)다우데이타,032190,2000/12,1999/12/21,,57707180,33698292,78014621,2760802,-509610
(주)다우데이타,032190,2001/12,1999/12/21,,72535668,33940923,129577500,4286450,757345
(주)다우데이타,032190,2002/12,1999/12/21,,73155776,30311288,103575341,683583,-2559976
(주)다우데이타,032190,2003/12,1999/12/21,,73918358,34367250,99414383,1648160,3408786
(주)다우데이타,032190,2004/12,1999/12/21,,68684529,35214314,92536253,1828261,3189875
(주)다우데이타,032190,2005/12,1999/12/21,,87942509,45547450,109627583,3421018,2913380
(주)다우데이타,032190,2006/12,1999/12/21,,136740672,80566694,112931049,3536671,9258305
(주)다우데이타,032190,2007/12,1999/12/21,,184143585,108711705,118407995,3894777,11571320
(주)다우데이타,032190,2008/12,1999/12/21,,211646771,134237826,120795618,-652823,25212533
(주)다우데이타,032190,2009/12,1999/12/21,,332797877,153772397,134439548,20051197,16426830
(주)다우데이타,032190,2010/12,1999/12/21,,405042613,181669665,147814110,30771687,25623950
(주)다원시스,068240,2005/12,2010/09/14,,9827857,4164405,11984314,1350777,1057706
(주)다원시스,068240,2006/12,2010/09/14,,13469588,7785172,11433357,1482907,1022574
(주)다원시스,068240,2007/12,2010/09/14,,15429354,8287339,14020248,729990,502167
(주)다원시스,068240,2008/12,2010/09/14,,16548887,8971306,16574036,854117,683967
(주)다원시스,068240,2009/12,2010/09/14,,23663775,12553272,28425345,3918045,3319410
(주)다원시스,068240,2010/12,2010/09/14,,45916238,34083777,30402863,4987005,5423075
(주)다이나믹디자인,145210,2002/12,2015/03/19,,7700973,3330110,6485696,1221217,605827
(주)다이나믹디자인,145210,2003/12,2015/03/19,,10066957,4069455,9947833,1233946,764325
(주)다이나믹디자인,145210,2004/12,2015/03/19,,14502808,5653616,14388456,1736928,1166017
(주)다이나믹디자인,145210,2005/12,2015/03/19,,14200783,6449100,15126076,1162026,853248
(주)다이나믹디자인,145210,2006/12,2015/03/19,,20323636,7886915,18747921,1794172,1535144
(주)다이나믹디자인,145210,2007/12,2015/03/19,,24743366,10579844,17678362,2466368,2436599
(주)다이나믹디자인,145210,2008/12,2015/03/19,,34252698,19376834,22903699,5933662,3342889
(주)다이나믹디자인,145210,2009/12,2015/03/19,,123253535,41019390,12212749,374802,-3787899
(주)다이나믹디자인,145210,2010/12,2015/03/19,,165326206,48068509,101172994,18229663,6389718
(주)다함이텍,009280,2000/12,1988/09/27,2013/04/16,125672062,103808693,78828077,8087023,23134087
(주)다함이텍,009280,2001/12,1988/09/27,2013/04/16,130740233,115683474,66501838,11010533,14168604
(주)다함이텍,009280,2002/12,1988/09/27,2013/04/16,166635156,121592820,68465692,10159957,7921821
(주)다함이텍,009280,2003/12,1988/09/27,2013/04/16,138860062,130241777,53019642,7553964,6072318
(주)다함이텍,009280,2004/12,1988/09/27,2013/04/16,146808786,135936948,45392533,5134233,6068275
(주)다함이텍,009280,2005/12,1988/09/27,2013/04/16,156929938,152400057,44086696,2880910,15813992
(주)다함이텍,009280,2006/12,1988/09/27,2013/04/16,169974398,165561289,33382152,4226929,14586662
(주)다함이텍,009280,2007/12,1988/09/27,2013/04/16,181443949,177787426,20301505,222254,16733783
(주)다함이텍,009280,2008/12,1988/09/27,2013/04/16,267946624,264630313,12996036,-1183874,86037344
(주)다함이텍,009280,2009/12,1988/09/27,2013/04/16,284549171,281705102,16432430,11500826,16249892
(주)다함이텍,009280,2010/12,1988/09/27,2013/04/16,291130813,286783122,12552037,5914527,7392108
(주)다휘,055250,2000/12,2001/12/06,2010/10/01,4046371,1960592,5848054,1117856,811804
(주)다휘,055250,2001/12,2001/12/06,2010/10/01,6870656,4723671,6828430,950120,908182
(주)다휘,055250,2002/12,2001/12/06,2010/10/01,9571976,6014769,2759263,-579977,-713347
(주)다휘,055250,2003/12,2001/12/06,2010/10/01,12139625,8204399,5268735,-594755,-661334
(주)다휘,055250,2004/12,2001/12/06,2010/10/01,11801940,9426113,7721876,381805,-266922
(주)다휘,055250,2005/12,2001/12/06,2010/10/01,22862851,11305054,8023243,-2816181,-14493722
(주)다휘,055250,2006/12,2001/12/06,2010/10/01,22547291,19168044,3171907,-6473452,-11646967
(주)다휘,055250,2007/12,2001/12/06,2010/10/01,27946314,25724305,3470801,-4740900,-27395042
(주)다휘,055250,2008/12,2001/12/06,2010/10/01,8791133,8036735,3535994,-3496124,-26386618
(주)다휘,055250,2009/12,2001/12/06,2010/10/01,17475798,12613026,3677077,-2453042,-5115545
(주)단성일렉트론,085990,2003/12,2006/05/23,2010/05/08,7334422,4143111,6711842,1739560,1542944
(주)단성일렉트론,085990,2004/12,2006/05/23,2010/05/08,15324104,6656316,11526537,3100072,2513204
(주)단성일렉트론,085990,2005/12,2006/05/23,2010/05/08,22400724,11521748,17281036,5496960,4074166
(주)단성일렉트론,085990,2006/12,2006/05/23,2010/05/08,37894593,28189558,23738723,6719365,4707291
(주)단성일렉트론,085990,2007/12,2006/05/23,2010/05/08,65626923,31795691,21020015,2635756,1482331
(주)단성일렉트론,085990,2008/12,2006/05/23,2010/05/08,55874755,16100158,35703475,-2447841,-43865184
(주)단성일렉트론,085990,2009/12,2006/05/23,2010/05/08,73092648,34118789,19720393,-6593711,-17228255
(주)대경테크노스,037640,2000/12,1999/12/24,2005/01/24,21443814,7071642,34123075,1212836,586477
(주)대경테크노스,037640,2001/12,1999/12/24,2005/01/24,44173754,6955122,44724041,2307669,723370
(주)대경테크노스,037640,2002/12,1999/12/24,2005/01/24,40197037,6289426,45884645,980420,-207374
(주)대경테크노스,037640,2003/12,1999/12/24,2005/01/24,49609324,6557992,51625830,2678560,469886
(주)대교,019680,2000/12,2004/02/03,,456290578,275251581,649754834,70617030,62589091
(주)대교,019680,2001/12,2004/02/03,,395810514,218476535,680467627,47013632,30102371
(주)대교,019680,2002/12,2004/02/03,,421720913,213361826,764480473,55955938,27542975
(주)대교,019680,2003/12,2004/02/03,,516867664,301564299,805387949,70740515,60980212
(주)대교,019680,2004/12,2004/02/03,,637828691,421777321,839290676,90028489,65103212
(주)대교,019680,2005/12,2004/02/03,,779789623,555234314,815481822,68865223,60649845
(주)대교,019680,2006/12,2004/02/03,,839344380,609816217,835005197,61613049,51450952
(주)대교,019680,2007/12,2004/02/03,,882440416,648195031,846630204,78517540,48110698
(주)대교,019680,2008/12,2004/02/03,,731320215,525623089,841092314,57210038,21176560
(주)대교,019680,2009/12,2004/02/03,,808725122,603173184,845488661,60095476,56490358
(주)대교,019680,2010/12,2004/02/03,,880040896,673412136,860022831,62846312,49448937
(주)대구백화점,006370,2000/03,1988/10/10,,463159467,156069562,433097878,64752321,32926396
(주)대구백화점,006370,2001/03,1988/10/10,,479043845,184957432,484935076,76912368,37396298
(주)대구백화점,006370,2002/03,1988/10/10,,498221056,216253208,530371127,88243723,41358196
(주)대구백화점,006370,2003/03,1988/10/10,,535796422,234834934,526947610,71142852,26531879
(주)대구백화점,006370,2004/03,1988/10/10,,449762323,231682451,188178140,18900305,-3840219
(주)대구백화점,006370,2005/03,1988/10/10,,408008853,239792910,167427383,18467238,10242339
(주)대구백화점,006370,2006/03,1988/10/10,,382227076,253644718,158039694,25008019,15573012
(주)대구백화점,006370,2007/03,1988/10/10,,387223706,269568765,155536919,26283784,19474327
(주)대구백화점,006370,2008/03,1988/10/10,,388767361,293120178,150215162,26109186,21900587
(주)대구백화점,006370,2009/03,1988/10/10,,393797234,309695470,152133303,23625533,20199162
(주)대구백화점,006370,2010/03,1988/10/10,,412358803,328251815,163947005,23282638,21057223
(주)대국,042340,2000/12,2000/06/22,2012/04/13,33870192,26923670,18336539,2285649,1955331
(주)대국,042340,2001/12,2000/06/22,2012/04/13,64596954,35229592,24768357,-2717350,-7854227
(주)대국,042340,2002/12,2000/06/22,2012/04/13,33382967,10107214,15383425,-18414777,-32743370
(주)대국,042340,2003/12,2000/06/22,2012/04/13,24608697,13668518,4445457,-4096809,-9169965
(주)대국,042340,2004/12,2000/06/22,2012/04/13,21610291,16267618,6007847,-537348,-5897579
(주)대국,042340,2005/12,2000/06/22,2012/04/13,13169060,12370624,3691617,-2645215,-7954401
(주)대국,042340,2006/12,2000/06/22,2012/04/13,23289842,17112766,41018479,253405,1549527
(주)대국,042340,2007/12,2000/06/22,2012/04/13,68667594,36824883,111483853,-2689474,-4672864
(주)대국,042340,2008/12,2000/06/22,2012/04/13,53821209,22785257,170195046,-12518296,-15763984
(주)대국,042340,2009/12,2000/06/22,2012/04/13,47975221,32328193,26992549,-10189405,-16916511
(주)대국,042340,2010/12,2000/06/22,2012/04/13,16417644,2791189,24376513,-41381524,-48891793
(주)대농,001110,2000/12,1991/01/14,2002/04/27,365166369,-235239254,253420557,4312809,-45499737
(주)대농,001110,2001/12,1991/01/14,2002/04/27,268881928,-261099906,225607248,-16446485,-29183946
(주)대덕,008060,2000/12,1989/01/26,,383724502,290237135,343173999,52169484,57572603
(주)대덕,008060,2001/12,1989/01/26,,370947711,337207305,293467635,33293427,38058387
(주)대덕,008060,2002/12,1989/01/26,,409585774,351366190,268363072,26085480,30660814
(주)대덕,008060,2003/12,1989/01/26,,405205270,362702665,235658440,17112875,23071433
(주)대덕,008060,2004/12,1989/01/26,,418615179,366920486,316684555,25222859,33006072
(주)대덕,008060,2005/12,1989/01/26,,459907872,383987982,333974983,27679893,32957901
(주)대덕,008060,2006/12,1989/01/26,,423917967,350126754,334770588,5877051,4067051
(주)대덕,008060,2007/12,1989/01/26,,395949818,336321108,318572316,-2704643,12261896
(주)대덕,008060,2008/12,1989/01/26,,367482241,249243587,336353708,5832486,-67125545
(주)대덕,008060,2009/12,1989/01/26,,376120379,288238337,395659753,23123836,44620280
(주)대덕,008060,2010/12,1989/01/26,,462353701,356584975,530735161,34359959,47391131
(주)대동,000490,2000/12,1975/06/27,,267360487,152167917,293669729,11347404,5727407
(주)대동,000490,2001/12,1975/06/27,,256578391,154564513,253584108,5543165,3626282
(주)대동,000490,2002/12,1975/06/27,,225728650,150120905,175807871,-3705096,-2383999
(주)대동,000490,2003/12,1975/06/27,,219768475,152620425,243018433,4006945,2908853
(주)대동,000490,2004/12,1975/06/27,,238329440,153476630,283422212,3270209,4239679
(주)대동,000490,2005/12,1975/06/27,,266137904,155106726,351006219,4251108,5023081
