회사명,거래소코드,회계년도,매출액(영업수익)(*)(연결),영업이익(손실)(연결),당기순이익(순손실)(연결)
(주)네오퍼플,028090,2003/12,48527690,2623293,1321864
(주)네오퍼플,028090,2004/12,47405671,384975,5623087
(주)네오퍼플,028090,2005/12,52228980,963409,956455
(주)네오퍼플,028090,2006/12,58536505,254579,1488630
(주)네오퍼플,028090,2007/12,51708101,-937636,-522878
(주)네오퍼플,028090,2008/12,44572780,-1961432,-3874410
(주)네오퍼플,028090,2009/12,,,
(주)네오퍼플,028090,2010/12,,,
(주)네이처셀,007390,2000/12,,,
(주)네이처셀,007390,2001/12,,,
(주)네이처셀,007390,2002/12,,,
(주)네이처셀,007390,2003/12,,,
(주)네이처셀,007390,2004/12,,,
(주)네이처셀,007390,2005/12,,,
(주)네이처셀,007390,2006/12,,,
(주)네이처셀,007390,2007/12,,,
(주)네이처셀,007390,2008/12,,,
(주)네이처셀,007390,2009/12,38630862,2321988,-18575486
(주)네이처셀,007390,2010/12,29562875,689050,-263817
(주)네이쳐글로벌,088020,2006/12,,,
(주)네이쳐글로벌,088020,2007/12,,,
(주)네이쳐글로벌,088020,2008/12,,,
(주)네이쳐글로벌,088020,2009/12,,,
(주)네패스,033640,2000/12,,,
(주)네패스,033640,2001/12,,,
(주)네패스,033640,2002/12,,,
(주)네패스,033640,2003/12,,,
(주)네패스,033640,2004/12,100632872,16720257,16516006
(주)네패스,033640,2005/12,124362358,19433009,19281281
(주)네패스,033640,2006/12,160368894,4285858,2091606
(주)네패스,033640,2007/12,172477382,7495844,4479505
(주)네패스,033640,2008/12,213900081,15644073,-10416435
(주)네패스,033640,2009/12,257196417,26453943,19450404
(주)네패스,033640,2010/12,286247925,29730047,12550287
(주)넥센,005720,2000/12,334012199,28605813,9558573
(주)넥센,005720,2001/12,397792596,47388186,28131862
(주)넥센,005720,2002/12,426184416,49390547,31474016
(주)넥센,005720,2003/12,445500839,42366434,27856384
(주)넥센,005720,2004/12,461803817,36309751,37953211
(주)넥센,005720,2005/12,555387964,36743558,28060030
(주)넥센,005720,2006/12,627494312,17850796,-2201876
(주)넥센,005720,2007/12,720877363,56064633,29257415
(주)넥센,005720,2008/12,996455492,64890294,27483642
(주)넥센,005720,2009/12,1190809889,182121779,122133799
(주)넥센,005720,2010/12,1380112055,125165504,94435353
(주)넥스지,081970,2007/12,,,
(주)넥스지,081970,2008/12,,,
(주)넥스지,081970,2009/12,,,
(주)넥스지,081970,2010/12,,,
(주)넥스턴바이오사이언스,089140,2006/12,,,
(주)넥스턴바이오사이언스,089140,2007/12,,,
(주)넥스턴바이오사이언스,089140,2008/12,,,
(주)넥스턴바이오사이언스,089140,2009/12,,,
(주)넥스턴바이오사이언스,089140,2010/12,,,
(주)넥스텔,037220,2000/12,,,
(주)넥스텔,037220,2001/12,,,
(주)넥스텔,037220,2002/12,,,
(주)넥스텔,037220,2003/12,,,
(주)넷웨이브,047730,2001/12,,,
(주)넷웨이브,047730,2002/12,,,
(주)넷웨이브,047730,2003/12,,,
(주)넷웨이브,047730,2004/12,,,
(주)넷웨이브,047730,2005/12,,,
(주)넷웨이브,047730,2006/12,,,
(주)넷웨이브,047730,2007/12,,,
(주)넷웨이브,047730,2008/12,,,
(주)넷웨이브,047730,2009/12,,,
(주)넷웨이브,047730,2010/12,,,
(주)넷컴스토리지,037010,2000/12,,,
(주)넷컴스토리지,037010,2001/12,,,
(주)넷컴스토리지,037010,2002/12,,,
(주)넷컴스토리지,037010,2003/12,,,
(주)노루페인트,090350,2006/12,163645135,8639615,5140467
(주)노루페인트,090350,2007/12,270504557,11433615,4765748
(주)노루페인트,090350,2008/12,286239148,9034546,4812855
(주)노루페인트,090350,2009/12,273178661,10749487,2714925
(주)노루페인트,090350,2010/12,322420863,11038213,6332519
(주)노루홀딩스,000320,2000/12,226464893,27654476,12515907
(주)노루홀딩스,000320,2001/12,232108649,24002419,14445209
(주)노루홀딩스,000320,2002/12,239709138,19921965,28283369
(주)노루홀딩스,000320,2003/12,233550188,15337062,17129437
(주)노루홀딩스,000320,2004/12,255943510,17016109,21708891
(주)노루홀딩스,000320,2005/12,271094995,22179747,15226893
(주)노루홀딩스,000320,2006/12,338026417,17270607,16591393
(주)노루홀딩스,000320,2007/12,356835053,11294967,11173393
(주)노루홀딩스,000320,2008/12,358424034,-771143,2519984
(주)노루홀딩스,000320,2009/12,340110244,880079,8574943
(주)노루홀딩스,000320,2010/12,455041265,7652876,11150039
(주)녹십자,006280,2000/12,,,
(주)녹십자,006280,2001/12,,,
(주)녹십자,006280,2002/12,,,
(주)녹십자,006280,2003/12,104365615,7343463,7204229
(주)녹십자,006280,2004/12,141977925,5023903,7042902
(주)녹십자,006280,2005/12,372366140,33964265,29596936
(주)녹십자,006280,2006/12,405117677,54864115,34763353
(주)녹십자,006280,2007/12,,,
(주)녹십자,006280,2008/12,,,
(주)녹십자,006280,2009/12,,,
(주)녹십자,006280,2010/12,791015317,145628693,104688642
(주)녹십자홀딩스,005250,2000/12,272577507,-9495097,54547258
(주)녹십자홀딩스,005250,2001/12,275828738,27411094,12213384
(주)녹십자홀딩스,005250,2002/12,327904249,19554284,16469444
(주)녹십자홀딩스,005250,2003/12,556923243,25695726,10227268
(주)녹십자홀딩스,005250,2004/12,758580039,30352597,8330726
(주)녹십자홀딩스,005250,2005/12,837014995,20503799,16198519
(주)녹십자홀딩스,005250,2006/12,928417829,48783065,17835837
(주)녹십자홀딩스,005250,2007/12,1132916307,69475304,41042947
(주)녹십자홀딩스,005250,2008/12,1233147505,62969194,36316890
(주)녹십자홀딩스,005250,2009/12,1523878840,131491079,75264340
(주)녹십자홀딩스,005250,2010/12,1790987048,154795038,118549436
(주)녹원씨엔아이,065560,2003/12,,,
(주)녹원씨엔아이,065560,2004/12,,,
(주)녹원씨엔아이,065560,2005/12,,,
(주)녹원씨엔아이,065560,2006/12,,,
(주)녹원씨엔아이,065560,2007/12,,,
(주)녹원씨엔아이,065560,2008/12,,,
(주)녹원씨엔아이,065560,2009/12,,,
(주)녹원씨엔아이,065560,2010/12,,,
(주)농심,004370,2000/06,1165924435,80069506,78381782
(주)농심,004370,2001/06,1202540811,94446108,74304814
(주)농심,004370,2002/12,1376879350,107669291,82385416
(주)농심,004370,2003/12,1567158833,150114850,103272660
(주)농심,004370,2004/12,1660644229,155282572,130492340
(주)농심,004370,2005/12,1637971173,148028343,119763554
(주)농심,004370,2006/12,1671732377,141391858,112900722
(주)농심,004370,2007/12,1561684847,115117833,103385136
(주)농심,004370,2008/12,1760099644,104601467,78652078
(주)농심,004370,2009/12,2006931305,114799754,127583646
(주)농심,004370,2010/12,2069615167,117393404,124293893
(주)농심홀딩스,072710,2003/12,444270319,39302962,36579860
(주)농심홀딩스,072710,2004/12,1765254519,194099500,166147944
(주)농심홀딩스,072710,2005/12,1764867907,179468141,132706103
(주)농심홀딩스,072710,2006/12,1795287926,166488923,134711961
(주)농심홀딩스,072710,2007/12,1703769935,143438804,118204566
(주)농심홀딩스,072710,2008/12,1923454161,128162597,105437180
(주)농심홀딩스,072710,2009/12,2177990134,159543326,153401198
(주)농심홀딩스,072710,2010/12,2308532517,158414944,150750008
(주)누리플랜,069140,2010/12,,,
(주)누리플렉스,040160,2000/12,,,
(주)누리플렉스,040160,2001/12,,,
(주)누리플렉스,040160,2002/12,,,
(주)누리플렉스,040160,2003/12,,,
(주)누리플렉스,040160,2004/12,,,
(주)누리플렉스,040160,2005/12,,,
(주)누리플렉스,040160,2006/12,,,
(주)누리플렉스,040160,2007/12,50932529,4663040,4157125
(주)누리플렉스,040160,2008/12,73289669,6263544,3851075
(주)누리플렉스,040160,2009/12,68629630,6931103,3224120
(주)누리플렉스,040160,2010/12,67157857,3554247,678930
(주)뉴맥스,014080,2000/12,,,
(주)뉴보텍,060260,2002/12,,,
(주)뉴보텍,060260,2003/12,,,
(주)뉴보텍,060260,2004/12,,,
(주)뉴보텍,060260,2005/12,,,
(주)뉴보텍,060260,2006/12,,,
(주)뉴보텍,060260,2007/12,,,
(주)뉴보텍,060260,2008/12,,,
(주)뉴보텍,060260,2009/12,,,
(주)뉴보텍,060260,2010/12,,,
(주)뉴씨앤씨,045240,2001/12,,,
(주)뉴씨앤씨,045240,2002/12,,,
(주)뉴인텍,012340,2000/12,,,
(주)뉴인텍,012340,2001/12,,,
(주)뉴인텍,012340,2002/12,,,
(주)뉴인텍,012340,2003/12,,,
(주)뉴인텍,012340,2004/12,45130613,1128182,2268042
(주)뉴인텍,012340,2005/12,32873027,1045224,-103889
(주)뉴인텍,012340,2006/12,,,
(주)뉴인텍,012340,2007/12,31268374,1415385,126009
(주)뉴인텍,012340,2008/12,30255600,-3555320,-9068996
(주)뉴인텍,012340,2009/12,39436812,870102,-1040050
(주)뉴인텍,012340,2010/12,56367438,2595378,501042
(주)뉴젠비아이티,054650,2002/12,,,
(주)뉴젠비아이티,054650,2003/12,,,
(주)뉴젠비아이티,054650,2004/12,,,
(주)뉴젠비아이티,054650,2005/12,9329942,-1464114,-27399997
(주)뉴젠비아이티,054650,2006/12,24761573,-3681182,443209
(주)뉴젠비아이티,054650,2007/12,34387982,-7942196,-10203348
(주)뉴젠비아이티,054650,2008/12,37779050,-8593146,-59908414
(주)뉴젠아이씨티,054150,2001/12,,,
(주)뉴젠아이씨티,054150,2002/12,,,
(주)뉴젠아이씨티,054150,2003/12,,,
(주)뉴젠아이씨티,054150,2004/12,,,
(주)뉴젠아이씨티,054150,2005/12,,,
(주)뉴젠아이씨티,054150,2006/12,,,
(주)뉴젠아이씨티,054150,2007/12,,,
(주)뉴젠아이씨티,054150,2008/12,,,
(주)뉴젠아이씨티,054150,2009/12,,,
(주)뉴젠아이씨티,054150,2010/12,,,
(주)뉴켐진스템셀,036280,2000/12,,,
(주)뉴켐진스템셀,036280,2001/12,,,
(주)뉴켐진스템셀,036280,2002/12,,,
(주)뉴켐진스템셀,036280,2003/12,,,
(주)뉴켐진스템셀,036280,2004/12,,,
(주)뉴켐진스템셀,036280,2005/12,,,
(주)뉴켐진스템셀,036280,2006/12,,,
(주)뉴켐진스템셀,036280,2007/12,,,
(주)뉴켐진스템셀,036280,2008/12,,,
(주)뉴프렉스,085670,2006/12,,,
(주)뉴프렉스,085670,2007/12,,,
(주)뉴프렉스,085670,2008/12,,,
(주)뉴프렉스,085670,2009/12,,,
(주)뉴프렉스,085670,2010/12,,,
(주)다날,064260,2004/12,,,
(주)다날,064260,2005/12,,,
(주)다날,064260,2006/12,,,
(주)다날,064260,2007/12,,,
(주)다날,064260,2008/12,81952758,1396208,-4741774
(주)다날,064260,2009/12,,,
(주)다날,064260,2010/12,,,
(주)다산네트웍스,039560,2000/12,,,
(주)다산네트웍스,039560,2001/12,,,
(주)다산네트웍스,039560,2002/12,,,
(주)다산네트웍스,039560,2003/12,,,
(주)다산네트웍스,039560,2004/12,,,
(주)다산네트웍스,039560,2006/09,,,
(주)다산네트웍스,039560,2007/12,,,
(주)다산네트웍스,039560,2008/12,,,
(주)다산네트웍스,039560,2009/12,,,
(주)다산네트웍스,039560,2010/12,210034905,24451270,20388765
(주)다우기술,023590,2000/12,293338043,-26531832,-63017103
(주)다우기술,023590,2001/12,336032260,2763764,-27188474
(주)다우기술,023590,2002/12,357557959,4208442,123726
(주)다우기술,023590,2003/12,289556301,-1538665,-10744377
(주)다우기술,023590,2004/12,322400814,5173573,1347552
(주)다우기술,023590,2005/12,403224644,55982958,36510054
(주)다우기술,023590,2006/12,418176673,71716793,47504170
(주)다우기술,023590,2007/12,579646624,116942583,81676616
(주)다우기술,023590,2008/12,539241924,94509048,106247684
(주)다우기술,023590,2009/12,567627159,124465925,82805278
(주)다우기술,023590,2010/12,707889656,150014703,131186049
(주)다우데이타,032190,2000/12,,,
(주)다우데이타,032190,2001/12,,,
(주)다우데이타,032190,2002/12,,,
(주)다우데이타,032190,2003/12,,,
(주)다우데이타,032190,2004/12,,,
(주)다우데이타,032190,2005/12,,,
(주)다우데이타,032190,2006/12,125653913,2326413,11043065
(주)다우데이타,032190,2007/12,131548040,4764503,11663796
(주)다우데이타,032190,2008/12,677861483,94562922,103381548
(주)다우데이타,032190,2009/12,700062879,128554607,83963674
(주)다우데이타,032190,2010/12,845027204,153573941,130606841
(주)다원시스,068240,2010/12,,,
(주)다함이텍,009280,2000/12,80275101,9553132,23748777
(주)다함이텍,009280,2001/12,73724817,17989388,14584136
(주)다함이텍,009280,2002/12,71618701,12047842,7873423
(주)다함이텍,009280,2003/12,57373079,8673483,6231892
(주)다함이텍,009280,2004/12,54077647,8332403,5201629
(주)다함이텍,009280,2005/12,62176448,16297390,15859504
(주)다함이텍,009280,2006/12,51903359,17330919,14540216
(주)다함이텍,009280,2007/12,43391086,13793713,16661051
(주)다함이텍,009280,2008/12,16412433,-3140773,85510427
(주)다함이텍,009280,2009/12,8656394,-3203582,16301090
(주)다함이텍,009280,2010/12,8577800,-6518747,7417344
(주)다휘,055250,2001/12,,,
(주)다휘,055250,2002/12,,,
(주)다휘,055250,2003/12,,,
(주)다휘,055250,2004/12,,,
(주)다휘,055250,2005/12,281189577,-53589918,-78256772
(주)다휘,055250,2006/12,,,
(주)다휘,055250,2007/12,,,
(주)다휘,055250,2008/12,,,
(주)다휘,055250,2009/12,,,
(주)단성일렉트론,085990,2006/12,,,
(주)단성일렉트론,085990,2007/12,,,
(주)단성일렉트론,085990,2008/12,,,
(주)단성일렉트론,085990,2009/12,,,
(주)대경테크노스,037640,2000/12,,,
(주)대경테크노스,037640,2001/12,,,
(주)대경테크노스,037640,2002/12,,,
(주)대경테크노스,037640,2003/12,,,
(주)대교,019680,2004/12,,,
(주)대교,019680,2005/12,837027043,70476998,61208080
(주)대교,019680,2006/12,858876447,58659598,50629288
(주)대교,019680,2007/12,905378118,72963148,46309377
(주)대교,019680,2008/12,887899520,47727806,14708317
(주)대교,019680,2009/12,867366555,49410513,56183275
(주)대교,019680,2010/12,876363907,62128345,47532010
(주)대구백화점,006370,2000/03,498832637,71386072,27977165
(주)대구백화점,006370,2001/03,,,
(주)대구백화점,006370,2002/03,,,
(주)대구백화점,006370,2003/03,596351462,72198283,35371558
(주)대구백화점,006370,2004/03,188178140,16274041,-2951771
(주)대구백화점,006370,2005/03,173849248,16258038,9123101
(주)대구백화점,006370,2006/03,165734602,21555047,17557797
(주)대구백화점,006370,2007/03,165963941,28462318,19996357
(주)대구백화점,006370,2008/03,161164450,27939104,22901779
(주)대구백화점,006370,2009/03,163844544,23082436,19086090
(주)대구백화점,006370,2010/03,176290170,25255515,22631716
(주)대국,042340,2000/12,,,
(주)대국,042340,2001/12,,,
(주)대국,042340,2002/12,,,
(주)대국,042340,2003/12,,,
(주)대국,042340,2004/12,,,
(주)대국,042340,2005/12,,,
(주)대국,042340,2006/12,,,
(주)대국,042340,2007/12,,,
(주)대국,042340,2008/12,,,
(주)대국,042340,2009/12,,,
(주)대국,042340,2010/12,,,
(주)대농,001110,2000/12,293090845,9656074,-43159893
(주)대농,001110,2001/12,261146218,-14646767,-31058418
(주)대덕,008060,2000/12,380459899,58546657,59402022
(주)대덕,008060,2001/12,327580027,36392271,38897163
(주)대덕,008060,2002/12,303879173,28026754,31432995
(주)대덕,008060,2003/12,272200482,16764212,22447781
(주)대덕,008060,2004/12,370812090,26326749,32337725
(주)대덕,008060,2005/12,391418777,30496933,33533217
(주)대덕,008060,2006/12,386144773,8060523,4981045
(주)대덕,008060,2007/12,370992795,-3304601,10444473
(주)대덕,008060,2008/12,382670316,-16991352,-80036630
(주)대덕,008060,2009/12,395649801,28551937,44784969
(주)대덕,008060,2010/12,530735161,38352246,47192169
(주)대동,000490,2000/12,315843808,13700798,7102663
(주)대동,000490,2001/12,278585712,7183948,3498611
(주)대동,000490,2002/12,231310153,438373,-2858213
(주)대동,000490,2003/12,268499276,5462722,2928676
(주)대동,000490,2004/12,343509627,7243345,4422540
(주)대동,000490,2005/12,400450749,7455906,5222158
(주)대동,000490,2006/12,397973108,5018861,2036357
(주)대동,000490,2007/12,448120993,701192,-4849171
(주)대동,000490,2008/12,535092300,12093817,-13512434
(주)대동,000490,2009/12,512744977,4030687,3787572
(주)대동,000490,2010/12,527124926,10589490,1410373
(주)대동스틸,048470,2002/12,,,
(주)대동스틸,048470,2003/12,,,
(주)대동스틸,048470,2004/12,,,
(주)대동스틸,048470,2005/12,,,
(주)대동스틸,048470,2006/12,,,
(주)대동스틸,048470,2007/12,,,
(주)대동스틸,048470,2008/12,,,
(주)대동스틸,048470,2009/12,,,
(주)대동스틸,048470,2010/12,,,
(주)대륙제관,004780,2000/12,,,
(주)대륙제관,004780,2001/12,89013770,4033819,2059823
(주)대륙제관,004780,2002/12,96176883,6933506,3214420
(주)대륙제관,004780,2003/12,105550436,6097606,2324583
(주)대륙제관,004780,2004/12,128991195,6584448,3072654
(주)대륙제관,004780,2005/12,124403632,5743504,2911196
(주)대륙제관,004780,2006/12,83085416,2242734,375928
(주)대륙제관,004780,2007/12,93299847,1061724,-654324
(주)대륙제관,004780,2008/12,108952512,3867825,1302757
(주)대륙제관,004780,2009/12,,,
(주)대륙제관,004780,2010/12,,,
(주)대림제지,017650,2000/12,,,
(주)대림제지,017650,2001/12,,,
(주)대림제지,017650,2002/12,,,
(주)대림제지,017650,2003/12,,,
(주)대림제지,017650,2004/12,,,
(주)대림제지,017650,2005/12,,,
(주)대림제지,017650,2006/12,,,
(주)대림제지,017650,2007/12,,,
(주)대림제지,017650,2008/12,,,
(주)대림제지,017650,2009/12,,,
(주)대림제지,017650,2010/12,,,
(주)대명소노시즌,007720,2000/12,,,
(주)대명소노시즌,007720,2001/12,,,
(주)대명소노시즌,007720,2002/12,,,
(주)대명소노시즌,007720,2003/12,113039043,14276602,26699143
(주)대명소노시즌,007720,2004/12,74361417,-842259,-2003203
(주)대명소노시즌,007720,2005/12,14986495,-3772569,2167354
(주)대명소노시즌,007720,2006/12,16079703,-5000165,3142719
(주)대명소노시즌,007720,2007/12,39235178,-2562866,3400010
(주)대명소노시즌,007720,2008/12,49344480,3105877,-2033131
(주)대명소노시즌,007720,2009/12,31213554,4647277,4022997
(주)대명소노시즌,007720,2010/12,42063839,9467404,-7600949
(주)대백쇼핑,027700,2000/12,,,
(주)대백쇼핑,027700,2001/12,,,
(주)대백쇼핑,027700,2002/12,,,
(주)대백쇼핑,027700,2003/12,,,
(주)대성미생물연구소,036480,2000/12,,,
(주)대성미생물연구소,036480,2001/12,,,
(주)대성미생물연구소,036480,2002/12,,,
(주)대성미생물연구소,036480,2003/12,,,
(주)대성미생물연구소,036480,2004/12,,,
(주)대성미생물연구소,036480,2005/12,,,
(주)대성미생물연구소,036480,2006/12,,,
(주)대성미생물연구소,036480,2007/12,,,
(주)대성미생물연구소,036480,2008/12,,,
(주)대성미생물연구소,036480,2009/12,,,
(주)대성미생물연구소,036480,2010/12,,,
(주)대성엘텍,025440,2000/12,,,
(주)대성엘텍,025440,2001/12,195089429,4463316,3334561
(주)대성엘텍,025440,2002/12,201201883,4564781,1727038
(주)대성엘텍,025440,2003/12,184632387,3430648,-42683
(주)대성엘텍,025440,2004/12,225037967,9627467,4378264
(주)대성엘텍,025440,2005/12,301137125,12219970,7210867
(주)대성엘텍,025440,2006/12,335066497,4777318,1309032
