회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(연결)(천원),자본(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원)
(주)마니커,027740,2001/12,2000/12/07,2002/10/29,,,,,
(주)마니커,027740,2002/12,2002/10/29,,,,,,
(주)마니커,027740,2003/12,2002/10/29,,,,,,
(주)마니커,027740,2004/12,2002/10/29,,,,,,
(주)마니커,027740,2005/12,2002/10/29,,,,,,
(주)마니커,027740,2006/12,2002/10/29,,,,,,
(주)마니커,027740,2007/12,2002/10/29,,,,,,
(주)마니커,027740,2008/12,2002/10/29,,171920636,76732588,253642694,-415730,961605
(주)마니커,027740,2009/12,2002/10/29,,209273585,84109018,361884748,11700098,6635000
(주)마니커,027740,2010/12,2002/10/29,,214046273,92037558,345275807,13621472,7919609
(주)마니커에프앤지,195500,2008/12,2019/08/20,,,,,,
(주)마니커에프앤지,195500,2009/12,2019/08/20,,,,,,
(주)마니커에프앤지,195500,2010/12,2019/08/20,,,,,,
(주)마이스코,088700,2002/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2003/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2004/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2005/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2006/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2007/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2008/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2009/12,2008/01/25,2013/05/04,,,,,
(주)마이스코,088700,2010/12,2008/01/25,2013/05/04,,,,,
(주)마이크로컨텍솔루션,098120,2005/12,2008/09/23,,,,,,
(주)마이크로컨텍솔루션,098120,2006/12,2008/09/23,,,,,,
(주)마이크로컨텍솔루션,098120,2007/12,2008/09/23,,,,,,
(주)마이크로컨텍솔루션,098120,2008/12,2008/09/23,,,,,,
(주)마이크로컨텍솔루션,098120,2009/12,2008/09/23,,,,,,
(주)마이크로컨텍솔루션,098120,2010/12,2008/09/23,,,,,,
(주)마이크로프랜드,147760,2007/12,2016/12/12,,,,,,
(주)마이크로프랜드,147760,2008/12,2016/12/12,,,,,,
(주)마이크로프랜드,147760,2009/12,2016/12/12,,,,,,
(주)마이크로프랜드,147760,2010/12,2016/12/12,,,,,,
(주)마크로젠,038290,2000/06,2000/02/22,,,,,,
(주)마크로젠,038290,2001/06,2000/02/22,,,,,,
(주)마크로젠,038290,2002/06,2000/02/22,,,,,,
(주)마크로젠,038290,2003/06,2000/02/22,,,,,,
(주)마크로젠,038290,2004/06,2000/02/22,,,,,,
(주)마크로젠,038290,2005/06,2000/02/22,,,,,,
(주)마크로젠,038290,2006/06,2000/02/22,,,,,,
(주)마크로젠,038290,2007/06,2000/02/22,,,,,,
(주)마크로젠,038290,2008/06,2000/02/22,,,,,,
(주)마크로젠,038290,2009/06,2000/02/22,,,,,,
(주)마크로젠,038290,2010/12,2000/02/22,,,,,,
(주)매직마이크로,127160,2009/12,2015/11/19,,,,,,
(주)매직마이크로,127160,2010/12,2015/11/19,,,,,,
(주)매커스,093520,2006/12,2007/02/12,,,,,,
(주)매커스,093520,2007/12,2007/02/12,,,,,,
(주)매커스,093520,2008/12,2007/02/12,,23858156,15471875,28101128,2039999,988759
(주)매커스,093520,2009/12,2007/02/12,,,,,,
(주)매커스,093520,2010/12,2007/02/12,,,,,,
(주)맥스브로,088810,2006/12,2006/04/17,2011/04/29,43559103,28904052,18422663,-2129312,-2058504
(주)맥스브로,088810,2007/12,2006/04/17,2011/04/29,,,,,
(주)맥스브로,088810,2008/12,2006/04/17,2011/04/29,48369785,15922889,33577041,-17895964,-39112563
(주)맥스브로,088810,2009/12,2006/04/17,2011/04/29,20821506,8047290,6784573,-9605898,-30517295
(주)맥스브로,088810,2010/12,2006/04/17,2011/04/29,,,,,
(주)맥시스템,036880,2000/12,1999/12/07,2005/03/31,,,,,
(주)맥시스템,036880,2001/12,1999/12/07,2005/03/31,,,,,
(주)맥시스템,036880,2002/12,1999/12/07,2005/03/31,,,,,
(주)맥시스템,036880,2003/12,1999/12/07,2005/03/31,,,,,
(주)맥시스템,036880,2004/12,1999/12/07,2005/03/31,,,,,
(주)머큐리,100590,2000/12,2018/12/14,,,,,,
(주)머큐리,100590,2001/12,2018/12/14,,,,,,
(주)머큐리,100590,2002/12,2018/12/14,,,,,,
(주)머큐리,100590,2003/12,2018/12/14,,,,,,
(주)머큐리,100590,2004/12,2018/12/14,,,,,,
(주)머큐리,100590,2005/12,2018/12/14,,,,,,
(주)머큐리,100590,2006/12,2018/12/14,,,,,,
(주)머큐리,100590,2007/12,2018/12/14,,,,,,
(주)머큐리,100590,2008/12,2018/12/14,,,,,,
(주)머큐리,100590,2009/12,2018/12/14,,,,,,
(주)머큐리,100590,2010/12,2018/12/14,,,,,,
(주)멀티캠퍼스,067280,2006/12,2006/11/16,,,,,,
(주)멀티캠퍼스,067280,2007/12,2006/11/16,,,,,,
(주)멀티캠퍼스,067280,2008/12,2006/11/16,,,,,,
(주)멀티캠퍼스,067280,2009/12,2006/11/16,,,,,,
(주)멀티캠퍼스,067280,2010/12,2006/11/16,,,,,,
(주)메디슨,018360,2000/12,1996/01/30,2002/04/27,606314537,112329778,305196239,-3229547,-112505779
(주)메디슨,018360,2001/12,1996/01/30,2002/04/27,381218207,-89766523,266628175,-13553742,-114952068
(주)메디아나,041920,2001/12,2014/10/07,,,,,,
(주)메디아나,041920,2002/12,2014/10/07,,,,,,
(주)메디아나,041920,2003/12,2014/10/07,,,,,,
(주)메디아나,041920,2004/12,2014/10/07,,,,,,
(주)메디아나,041920,2005/12,2014/10/07,,,,,,
(주)메디아나,041920,2006/12,2014/10/07,,,,,,
(주)메디아나,041920,2007/12,2014/10/07,,,,,,
(주)메디아나,041920,2008/12,2014/10/07,,,,,,
(주)메디아나,041920,2009/12,2014/10/07,,,,,,
(주)메디아나,041920,2010/12,2014/10/07,,,,,,
(주)메디콕스,054180,2000/12,2001/10/16,,,,,,
(주)메디콕스,054180,2001/12,2001/10/16,,,,,,
(주)메디콕스,054180,2002/12,2001/10/16,,,,,,
(주)메디콕스,054180,2003/12,2001/10/16,,,,,,
(주)메디콕스,054180,2004/12,2001/10/16,,,,,,
(주)메디콕스,054180,2005/12,2001/10/16,,,,,,
(주)메디콕스,054180,2006/12,2001/10/16,,,,,,
(주)메디콕스,054180,2008/06,2001/10/16,,,,,,
(주)메디콕스,054180,2009/06,2001/10/16,,23238529,12501044,11307451,-9715117,-40782174
(주)메디콕스,054180,2010/06,2001/10/16,,,,,,
(주)메디톡스,086900,2005/12,2009/01/16,,,,,,
(주)메디톡스,086900,2006/12,2009/01/16,,,,,,
(주)메디톡스,086900,2007/12,2009/01/16,,,,,,
(주)메디톡스,086900,2008/12,2009/01/16,,,,,,
(주)메디톡스,086900,2009/12,2009/01/16,,,,,,
(주)메디톡스,086900,2010/12,2009/01/16,,,,,,
(주)메디프론디비티,065650,2000/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2001/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2002/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2003/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2004/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2005/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2006/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2007/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2008/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2009/12,2003/01/21,,,,,,
(주)메디프론디비티,065650,2010/12,2003/01/21,,,,,,
(주)메지온,140410,2009/12,2012/01/20,,,,,,
(주)메지온,140410,2010/12,2012/01/20,,,,,,
(주)메카로,241770,2007/12,2017/12/06,,,,,,
(주)메카로,241770,2008/12,2017/12/06,,,,,,
(주)메카포럼,035830,2000/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2001/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2002/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2003/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2004/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2005/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2006/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2007/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2008/12,1999/12/03,2010/07/16,,,,,
(주)메카포럼,035830,2009/12,1999/12/03,2010/07/16,,,,,
(주)메타랩스,090370,2002/12,2006/12/26,,,,,,
(주)메타랩스,090370,2003/12,2006/12/26,,,,,,
(주)메타랩스,090370,2004/12,2006/12/26,,,,,,
(주)메타랩스,090370,2005/12,2006/12/26,,,,,,
(주)메타랩스,090370,2006/12,2006/12/26,,,,,,
(주)메타랩스,090370,2007/12,2006/12/26,,,,,,
(주)메타랩스,090370,2008/12,2006/12/26,,,,,,
(주)메타랩스,090370,2009/12,2006/12/26,,,,,,
(주)메타랩스,090370,2010/12,2006/12/26,,,,,,
(주)메타바이오메드,059210,2000/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2001/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2002/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2003/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2004/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2005/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2006/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2007/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2008/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2009/12,2008/04/15,,,,,,
(주)메타바이오메드,059210,2010/12,2008/04/15,,,,,,
(주)멕아이씨에스,058110,2000/12,2015/12/14,,,,,,
(주)멕아이씨에스,058110,2001/12,2015/12/14,,,,,,
(주)멕아이씨에스,058110,2002/12,2015/12/14,,,,,,
(주)멕아이씨에스,058110,2003/12,2015/12/14,,,,,,
(주)멕아이씨에스,058110,2004/12,2015/12/14,,,,,,
(주)멕아이씨에스,058110,2005/12,2015/12/14,,,,,,
(주)멕아이씨에스,058110,2006/12,2015/12/14,,,,,,
(주)멜파스,096640,2006/12,2009/12/18,,,,,,
(주)멜파스,096640,2007/12,2009/12/18,,,,,,
(주)멜파스,096640,2008/12,2009/12/18,,,,,,
(주)멜파스,096640,2009/12,2009/12/18,,,,,,
(주)멜파스,096640,2010/12,2009/12/18,,,,,,
(주)모나리자,012690,2000/12,1988/10/14,,,,,,
(주)모나리자,012690,2001/12,1988/10/14,,,,,,
(주)모나리자,012690,2002/12,1988/10/14,,,,,,
(주)모나리자,012690,2003/12,1988/10/14,,,,,,
(주)모나리자,012690,2004/12,1988/10/14,,,,,,
(주)모나리자,012690,2005/12,1988/10/14,,103328106,35794757,163758509,3346772,101677187
(주)모나리자,012690,2006/12,1988/10/14,,98640073,30261792,129789466,-183907,-2633949
(주)모나리자,012690,2007/12,1988/10/14,,84547775,19311847,158411846,-3466811,-8406077
(주)모나리자,012690,2008/12,1988/10/14,,75666198,1770340,170846367,-6632588,-17546886
(주)모나리자,012690,2009/12,1988/10/14,,82316804,13426777,140890610,3786186,3956274
(주)모나리자,012690,2010/12,1988/10/14,,,,,,
(주)모나미,005360,2000/12,1976/04/15,,131597350,38210785,171528429,8411910,2095842
(주)모나미,005360,2001/12,1976/04/15,,114332033,41843797,185818327,8072713,3589470
(주)모나미,005360,2002/12,1976/04/15,,123753779,42213214,191309145,8284376,2131296
(주)모나미,005360,2003/12,1976/04/15,,130606964,43697542,182973741,9016114,1556053
(주)모나미,005360,2004/12,1976/04/15,,155189488,46457770,199180686,9115391,3497368
(주)모나미,005360,2005/12,1976/04/15,,158636453,47228441,237100323,11831266,2134600
(주)모나미,005360,2006/12,1976/04/15,,144991109,49969989,230892333,9424583,7825969
(주)모나미,005360,2007/12,1976/04/15,,160507237,52071059,253506712,11770576,3664969
(주)모나미,005360,2008/12,1976/04/15,,194851574,61394517,272500082,12250624,-12235742
(주)모나미,005360,2009/12,1976/04/15,,194756427,64720862,271551346,11121496,4120436
(주)모나미,005360,2010/12,1976/04/15,,191932595,52834919,279806759,4131395,5136095
(주)모다,149940,2008/12,2012/09/25,2020/07/10,,,,,
(주)모다,149940,2009/12,2012/09/25,2020/07/10,,,,,
(주)모다,149940,2010/12,2012/09/25,2020/07/10,,,,,
(주)모다이노칩,080420,2002/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2003/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2004/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2005/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2006/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2007/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2008/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2009/12,2005/12/06,,,,,,
(주)모다이노칩,080420,2010/12,2005/12/06,,,,,,
(주)모닷텔,048150,2000/12,2002/11/05,2004/04/29,,,,,
(주)모닷텔,048150,2001/12,2002/11/05,2004/04/29,,,,,
(주)모닷텔,048150,2002/12,2002/11/05,2004/04/29,,,,,
(주)모닷텔,048150,2003/12,2002/11/05,2004/04/29,,,,,
(주)모델라인,064720,2000/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2001/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2002/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2003/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2004/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2005/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2006/12,2003/07/04,2008/04/12,,,,,
(주)모델라인,064720,2007/12,2003/07/04,2008/04/12,,,,,
(주)모두투어네트워크,080160,2002/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2003/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2004/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2005/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2006/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2007/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2008/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2009/12,2005/07/26,,,,,,
(주)모두투어네트워크,080160,2010/12,2005/07/26,,,,,,
(주)모디아,046000,2000/12,2001/01/11,2004/08/11,,,,,
(주)모디아,046000,2001/12,2001/01/11,2004/08/11,,,,,
(주)모디아,046000,2002/12,2001/01/11,2004/08/11,,,,,
(주)모디아,046000,2003/12,2001/01/11,2004/08/11,,,,,
(주)모라리소스,018890,2000/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2001/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2002/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2003/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2004/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2005/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2006/12,1992/12/18,2010/07/22,22687259,6490527,1088695,-1174846,-1603902
(주)모라리소스,018890,2007/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2008/12,1992/12/18,2010/07/22,,,,,
(주)모라리소스,018890,2009/12,1992/12/18,2010/07/22,,,,,
(주)모린스,110310,2007/12,2009/09/25,2014/04/11,,,,,
(주)모린스,110310,2008/12,2009/09/25,2014/04/11,,,,,
(주)모린스,110310,2009/12,2009/09/25,2014/04/11,,,,,
(주)모린스,110310,2010/12,2009/09/25,2014/04/11,,,,,
(주)모바일리더,100030,2007/12,2010/05/25,,,,,,
(주)모바일리더,100030,2008/12,2010/05/25,,,,,,
(주)모바일리더,100030,2009/12,2010/05/25,,,,,,
(주)모바일리더,100030,2010/12,2010/05/25,,,,,,
(주)모베이스,101330,2004/12,2010/02/04,,,,,,
(주)모베이스,101330,2005/12,2010/02/04,,,,,,
(주)모베이스,101330,2006/12,2010/02/04,,,,,,
(주)모베이스,101330,2007/12,2010/02/04,,,,,,
(주)모베이스,101330,2008/12,2010/02/04,,,,,,
(주)모베이스,101330,2009/12,2010/02/04,,81949066,41700961,144533700,16819783,16264921
(주)모베이스,101330,2010/12,2010/02/04,,108853861,59379170,109143955,3049326,287875
(주)모베이스전자,012860,2000/12,1994/10/26,,,,,,
(주)모베이스전자,012860,2001/12,1994/10/26,,99809367,33455213,130561953,3369332,1653658
(주)모베이스전자,012860,2002/12,1994/10/26,,112128522,35396986,167812416,6018754,4215235
(주)모베이스전자,012860,2003/12,1994/10/26,,143148588,43112342,194391122,4841090,4594516
(주)모베이스전자,012860,2004/12,1994/10/26,,162927517,48947181,236782405,8757641,6267286
(주)모베이스전자,012860,2005/12,1994/10/26,,199919167,61799287,283729047,13261512,8535193
(주)모베이스전자,012860,2006/12,1994/10/26,,210831315,63396925,312987596,7175787,3084422
(주)모베이스전자,012860,2007/12,1994/10/26,,211974483,73522542,347136158,10096757,5829770
(주)모베이스전자,012860,2008/12,1994/10/26,,239382107,95293666,330896770,5655658,2689446
(주)모베이스전자,012860,2009/12,1994/10/26,,300054518,96931140,310733154,10930045,4352729
(주)모베이스전자,012860,2010/12,1994/10/26,,333148021,98452281,452172816,13626344,3729614
(주)모보,051810,2000/12,2001/07/18,2010/04/13,,,,,
(주)모보,051810,2001/12,2001/07/18,2010/04/13,,,,,
(주)모보,051810,2002/12,2001/07/18,2010/04/13,,,,,
(주)모보,051810,2003/12,2001/07/18,2010/04/13,,,,,
(주)모보,051810,2004/12,2001/07/18,2010/04/13,,,,,
(주)모보,051810,2005/12,2001/07/18,2010/04/13,108018934,31912595,171965357,6477926,2796373
(주)모보,051810,2006/12,2001/07/18,2010/04/13,121230348,33667571,517765299,16241838,2578396
(주)모보,051810,2007/12,2001/07/18,2010/04/13,192831794,31395429,680023461,1502780,-14462983
(주)모보,051810,2008/12,2001/07/18,2010/04/13,247682128,-15088380,727854227,9911056,-66583114
(주)모보,051810,2009/12,2001/07/18,2010/04/13,,,,,
(주)모빌탑,085680,2002/12,2006/01/25,2009/11/25,,,,,
(주)모빌탑,085680,2003/12,2006/01/25,2009/11/25,,,,,
(주)모빌탑,085680,2004/12,2006/01/25,2009/11/25,,,,,
(주)모빌탑,085680,2005/12,2006/01/25,2009/11/25,,,,,
(주)모빌탑,085680,2006/12,2006/01/25,2009/11/25,,,,,
(주)모빌탑,085680,2007/12,2006/01/25,2009/11/25,,,,,
(주)모빌탑,085680,2008/12,2006/01/25,2009/11/25,36835467,25224001,9218978,-8335709,-11954997
(주)모젬,079560,2002/12,2005/12/27,2010/04/13,,,,,
(주)모젬,079560,2003/12,2005/12/27,2010/04/13,,,,,
(주)모젬,079560,2004/12,2005/12/27,2010/04/13,,,,,
(주)모젬,079560,2005/12,2005/12/27,2010/04/13,,,,,
(주)모젬,079560,2006/12,2005/12/27,2010/04/13,119130578,63792618,108171080,13128270,10002572
(주)모젬,079560,2007/12,2005/12/27,2010/04/13,109298267,32305111,66061247,-32855296,-32651723
(주)모젬,079560,2008/12,2005/12/27,2010/04/13,85363471,14423627,63421226,-11443216,-31484715
(주)모젬,079560,2009/12,2005/12/27,2010/04/13,,,,,
(주)모토닉,009680,2000/12,1994/01/14,,119591349,68623673,212984613,5907518,8912494
(주)모토닉,009680,2001/12,1994/01/14,,115547622,65287852,183289882,6956787,7741534
(주)모토닉,009680,2002/12,1994/01/14,,141401637,70775215,216685667,7593273,10456143
(주)모토닉,009680,2003/12,1994/01/14,,170502808,80903675,227039392,8928112,10285159
(주)모토닉,009680,2004/12,1994/01/14,,207270139,90091362,223351193,6494702,10022084
(주)모토닉,009680,2005/12,1994/01/14,,232034711,114909873,249984628,9816625,17398576
(주)모토닉,009680,2006/12,1994/01/14,,248674951,184121385,303712371,29322617,35825722
(주)모토닉,009680,2007/12,1994/01/14,,283611263,205863740,306334129,20858748,25515405
(주)모토닉,009680,2008/12,1994/01/14,,315593270,228442060,303590021,19481011,25665249
(주)모토닉,009680,2009/12,1994/01/14,,353028563,277537928,281063490,36644560,44661185
(주)모토닉,009680,2010/12,1994/01/14,,391246024,324734553,293899994,34794193,42804247
(주)모토조이,008120,2000/12,1988/10/13,2005/04/28,,,,,
(주)모토조이,008120,2001/12,1988/10/13,2005/04/28,,,,,
(주)모토조이,008120,2002/12,1988/10/13,2005/04/28,,,,,
(주)모토조이,008120,2003/12,1988/10/13,2005/04/28,,,,,
(주)모토조이,008120,2004/12,1988/10/13,2005/04/28,,,,,
(주)모헨즈,006920,2000/12,1989/01/05,,,,,,
(주)모헨즈,006920,2001/12,1989/01/05,,49566102,6893816,56868210,-1689321,-6213269
(주)모헨즈,006920,2002/12,1989/01/05,,46914829,7413083,63282211,1448947,519267
(주)모헨즈,006920,2003/12,1989/01/05,,47265561,8049829,69346431,2886610,445635
(주)모헨즈,006920,2004/12,1989/01/05,,46763962,8439515,67917700,1898010,389685
(주)모헨즈,006920,2005/12,1989/01/05,,52488570,9244221,65676213,556395,-764722
(주)모헨즈,006920,2006/12,1989/01/05,,43255800,6146048,68828891,179280,-1384016
(주)모헨즈,006920,2007/12,1989/01/05,,45233280,8545162,58611439,1276395,399113
(주)모헨즈,006920,2008/12,1989/01/05,,42116795,6583736,58652279,318411,-658097
(주)모헨즈,006920,2009/12,1989/01/05,,44635582,12122141,52398361,1210651,511262
(주)모헨즈,006920,2010/12,1989/01/05,,44636042,14286702,54987756,1638479,1038124
(주)무학,033920,2000/12,2010/07/20,,,,,,
(주)무학,033920,2000/12,1998/07/27,2010/07/20,,,,,
(주)무학,033920,2001/12,2010/07/20,,,,,,
(주)무학,033920,2001/12,1998/07/27,2010/07/20,,,,,
(주)무학,033920,2002/12,2010/07/20,,,,,,
(주)무학,033920,2002/12,1998/07/27,2010/07/20,,,,,
(주)무학,033920,2003/12,1998/07/27,2010/07/20,,,,,
(주)무학,033920,2003/12,2010/07/20,,,,,,
(주)무학,033920,2004/12,1998/07/27,2010/07/20,,,,,
(주)무학,033920,2004/12,2010/07/20,,,,,,
(주)무학,033920,2005/12,1998/07/27,2010/07/20,,,,,
(주)무학,033920,2005/12,2010/07/20,,,,,,
(주)무학,033920,2006/12,2010/07/20,,170615349,119252367,110901237,18538841,14394737
(주)무학,033920,2006/12,1998/07/27,2010/07/20,170615349,119252367,110901237,18538841,14394737
