회사명,거래소코드,회계년도,당기순이익(순손실),매출액(영업수익)(*),영업이익(손실)
(주)엔텔스,069410,2010/12,4403293,38138448,3757400
(주)엔플렉스,040130,2000/12,434401,4601767,259147
(주)엔플렉스,040130,2001/12,-14618928,3314892,-3700250
(주)엔플렉스,040130,2002/12,-15372321,3984141,-3343483
(주)엔플렉스,040130,2003/12,-18851961,5014614,-1824859
(주)엔피케이,048830,2000/12,1002889,26455019,1640754
(주)엔피케이,048830,2001/12,416769,24972718,566354
(주)엔피케이,048830,2002/12,895118,20620239,883170
(주)엔피케이,048830,2003/12,1076504,23582935,861081
(주)엔피케이,048830,2004/12,1740737,29151033,1554527
(주)엔피케이,048830,2005/12,1847082,30884768,1405832
(주)엔피케이,048830,2006/12,1646774,32239294,1143147
(주)엔피케이,048830,2007/12,1550721,38013465,-554036
(주)엔피케이,048830,2008/12,-354295,41980647,-377985
(주)엔피케이,048830,2009/12,367988,50946787,496691
(주)엔피케이,048830,2010/12,1011845,50949407,466903
(주)엘디티,096870,2008/12,-893737,19343207,-1604612
(주)엘디티,096870,2009/12,732020,16610802,1164980
(주)엘디티,096870,2010/12,804598,13229416,717241
(주)엘앤씨피,015390,2001/12,953047,17360980,2242326
(주)엘앤씨피,015390,2002/12,595666,16096158,1805075
(주)엘앤씨피,015390,2003/12,464210,15771385,1890951
(주)엘앤씨피,015390,2004/12,518576,20830443,1915628
(주)엘앤씨피,015390,2005/12,573439,22267987,1426480
(주)엘앤씨피,015390,2006/12,285488,31055067,2046720
(주)엘앤씨피,015390,2007/12,-18743467,32043394,-11253961
(주)엘앤씨피,015390,2008/12,-51312390,21817886,-27696704
(주)엘앤씨피,015390,2009/12,-4947404,4003677,-2780787
(주)엘앤씨피,015390,2010/12,-5964271,4874864,-1972147
(주)엘앤에프,066970,2003/12,3933346,59660634,4313867
(주)엘앤에프,066970,2004/12,3532333,73432866,5069671
(주)엘앤에프,066970,2005/12,3939027,103737830,4142339
(주)엘앤에프,066970,2006/12,803439,126340741,274476
(주)엘앤에프,066970,2007/12,-5644302,75916931,-5683872
(주)엘앤에프,066970,2008/12,1644725,71780909,2519950
(주)엘앤에프,066970,2009/12,2140944,96900972,1710497
(주)엘앤에프,066970,2010/12,1778230,112782188,2368962
(주)엘앤피아너스,061140,2004/12,2700168,44513014,3587935
(주)엘앤피아너스,061140,2005/12,2844772,60367504,3819941
(주)엘앤피아너스,061140,2006/12,-24749454,29393771,-25735685
(주)엘앤피아너스,061140,2007/12,-25663752,21816472,-18286700
(주)엘앤피아너스,061140,2008/12,-57776571,7540606,-33308422
(주)엘앤피아너스,061140,2009/12,-28064598,8859657,-8545233
(주)엘앤피아너스,061140,2010/12,-31289125,43690441,-4972789
(주)엘에스,006260,2000/12,82361796,1926139481,129721868
(주)엘에스,006260,2001/12,102294489,1900954896,144289466
(주)엘에스,006260,2002/12,73012547,1823273076,65922915
(주)엘에스,006260,2003/12,58330416,1939661763,100332207
(주)엘에스,006260,2004/12,117829514,2428695771,94253867
(주)엘에스,006260,2005/12,113266000,2479976000,84259000
(주)엘에스,006260,2006/12,215307000,2907683000,96717000
(주)엘에스,006260,2007/12,183962000,3164411000,106661000
(주)엘에스,006260,2008/12,-30267000,2351927000,36971000
(주)엘에스,006260,2009/12,216308000,242541000,219779000
(주)엘에스,006260,2010/12,254706000,279844000,255239000
(주)엘에스네트웍스,000680,2000/12,269023874,207168044,38341637
(주)엘에스네트웍스,000680,2001/12,14622119,202222805,41402896
(주)엘에스네트웍스,000680,2002/12,23387891,232237360,47651556
(주)엘에스네트웍스,000680,2003/12,21499637,208992177,42408826
(주)엘에스네트웍스,000680,2004/12,26262786,199019654,34712519
(주)엘에스네트웍스,000680,2005/12,2005168,208494694,32269420
(주)엘에스네트웍스,000680,2006/12,-5906323,214365072,35789617
(주)엘에스네트웍스,000680,2007/12,19341349,213373449,21838091
(주)엘에스네트웍스,000680,2008/12,23185152,196542317,19138373
(주)엘에스네트웍스,000680,2009/12,7760282,216659997,20834081
(주)엘에스네트웍스,000680,2010/12,14203323,358201817,29860948
(주)엘에프,093050,2006/12,15681338,151000271,22408161
(주)엘에프,093050,2007/12,65736459,738083813,91725848
(주)엘에프,093050,2008/12,72681055,790803083,105777175
(주)엘에프,093050,2009/12,71536519,922152767,92816578
(주)엘에프,093050,2010/12,92242325,1121225929,120488466
(주)엘엑스세미콘,108320,2010/12,40446408,257030419,37104487
(주)엘엑스인터내셔널,001120,2000/12,34748007,19839219716,155946689
(주)엘엑스인터내셔널,001120,2001/12,35020877,18399677560,164801474
(주)엘엑스인터내셔널,001120,2002/12,94436459,19533230030,140032337
(주)엘엑스인터내셔널,001120,2003/12,109131991,5390838360,165794508
(주)엘엑스인터내셔널,001120,2004/12,80703318,6511984678,167076285
(주)엘엑스인터내셔널,001120,2005/12,121671521,6397957335,154205572
(주)엘엑스인터내셔널,001120,2006/12,96591905,5577582536,132838627
(주)엘엑스인터내셔널,001120,2007/12,47767297,5361040514,58459166
(주)엘엑스인터내셔널,001120,2008/12,49829561,5916709888,158561401
(주)엘엑스인터내셔널,001120,2009/12,104294129,4316075536,161542734
(주)엘엑스인터내셔널,001120,2010/12,287878716,6069894806,122675095
(주)엘엑스하우시스,108670,2009/12,21341000,1440890000,59797000
(주)엘엑스하우시스,108670,2010/12,41490000,1939116000,55227000
(주)엘엠에스,073110,2007/12,4033208,53400762,5545920
(주)엘엠에스,073110,2008/12,3377218,67490042,6535215
(주)엘엠에스,073110,2009/12,10387230,68675792,15352158
(주)엘엠에스,073110,2010/12,19411895,72387204,19097558
(주)엘오티베큠,083310,2005/12,5213410,36654477,5553392
(주)엘오티베큠,083310,2006/12,4770366,50321942,5277687
(주)엘오티베큠,083310,2007/12,4291630,59463628,4666067
(주)엘오티베큠,083310,2008/12,-1293011,35874827,-638740
(주)엘오티베큠,083310,2009/12,1615954,37954088,1885977
(주)엘오티베큠,083310,2010/12,10325830,80736144,10617001
(주)엘지,003550,2000/12,324820635,5420738187,595859986
(주)엘지,003550,2001/12,120717401,1569212056,152059879
(주)엘지,003550,2002/12,132014854,69943330,-7878022
(주)엘지,003550,2003/12,10799384,387430218,228548280
(주)엘지,003550,2004/12,644285678,836713651,782303886
(주)엘지,003550,2005/12,603186419,496104301,394315198
(주)엘지,003550,2006/12,417848193,525551725,282754680
(주)엘지,003550,2007/12,901298309,1021522339,880843331
(주)엘지,003550,2008/12,912032436,992451802,878327998
(주)엘지,003550,2009/12,1538394371,1767462602,1588316157
(주)엘지,003550,2010/12,421114590,590657764,474781381
(주)엘지생명과학,068870,2002/12,-5327624,58086188,-5951852
(주)엘지생명과학,068870,2003/12,3225179,179037402,14796321
(주)엘지생명과학,068870,2004/12,10073423,213636025,30616652
(주)엘지생명과학,068870,2005/12,-923963,213252354,414895
(주)엘지생명과학,068870,2006/12,5930495,221204652,8800691
(주)엘지생명과학,068870,2007/12,18546131,256402535,25622421
(주)엘지생명과학,068870,2008/12,15164004,281891466,25095715
(주)엘지생명과학,068870,2009/12,27355927,327257790,40142493
(주)엘지생명과학,068870,2010/12,16439355,334341285,10973392
(주)엘지생활건강,051900,2001/12,55629140,831101585,78499198
(주)엘지생활건강,051900,2002/12,44054938,1102317813,98597393
(주)엘지생활건강,051900,2003/12,48259502,1057119579,69397129
(주)엘지생활건강,051900,2004/12,36641268,952585801,54425855
(주)엘지생활건강,051900,2005/12,71879028,967836829,70364030
(주)엘지생활건강,051900,2006/12,52949977,1032843324,94493885
(주)엘지생활건강,051900,2007/12,80276934,1172451242,126402905
(주)엘지생활건강,051900,2008/12,120574696,1354585081,153522779
(주)엘지생활건강,051900,2009/12,171048101,1525071002,198109509
(주)엘지생활건강,051900,2010/12,149090338,1747660303,209053752
(주)엘지유플러스,032640,2008/12,283559473,4797950756,379049410
(주)엘지유플러스,032640,2009/12,308124818,4949119770,386947993
(주)엘지유플러스,032640,2010/12,564468000,8498507000,652519000
(주)엘지텔레콤,032640,2000/12,-442361688,1850641159,-268914287
(주)엘지텔레콤,032640,2001/12,154372921,2121779046,369861446
(주)엘지텔레콤,032640,2002/12,72586951,2266494588,177606242
(주)엘지텔레콤,032640,2003/12,78780806,2227492127,211151773
(주)엘지텔레콤,032640,2004/12,22638361,3209430062,131148005
(주)엘지텔레콤,032640,2005/12,248128327,3509448887,359944493
(주)엘지텔레콤,032640,2006/12,237985982,3943456287,416531614
(주)엘지텔레콤,032640,2007/12,275289256,4585520297,323945236
(주)엘지화학,051910,2001/12,132459254,3615935810,269087488
(주)엘지화학,051910,2002/12,345277200,5433060328,516386630
(주)엘지화학,051910,2003/12,362108459,5672465760,479427728
(주)엘지화학,051910,2004/12,536419847,7127411318,522917921
(주)엘지화학,051910,2005/12,400258000,7425104000,421714000
(주)엘지화학,051910,2006/12,318782000,9302341000,333945000
(주)엘지화학,051910,2007/12,686205000,10795320000,763622000
(주)엘지화학,051910,2008/12,1002585000,12645000000,1344349000
(주)엘지화학,051910,2009/12,1507131000,13694515000,1944812000
(주)엘지화학,051910,2010/12,1970993000,16850454000,2515552000
(주)엠게임,058630,2008/12,11669936,60897967,12508242
(주)엠게임,058630,2009/12,6823235,55936603,8016039
(주)엠게임,058630,2010/12,-17351065,49506348,-417157
(주)엠디에스테크,086960,2006/12,6507214,33616490,6956097
(주)엠디에스테크,086960,2007/12,3540041,31664794,2558604
(주)엠디에스테크,086960,2008/12,3799028,58214630,5196522
(주)엠디에스테크,086960,2009/12,5713957,55527546,7039145
(주)엠디에스테크,086960,2010/12,7800209,62136490,8182957
(주)엠에스씨,009780,2000/12,1571986,64640454,5994994
(주)엠에스씨,009780,2001/12,2145507,70541075,6836642
(주)엠에스씨,009780,2002/12,2765431,74625470,5526214
(주)엠에스씨,009780,2003/12,1328938,73991091,5740548
(주)엠에스씨,009780,2004/12,2054166,66104051,5275696
(주)엠에스씨,009780,2005/12,762112,68610551,3659794
(주)엠에스씨,009780,2006/12,2918638,72550343,3684837
(주)엠에스씨,009780,2007/12,1435509,77015571,4139173
(주)엠에스씨,009780,2008/12,1058234,81219472,3316099
(주)엠에스씨,009780,2009/12,1485868,82896716,3956394
(주)엠에스씨,009780,2010/12,1999862,95411387,3318271
(주)엠에스오토텍,123040,2010/12,8630348,75347852,3048315
(주)엠엔에프씨,048640,2001/12,1124631,20791939,1432798
(주)엠엔에프씨,048640,2002/12,485042,22576869,740719
(주)엠엔에프씨,048640,2003/12,256011,23085591,651381
(주)엠엔에프씨,048640,2004/12,-1811330,24234742,-841761
(주)엠엔에프씨,048640,2005/12,485773,27072541,694538
(주)엠엔에프씨,048640,2006/12,-1298919,23438240,-666926
(주)엠엔에프씨,048640,2007/12,-17472180,30295708,-8907398
(주)엠엔에프씨,048640,2008/12,-42785324,38056909,-3731569
(주)엠엔에프씨,048640,2009/12,-23583155,26720008,469180
(주)엠엔에프씨,048640,2010/12,-35003813,23685104,-3903159
(주)엠제이비,074150,2005/12,3018201,15070584,3147277
(주)엠제이비,074150,2006/12,-921452,7953686,-1846849
(주)엠제이비,074150,2007/12,-4964472,7321245,-2883625
(주)엠제이비,074150,2008/12,-7446230,12101881,-1590602
(주)엠제이비,074150,2009/12,1063642,19553106,848941
(주)엠제이비,074150,2010/12,-2977259,9746488,-2375168
(주)엠투엔,033310,2000/12,-2393587,12708291,948140
(주)엠투엔,033310,2001/12,728881,14242982,319215
(주)엠투엔,033310,2002/12,506339,15384565,633714
(주)엠투엔,033310,2003/12,-1141048,21612822,810794
(주)엠투엔,033310,2004/12,353837,21782983,1118751
(주)엠투엔,033310,2005/12,1106601,25809629,987675
(주)엠투엔,033310,2006/12,2006746,26886925,1629697
(주)엠투엔,033310,2007/12,-3703107,41397804,743409
(주)엠투엔,033310,2008/12,180208,57193027,4178985
(주)엠투엔,033310,2009/12,-6621072,48083511,1154376
(주)엠투엔,033310,2010/12,2265070,59234884,3783544
(주)엠트론스토리지테크놀로지,046320,2001/12,2944187,58175110,4112498
(주)엠트론스토리지테크놀로지,046320,2002/12,49605,38636831,-291029
(주)엠트론스토리지테크놀로지,046320,2003/12,-2905807,35209271,-3545894
(주)엠트론스토리지테크놀로지,046320,2004/12,-9337840,42087088,-8122520
(주)엠트론스토리지테크놀로지,046320,2005/12,-8423179,17840819,-7531649
(주)엠트론스토리지테크놀로지,046320,2006/12,816942,4028907,-2312668
(주)엠트론스토리지테크놀로지,046320,2007/12,-14979645,5348654,-1876429
(주)엠트론스토리지테크놀로지,046320,2008/12,-23046762,12682337,-13165083
(주)엠피대산,065150,2007/12,3249579,19472887,5055283
(주)엠피대산,065150,2008/12,-944816,11119785,348115
(주)엠피대산,065150,2009/12,325465,151205478,5703904
(주)엠피대산,065150,2010/12,4670100,151034392,8965714
(주)연이비앤티,090740,2007/12,4701078,111746154,6239296
(주)연이비앤티,090740,2008/12,5646166,147853520,5826471
(주)연이비앤티,090740,2009/12,5685198,165094676,1053355
(주)연이비앤티,090740,2010/12,5622162,261912003,1597604
(주)영원무역,111770,2009/12,50101624,437714649,39017841
(주)영원무역,111770,2010/12,72837912,758234614,65571854
(주)영원무역홀딩스,009970,2000/12,16587722,407656846,16329528
(주)영원무역홀딩스,009970,2001/12,24571827,483933269,22494393
(주)영원무역홀딩스,009970,2002/12,17785469,433455965,19478093
(주)영원무역홀딩스,009970,2003/12,26357639,368543455,23525050
(주)영원무역홀딩스,009970,2004/12,32986168,432232238,23082891
(주)영원무역홀딩스,009970,2005/12,23326686,410960368,19254265
(주)영원무역홀딩스,009970,2006/12,33867865,456448236,20891342
(주)영원무역홀딩스,009970,2007/12,45912760,495215335,30093248
(주)영원무역홀딩스,009970,2008/12,96079272,618511947,50189566
(주)영원무역홀딩스,009970,2009/12,79106255,392925384,87858236
(주)영원무역홀딩스,009970,2010/12,75399035,83845305,77711159
(주)영진코퍼레이션,053330,2001/12,1173512,12334283,1761759
(주)영진코퍼레이션,053330,2002/12,539792,12633412,874087
(주)영진코퍼레이션,053330,2003/12,-3248392,7579964,-3735808
(주)영진코퍼레이션,053330,2004/12,-7321689,3360248,-7587086
(주)영진코퍼레이션,053330,2005/12,-9250332,6790242,-3939132
(주)영진코퍼레이션,053330,2006/12,-10048890,4313991,-4841648
(주)영진코퍼레이션,053330,2007/12,-6828943,3569947,-2234420
(주)영진코퍼레이션,053330,2008/12,-9507513,3314230,-4475607
(주)영진코퍼레이션,053330,2009/12,-12661384,4534539,-1847760
(주)영진코퍼레이션,053330,2010/12,-7216010,20493905,2110329
(주)영풍,000670,2000/12,9864115,214569404,23007245
(주)영풍,000670,2001/12,-11839049,193430074,7360734
(주)영풍,000670,2002/12,4719649,255319186,-5383744
(주)영풍,000670,2003/12,23318359,302797347,-509539
(주)영풍,000670,2004/12,51384055,367943060,10870419
(주)영풍,000670,2005/12,32488156,410585587,18649432
(주)영풍,000670,2006/12,113665662,769496121,45358712
(주)영풍,000670,2007/12,165073012,904109353,90642519
(주)영풍,000670,2008/12,141190794,750085073,48818404
(주)영풍,000670,2009/12,143815216,669989895,20705290
(주)영풍,000670,2010/12,188586461,879813737,39246005
(주)영흥,012160,2010/12,6207080,117742291,5430195
(주)예당컴퍼니,049000,2001/06,1913958,26707646,3705110
(주)예당컴퍼니,049000,2002/06,1524766,28066709,5115543
(주)예당컴퍼니,049000,2003/06,-13536756,16257302,-3362867
(주)예당컴퍼니,049000,2004/06,1027822,25041066,3113898
(주)예당컴퍼니,049000,2005/12,-25460123,35101335,-7248598
(주)예당컴퍼니,049000,2006/12,-32487872,30972774,-18317375
(주)예당컴퍼니,049000,2007/12,-22050722,26208959,-9202243
(주)예당컴퍼니,049000,2008/12,-56103734,39860266,-32412671
(주)예당컴퍼니,049000,2009/12,306046,19995481,-6929621
(주)예당컴퍼니,049000,2010/12,-4715710,4592020,-2368899
(주)예림당,036000,2000/12,4099118,38842315,5657804
(주)예림당,036000,2001/12,1663796,31429188,1967089
(주)예림당,036000,2002/12,-2961362,28144674,-1630991
(주)예림당,036000,2003/12,4721198,54532041,8987811
(주)예림당,036000,2004/12,3875052,36646275,1455746
(주)예림당,036000,2005/12,-905483,27150817,-6182301
(주)예림당,036000,2006/12,-1863104,11403481,-3899618
(주)예림당,036000,2007/12,-5510115,6123906,-3812640
