,회사명,거래소코드,회계년도,자산,자본
8403,(주)이브이수성,84180,2014/12,46613734.0,25487390.0
8404,(주)이브이수성,84180,2015/12,41946481.0,26412919.0
8405,(주)이브이수성,84180,2016/12,40195394.0,28238384.0
8406,(주)이브이수성,84180,2017/12,65868837.0,17074994.0
8407,(주)이브이수성,84180,2018/12,54015945.0,14893051.0
8408,(주)이브이수성,84180,2019/12,47293762.0,16268829.0
8409,(주)이브이수성,84180,2020/12,52378668.0,19528823.0
8410,(주)이브이첨단소재,131400,2011/12,55698493.0,34954703.0
8411,(주)이브이첨단소재,131400,2012/12,65583977.0,35168166.0
8412,(주)이브이첨단소재,131400,2013/12,71757251.0,41608332.0
8413,(주)이브이첨단소재,131400,2014/12,62553179.0,35329973.0
8414,(주)이브이첨단소재,131400,2015/12,55777848.0,26078685.0
8415,(주)이브이첨단소재,131400,2016/12,70132182.0,31661289.0
8416,(주)이브이첨단소재,131400,2017/12,73771196.0,33462895.0
8417,(주)이브이첨단소재,131400,2018/12,66658666.0,34956704.0
8418,(주)이브이첨단소재,131400,2019/12,78274536.0,46159137.0
8419,(주)이브이첨단소재,131400,2020/12,103075506.0,50538771.0
8420,(주)이상네트웍스,80010,2011/12,62233043.0,55482970.0
8421,(주)이상네트웍스,80010,2012/12,60566147.0,56841167.0
8422,(주)이상네트웍스,80010,2013/12,65185410.0,58382410.0
8423,(주)이상네트웍스,80010,2014/12,67764371.0,60504804.0
8424,(주)이상네트웍스,80010,2015/12,69918339.0,63032261.0
8425,(주)이상네트웍스,80010,2016/12,81360417.0,73996124.0
8426,(주)이상네트웍스,80010,2017/12,92182297.0,82575309.0
8427,(주)이상네트웍스,80010,2018/12,137256717.0,89951163.0
8428,(주)이상네트웍스,80010,2019/12,152945743.0,105703494.0
8429,(주)이상네트웍스,80010,2020/12,153923571.0,110631765.0
8430,(주)이수앱지스,86890,2011/12,20247148.0,15711699.0
8431,(주)이수앱지스,86890,2012/12,33460565.0,14362274.0
8432,(주)이수앱지스,86890,2013/12,54875887.0,22281245.0
8433,(주)이수앱지스,86890,2014/12,48993823.0,17408022.0
8434,(주)이수앱지스,86890,2015/12,70003270.0,46589296.0
8435,(주)이수앱지스,86890,2016/12,57508341.0,43251664.0
8436,(주)이수앱지스,86890,2017/12,77766701.0,62051710.0
8437,(주)이수앱지스,86890,2018/12,69840016.0,59734335.0
8438,(주)이수앱지스,86890,2019/12,92763104.0,55182838.0
8439,(주)이수앱지스,86890,2020/12,82747105.0,43574242.0
8440,(주)이수페타시스,7660,2011/12,330050032.0,162309274.0
8441,(주)이수페타시스,7660,2012/12,340959737.0,168699278.0
8442,(주)이수페타시스,7660,2013/12,467565657.0,207322091.0
8443,(주)이수페타시스,7660,2014/12,521615979.0,198627268.0
8444,(주)이수페타시스,7660,2015/12,506297787.0,198117913.0
8445,(주)이수페타시스,7660,2016/12,551111730.0,198070309.0
8446,(주)이수페타시스,7660,2017/12,483286938.0,173123124.0
8447,(주)이수페타시스,7660,2018/12,505590089.0,177655037.0
8448,(주)이수페타시스,7660,2019/12,416712436.0,76024871.0
8449,(주)이수페타시스,7660,2020/12,389384713.0,65108814.0
8450,(주)이수화학,5950,2011/12,1190107022.0,456238991.0
8451,(주)이수화학,5950,2012/12,1288290588.0,468227991.0
8452,(주)이수화학,5950,2013/12,1291256102.0,403662179.0
8453,(주)이수화학,5950,2014/12,1093778459.0,373767370.0
8454,(주)이수화학,5950,2015/12,1028558559.0,350813743.0
8455,(주)이수화학,5950,2016/12,1097878605.0,344117558.0
8456,(주)이수화학,5950,2017/12,999536232.0,344151950.0
8457,(주)이수화학,5950,2018/12,935654740.0,402422326.0
8458,(주)이수화학,5950,2019/12,1068023650.0,381259028.0
8459,(주)이수화학,5950,2020/12,969058838.0,285812545.0
8460,(주)이스타코,15020,2011/12,74252153.0,39117809.0
8461,(주)이스타코,15020,2012/12,77114138.0,33320754.0
8462,(주)이스타코,15020,2013/12,92335201.0,51866823.0
8463,(주)이스타코,15020,2014/12,70532658.0,48694432.0
8464,(주)이스타코,15020,2015/12,115417616.0,51655123.0
8465,(주)이스타코,15020,2016/12,117311533.0,42240622.0
8466,(주)이스타코,15020,2017/12,88142004.0,39304934.0
8467,(주)이스타코,15020,2018/12,80340272.0,34402906.0
8468,(주)이스타코,15020,2019/12,78897625.0,48886041.0
8469,(주)이스타코,15020,2020/12,70696188.0,48828637.0
8470,(주)이스트소프트,47560,2011/12,77693255.0,37277113.0
8471,(주)이스트소프트,47560,2012/12,82269610.0,28734089.0
8472,(주)이스트소프트,47560,2013/12,77751219.0,25044676.0
8473,(주)이스트소프트,47560,2014/12,76552383.0,26786353.0
8474,(주)이스트소프트,47560,2015/12,70865895.0,28076015.0
8475,(주)이스트소프트,47560,2016/12,82231120.0,31998409.0
8476,(주)이스트소프트,47560,2017/12,76899032.0,25068728.0
8477,(주)이스트소프트,47560,2018/12,93110487.0,26773124.0
8478,(주)이스트소프트,47560,2019/12,134558590.0,54492313.0
8479,(주)이스트소프트,47560,2020/12,149978145.0,68374400.0
8480,(주)이아이디,93230,2011/12,94122103.0,59164318.0
8481,(주)이아이디,93230,2012/12,48309882.0,31032570.0
8482,(주)이아이디,93230,2013/12,45588742.0,19453056.0
8483,(주)이아이디,93230,2014/12,46246160.0,16481147.0
8484,(주)이아이디,93230,2015/12,78932300.0,37744034.0
8485,(주)이아이디,93230,2016/12,38690689.0,28336248.0
8486,(주)이아이디,93230,2017/12,99837832.0,69080492.0
8487,(주)이아이디,93230,2018/12,80001294.0,73870885.0
8488,(주)이아이디,93230,2019/12,205252079.0,137932352.0
8489,(주)이아이디,93230,2020/12,225852507.0,147212444.0
8490,(주)이엔드디,101360,2011/12,,
8491,(주)이엔드디,101360,2012/12,,
8492,(주)이엔드디,101360,2013/12,,
8493,(주)이엔드디,101360,2014/12,,
8494,(주)이엔드디,101360,2015/12,35528302.0,8234502.0
8495,(주)이엔드디,101360,2016/12,35018699.0,6790551.0
8496,(주)이엔드디,101360,2017/12,31187379.0,3034653.0
8497,(주)이엔드디,101360,2018/12,29603505.0,1828746.0
8498,(주)이엔드디,101360,2019/12,38144710.0,10486457.0
8499,(주)이엔드디,101360,2020/12,73488354.0,61156531.0
8500,(주)이엔에프테크놀로지,102710,2011/12,121942318.0,77298256.0
8501,(주)이엔에프테크놀로지,102710,2012/12,157446133.0,100904466.0
8502,(주)이엔에프테크놀로지,102710,2013/12,169525736.0,109250900.0
8503,(주)이엔에프테크놀로지,102710,2014/12,186276429.0,116479378.0
8504,(주)이엔에프테크놀로지,102710,2015/12,221554089.0,145693922.0
8505,(주)이엔에프테크놀로지,102710,2016/12,255574341.0,166279272.0
8506,(주)이엔에프테크놀로지,102710,2017/12,265199699.0,190831916.0
8507,(주)이엔에프테크놀로지,102710,2018/12,310659266.0,224202798.0
8508,(주)이엔에프테크놀로지,102710,2019/12,386226184.0,269024805.0
8509,(주)이엔에프테크놀로지,102710,2020/12,463470437.0,314481918.0
8510,(주)이엔코퍼레이션,66980,2011/12,58526982.0,31256900.0
8511,(주)이엔코퍼레이션,66980,2012/12,39584000.0,16814806.0
8512,(주)이엔코퍼레이션,66980,2013/12,68855631.0,39286234.0
8513,(주)이엔코퍼레이션,66980,2014/12,67393160.0,44168127.0
8514,(주)이엔코퍼레이션,66980,2015/12,74833359.0,52506287.0
8515,(주)이엔코퍼레이션,66980,2016/12,200817701.0,139721054.0
8516,(주)이엔코퍼레이션,66980,2017/12,191843523.0,151751060.0
8517,(주)이엔코퍼레이션,66980,2018/12,252592385.0,160374151.0
8518,(주)이엔코퍼레이션,66980,2019/12,262427959.0,158210223.0
8519,(주)이엔코퍼레이션,66980,2020/12,184385836.0,127858650.0
8520,(주)이엔플러스,74610,2011/12,19804314.0,11413047.0
8521,(주)이엔플러스,74610,2012/12,12469754.0,7983946.0
8522,(주)이엔플러스,74610,2013/12,9793015.0,6124311.0
8523,(주)이엔플러스,74610,2014/12,12279914.0,7734270.0
8524,(주)이엔플러스,74610,2015/12,14184413.0,8443611.0
8525,(주)이엔플러스,74610,2016/12,21839184.0,13844789.0
8526,(주)이엔플러스,74610,2017/12,51843486.0,13348880.0
8527,(주)이엔플러스,74610,2018/12,91298144.0,38496868.0
8528,(주)이엔플러스,74610,2019/12,117265159.0,45840660.0
8529,(주)이엔플러스,74610,2020/12,90581868.0,55523784.0
8530,(주)이엘피,63760,2014/12,,
8531,(주)이엘피,63760,2015/12,,
8532,(주)이엘피,63760,2016/12,36948026.0,25968677.0
8533,(주)이엘피,63760,2017/12,60167155.0,53619195.0
8534,(주)이엘피,63760,2018/12,77041475.0,66463684.0
8535,(주)이엘피,63760,2019/12,76209623.0,69850786.0
8536,(주)이엘피,63760,2020/12,76954244.0,68629133.0
8537,(주)이엠넷,123570,2011/12,47301988.0,27431809.0
8538,(주)이엠넷,123570,2012/12,54780693.0,31489884.0
8539,(주)이엠넷,123570,2013/12,58783681.0,31425578.0
8540,(주)이엠넷,123570,2014/12,64134561.0,31936182.0
8541,(주)이엠넷,123570,2015/12,61881505.0,34548502.0
8542,(주)이엠넷,123570,2016/12,64361200.0,39007664.0
8543,(주)이엠넷,123570,2017/12,69972973.0,43606973.0
8544,(주)이엠넷,123570,2018/12,86074265.0,55068277.0
8545,(주)이엠넷,123570,2019/12,97285984.0,62320647.0
8546,(주)이엠넷,123570,2020/12,113735974.0,67327018.0
8547,(주)이엠앤아이,83470,2011/12,61734430.0,13518952.0
8548,(주)이엠앤아이,83470,2012/12,59842249.0,24107739.0
8549,(주)이엠앤아이,83470,2013/12,72130108.0,31363732.0
8550,(주)이엠앤아이,83470,2014/12,89897415.0,44790170.0
8551,(주)이엠앤아이,83470,2015/12,92933155.0,46554398.0
8552,(주)이엠앤아이,83470,2016/12,103485071.0,46689971.0
8553,(주)이엠앤아이,83470,2017/12,69805062.0,14785761.0
8554,(주)이엠앤아이,83470,2018/12,32297395.0,-31538668.0
8555,(주)이엠앤아이,83470,2019/12,9942298.0,4547150.0
8556,(주)이엠앤아이,83470,2020/12,17736894.0,5491853.0
8557,(주)이엠텍,91120,2011/12,80987414.0,33092815.0
8558,(주)이엠텍,91120,2012/12,121429090.0,60802790.0
8559,(주)이엠텍,91120,2013/12,126267577.0,85759570.0
8560,(주)이엠텍,91120,2014/12,174921752.0,99817847.0
8561,(주)이엠텍,91120,2015/12,179847175.0,114317904.0
8562,(주)이엠텍,91120,2016/12,193429752.0,124219550.0
8563,(주)이엠텍,91120,2017/12,202562435.0,147212369.0
8564,(주)이엠텍,91120,2018/12,288617906.0,191593918.0
8565,(주)이엠텍,91120,2019/12,239272792.0,182281867.0
8566,(주)이엠텍,91120,2020/12,283213351.0,188697236.0
8567,(주)이오테크닉스,39030,2011/12,258380118.0,178959399.0
8568,(주)이오테크닉스,39030,2012/12,313735994.0,204500649.0
8569,(주)이오테크닉스,39030,2013/12,351916286.0,237341326.0
8570,(주)이오테크닉스,39030,2014/12,379647330.0,280128389.0
8571,(주)이오테크닉스,39030,2015/12,372880994.0,305050165.0
8572,(주)이오테크닉스,39030,2016/12,408604557.0,322174345.0
8573,(주)이오테크닉스,39030,2017/12,438475339.0,361411562.0
8574,(주)이오테크닉스,39030,2018/12,428464236.0,378779734.0
8575,(주)이오테크닉스,39030,2019/12,446385713.0,393787197.0
8576,(주)이오테크닉스,39030,2020/12,481155773.0,409813624.0
8577,(주)이원,17940,2011/12,3270355545.0,1129303221.0
8578,(주)이원,17940,2012/12,3512419789.0,1200153301.0
8579,(주)이원,17940,2013/12,3629693275.0,1221330903.0
8580,(주)이원,17940,2014/12,3658165076.0,1246768085.0
8581,(주)이원,17940,2015/12,3509763920.0,1236008894.0
8582,(주)이원,17940,2016/12,3544179098.0,1183227516.0
8583,(주)이원,17940,2017/12,3460084197.0,1251031959.0
8584,(주)이원,17940,2018/12,3565388941.0,1315901475.0
8585,(주)이원,17940,2019/12,3594979133.0,1203288795.0
8586,(주)이원,17940,2020/12,3731448422.0,1243462785.0
8587,(주)이월드,84680,2011/12,182119768.0,101257456.0
8588,(주)이월드,84680,2012/12,207990861.0,74667209.0
8589,(주)이월드,84680,2013/12,204443013.0,66519947.0
8590,(주)이월드,84680,2014/12,177530827.0,92480109.0
8591,(주)이월드,84680,2015/12,218042328.0,126338661.0
8592,(주)이월드,84680,2016/12,220225975.0,128042406.0
8593,(주)이월드,84680,2017/12,233119097.0,131717447.0
8594,(주)이월드,84680,2018/12,263577737.0,163990809.0
8595,(주)이월드,84680,2019/12,481844100.0,387038451.0
8596,(주)이월드,84680,2020/12,447853890.0,362624903.0
8597,(주)이즈미디어,181340,2011/12,,
8598,(주)이즈미디어,181340,2012/12,,
8599,(주)이즈미디어,181340,2013/12,,
8600,(주)이즈미디어,181340,2014/12,30593592.0,14643017.0
8601,(주)이즈미디어,181340,2015/12,39958349.0,16682209.0
8602,(주)이즈미디어,181340,2016/12,56503232.0,20854433.0
8603,(주)이즈미디어,181340,2017/12,68988907.0,34620670.0
8604,(주)이즈미디어,181340,2018/12,81222067.0,38098731.0
8605,(주)이즈미디어,181340,2019/12,75838634.0,35854682.0
8606,(주)이즈미디어,181340,2020/12,51679170.0,18351574.0
8607,(주)이지,37370,2011/12,76443827.0,52395688.0
8608,(주)이지,37370,2012/12,85034123.0,50834012.0
8609,(주)이지,37370,2013/12,86646620.0,55208392.0
8610,(주)이지,37370,2014/12,93948908.0,57759401.0
8611,(주)이지,37370,2015/12,98659907.0,52390640.0
8612,(주)이지,37370,2016/12,97836456.0,52854275.0
8613,(주)이지,37370,2017/12,97419948.0,51713877.0
8614,(주)이지,37370,2018/12,73329316.0,34213679.0
8615,(주)이지,37370,2019/12,77199021.0,33567621.0
8616,(주)이지,37370,2020/12,133506403.0,47851818.0
8617,(주)이지바이오,353810,2020/12,89822118.0,34040154.0
8618,(주)이지트로닉스,377330,2015/12,,
8619,(주)이지트로닉스,377330,2016/12,,
8620,(주)이지트로닉스,377330,2017/12,,
8621,(주)이지트로닉스,377330,2018/12,,
8622,(주)이지트로닉스,377330,2019/12,,
8623,(주)이지트로닉스,377330,2020/12,34289823.0,19616929.0
8624,(주)이지홀딩스,35810,2011/12,1081533235.0,257245135.0
8625,(주)이지홀딩스,35810,2012/12,1230493523.0,283537654.0
8626,(주)이지홀딩스,35810,2013/12,1474743122.0,361277525.0
8627,(주)이지홀딩스,35810,2014/12,1494403346.0,367467359.0
8628,(주)이지홀딩스,35810,2015/12,1581003508.0,399334469.0
8629,(주)이지홀딩스,35810,2016/12,1509864202.0,538022240.0
8630,(주)이지홀딩스,35810,2017/12,1480823033.0,585613688.0
8631,(주)이지홀딩스,35810,2018/12,1703702492.0,661696130.0
8632,(주)이지홀딩스,35810,2019/12,1782657220.0,730240886.0
8633,(주)이지홀딩스,35810,2020/12,1799077124.0,760165565.0
8634,(주)이큐셀,160600,2011/12,,
8635,(주)이큐셀,160600,2012/12,,
8636,(주)이큐셀,160600,2013/12,31701411.0,9780481.0
8637,(주)이큐셀,160600,2014/12,30851654.0,13255635.0
8638,(주)이큐셀,160600,2015/12,53475498.0,31948359.0
8639,(주)이큐셀,160600,2016/12,65325543.0,32542609.0
8640,(주)이큐셀,160600,2017/12,73910576.0,36713879.0
8641,(주)이큐셀,160600,2018/12,86440816.0,36703812.0
8642,(주)이큐셀,160600,2019/12,81964394.0,16974514.0
8643,(주)이크레더블,92130,2011/09,26050270.0,21891026.0
8644,(주)이크레더블,92130,2012/09,28295765.0,24018525.0
8645,(주)이크레더블,92130,2013/12,31315136.0,26485047.0
8646,(주)이크레더블,92130,2014/12,34234184.0,29102718.0
8647,(주)이크레더블,92130,2015/12,38387551.0,32680618.0
8648,(주)이크레더블,92130,2016/12,44621405.0,37466934.0
8649,(주)이크레더블,92130,2017/12,49406966.0,41989139.0
8650,(주)이크레더블,92130,2018/12,56608357.0,48130784.0
8651,(주)이크레더블,92130,2019/12,62637188.0,53713109.0
8652,(주)이크레더블,92130,2020/12,67494683.0,57851674.0
8653,(주)이푸른,185280,2011/12,,
8654,(주)이푸른,185280,2012/12,,
8655,(주)이푸른,185280,2013/12,,
8656,(주)이푸른,185280,2014/12,,
8657,(주)이푸른,185280,2015/12,,
8658,(주)이퓨쳐,134060,2011/12,18959013.0,16376509.0
8659,(주)이퓨쳐,134060,2012/12,18979184.0,16348160.0
8660,(주)이퓨쳐,134060,2013/12,20289380.0,16672666.0
8661,(주)이퓨쳐,134060,2014/12,19653014.0,17163492.0
8662,(주)이퓨쳐,134060,2015/12,19710187.0,16780953.0
8663,(주)이퓨쳐,134060,2016/12,21322071.0,16947752.0
8664,(주)이퓨쳐,134060,2017/12,19675309.0,16496402.0
8665,(주)이퓨쳐,134060,2018/12,20536452.0,16872062.0
8666,(주)이퓨쳐,134060,2019/12,23119509.0,18390639.0
8667,(주)이퓨쳐,134060,2020/12,21659304.0,18181293.0
8668,(주)인디에프,14990,2011/12,226869416.0,104690913.0
8669,(주)인디에프,14990,2012/12,209347262.0,95520541.0
8670,(주)인디에프,14990,2013/12,198771950.0,89993863.0
8671,(주)인디에프,14990,2014/12,179919716.0,81217657.0
8672,(주)인디에프,14990,2015/12,167142676.0,75472966.0
8673,(주)인디에프,14990,2016/12,159694562.0,65631094.0
8674,(주)인디에프,14990,2017/12,142063634.0,66502021.0
8675,(주)인디에프,14990,2018/12,138090885.0,66268947.0
8676,(주)인디에프,14990,2019/12,149413338.0,62671707.0
8677,(주)인디에프,14990,2020/12,138647755.0,41190746.0
8678,(주)인바디,41830,2011/12,43848987.0,42144740.0
8679,(주)인바디,41830,2012/12,48162810.0,46134394.0
8680,(주)인바디,41830,2013/12,53672982.0,51558488.0
8681,(주)인바디,41830,2014/12,63171082.0,59610450.0
8682,(주)인바디,41830,2015/12,82529853.0,76349657.0
8683,(주)인바디,41830,2016/12,97059397.0,92332631.0
8684,(주)인바디,41830,2017/12,112024745.0,106516223.0
8685,(주)인바디,41830,2018/12,131686126.0,124532453.0
8686,(주)인바디,41830,2019/12,154903556.0,139830175.0
8687,(주)인바디,41830,2020/12,166150336.0,150182331.0
8688,(주)인바이오젠,101140,2011/12,10509416.0,5804679.0
8689,(주)인바이오젠,101140,2012/12,8458072.0,4526045.0
8690,(주)인바이오젠,101140,2013/12,10004093.0,3670110.0
8691,(주)인바이오젠,101140,2014/12,7109775.0,4124318.0
8692,(주)인바이오젠,101140,2015/12,14558906.0,7799700.0
8693,(주)인바이오젠,101140,2016/12,12375563.0,5751446.0
8694,(주)인바이오젠,101140,2017/12,13389537.0,11324401.0
8695,(주)인바이오젠,101140,2018/12,24320788.0,23351988.0
8696,(주)인바이오젠,101140,2019/12,90919390.0,65996478.0
8697,(주)인바이오젠,101140,2020/12,96881140.0,77906278.0
8698,(주)인산가,62580,2011/12,,
8699,(주)인산가,62580,2012/12,,
8700,(주)인산가,62580,2013/12,,
8701,(주)인산가,62580,2014/12,,
8702,(주)인산가,62580,2015/12,,
8703,(주)인산가,62580,2016/12,23946139.0,10085147.0
8704,(주)인산가,62580,2017/12,28974290.0,13438286.0
8705,(주)인산가,277410,2017/12,,
8706,(주)인산가,277410,2018/12,34920745.0,24206537.0
8707,(주)인산가,277410,2019/12,49776056.0,30746160.0
8708,(주)인산가,277410,2020/12,65151440.0,34771322.0
8709,(주)인성정보,33230,2011/12,140407016.0,41096383.0
8710,(주)인성정보,33230,2012/12,150107143.0,44135554.0
8711,(주)인성정보,33230,2013/12,148039250.0,50285814.0
8712,(주)인성정보,33230,2014/12,175381512.0,45635086.0
8713,(주)인성정보,33230,2015/12,164013621.0,34447017.0
8714,(주)인성정보,33230,2016/12,156669020.0,35592048.0
8715,(주)인성정보,33230,2017/12,144741961.0,43785810.0
8716,(주)인성정보,33230,2018/12,171535853.0,41188000.0
8717,(주)인성정보,33230,2019/12,182909906.0,39550129.0
8718,(주)인성정보,33230,2020/12,182574581.0,45496725.0
8719,(주)인스코비,6490,2011/12,13772109.0,10967744.0
8720,(주)인스코비,6490,2012/12,19279543.0,14231086.0
8721,(주)인스코비,6490,2013/12,26139432.0,22865843.0
8722,(주)인스코비,6490,2014/12,23903472.0,20919499.0
8723,(주)인스코비,6490,2015/12,48649997.0,25379117.0
8724,(주)인스코비,6490,2016/12,45176999.0,31916768.0
8725,(주)인스코비,6490,2017/12,47219185.0,35111949.0
8726,(주)인스코비,6490,2018/12,57443802.0,30893398.0
8727,(주)인스코비,6490,2019/12,50718972.0,25699610.0
8728,(주)인스코비,6490,2020/12,76233776.0,43183242.0
8729,(주)인스프리트,73130,2011/12,33221032.0,761959.0
8730,(주)인지디스플레이,37330,2011/12,354605708.0,154090874.0
8731,(주)인지디스플레이,37330,2012/12,279838756.0,169762640.0
8732,(주)인지디스플레이,37330,2013/12,268503213.0,160456463.0
8733,(주)인지디스플레이,37330,2014/12,257666160.0,162556278.0
8734,(주)인지디스플레이,37330,2015/12,255336119.0,167356660.0
8735,(주)인지디스플레이,37330,2016/12,265272292.0,170103544.0
8736,(주)인지디스플레이,37330,2017/12,269724157.0,161627528.0
8737,(주)인지디스플레이,37330,2018/12,270074527.0,171972755.0
8738,(주)인지디스플레이,37330,2019/12,441620561.0,188477506.0
8739,(주)인지디스플레이,37330,2020/12,455172629.0,201488896.0
8740,(주)인콘,83640,2011/12,45093807.0,27571368.0
8741,(주)인콘,83640,2012/12,34496647.0,26990318.0
8742,(주)인콘,83640,2013/12,40921572.0,31259279.0
8743,(주)인콘,83640,2014/12,45895060.0,38461797.0
8744,(주)인콘,83640,2015/12,55566151.0,47979472.0
8745,(주)인콘,83640,2016/12,51634981.0,47217698.0
8746,(주)인콘,83640,2017/12,70188568.0,48242262.0
8747,(주)인콘,83640,2018/12,97506794.0,51251224.0
8748,(주)인콘,83640,2019/12,88322804.0,56434980.0
8749,(주)인콘,83640,2020/12,109470058.0,82963197.0
8750,(주)인터로조,119610,2011/12,46748198.0,38731005.0
8751,(주)인터로조,119610,2012/12,59556227.0,46711964.0
8752,(주)인터로조,119610,2013/12,67410139.0,55153703.0
8753,(주)인터로조,119610,2014/12,75842865.0,61241375.0
8754,(주)인터로조,119610,2015/12,92654598.0,74084149.0
8755,(주)인터로조,119610,2016/12,106986078.0,90643967.0
8756,(주)인터로조,119610,2017/12,118387760.0,102375076.0
8757,(주)인터로조,119610,2018/12,146038791.0,121274804.0
8758,(주)인터로조,119610,2019/12,181124112.0,131457233.0
8759,(주)인터로조,119610,2020/12,194160833.0,134928546.0
8760,(주)인터파크,108790,2011/12,250910547.0,41198913.0
8761,(주)인터파크,108790,2012/12,357664733.0,87732180.0
8762,(주)인터파크,108790,2013/12,369812679.0,101320146.0
8763,(주)인터파크,108790,2014/12,427654866.0,153658557.0
8764,(주)인터파크,108790,2015/12,464870661.0,169361697.0
8765,(주)인터파크,108790,2016/12,467347382.0,164569016.0
8766,(주)인터파크,108790,2017/12,526801429.0,168744993.0
8767,(주)인터파크,108790,2018/12,564425326.0,156898817.0
8768,(주)인터파크,108790,2019/12,535714809.0,148294692.0
8769,(주)인터플렉스,51370,2011/12,491883687.0,250349378.0
8770,(주)인터플렉스,51370,2012/12,875293531.0,300323966.0
8771,(주)인터플렉스,51370,2013/12,705724235.0,369513129.0
8772,(주)인터플렉스,51370,2014/12,580655842.0,310700428.0
8773,(주)인터플렉스,51370,2015/12,479319435.0,250331480.0
8774,(주)인터플렉스,51370,2016/12,431135559.0,252336734.0
8775,(주)인터플렉스,51370,2017/12,554319083.0,357051227.0
8776,(주)인터플렉스,51370,2018/12,368234206.0,244322498.0
8777,(주)인터플렉스,51370,2019/12,351362963.0,217801700.0
8778,(주)인터플렉스,51370,2020/12,327916557.0,169974427.0
8779,(주)인텍플러스,64290,2011/12,40801625.0,27576797.0
8780,(주)인텍플러스,64290,2012/12,50137824.0,29702534.0
8781,(주)인텍플러스,64290,2013/12,41360132.0,23060853.0
8782,(주)인텍플러스,64290,2014/12,33258390.0,16851693.0
8783,(주)인텍플러스,64290,2015/12,27630323.0,17671852.0
8784,(주)인텍플러스,64290,2016/12,24923147.0,14934835.0
8785,(주)인텍플러스,64290,2017/12,31927080.0,18371085.0
8786,(주)인텍플러스,64290,2018/12,30307809.0,16505828.0
8787,(주)인텍플러스,64290,2019/12,42130085.0,21783712.0
8788,(주)인텍플러스,64290,2020/12,52622823.0,30671121.0
8789,(주)인텔리안테크놀로지스,189300,2011/12,,
8790,(주)인텔리안테크놀로지스,189300,2012/12,,
8791,(주)인텔리안테크놀로지스,189300,2013/12,,
8792,(주)인텔리안테크놀로지스,189300,2014/12,59268015.0,24026618.0
8793,(주)인텔리안테크놀로지스,189300,2015/12,56220795.0,29616302.0
8794,(주)인텔리안테크놀로지스,189300,2016/12,98174988.0,63344928.0
8795,(주)인텔리안테크놀로지스,189300,2017/12,108632480.0,64452369.0
8796,(주)인텔리안테크놀로지스,189300,2018/12,129430896.0,74480279.0
8797,(주)인텔리안테크놀로지스,189300,2019/12,137340954.0,78355837.0
8798,(주)인텔리안테크놀로지스,189300,2020/12,152810968.0,76683602.0
8799,(주)인트로메딕,150840,2011/12,12274277.0,-5813302.0
8800,(주)인트로메딕,150840,2012/12,13699807.0,620553.0
8801,(주)인트로메딕,150840,2013/12,20541376.0,17305014.0
8802,(주)인트로메딕,150840,2014/12,21237340.0,18638549.0
8803,(주)인트로메딕,150840,2015/12,29604132.0,19534315.0
8804,(주)인트로메딕,150840,2016/12,24222311.0,13742523.0
8805,(주)인트로메딕,150840,2017/12,21269554.0,10879908.0
8806,(주)인트로메딕,150840,2018/12,31676185.0,15235156.0
8807,(주)인트로메딕,150840,2019/12,33325136.0,15863764.0
8808,(주)인트로메딕,150840,2020/12,31239287.0,22490009.0
8809,(주)인트론바이오테크놀로지,48530,2011/12,20418214.0,10003891.0
8810,(주)인트론바이오테크놀로지,48530,2012/12,19644765.0,11928983.0
8811,(주)인트론바이오테크놀로지,48530,2013/12,23206940.0,17484431.0
8812,(주)인트론바이오테크놀로지,48530,2014/12,34400310.0,19388762.0
8813,(주)인트론바이오테크놀로지,48530,2015/12,40369623.0,34441631.0
8814,(주)인트론바이오테크놀로지,48530,2016/12,59606209.0,49149942.0
8815,(주)인트론바이오테크놀로지,48530,2017/12,45629570.0,30297778.0
8816,(주)인트론바이오테크놀로지,48530,2018/12,54796363.0,39145993.0
8817,(주)인트론바이오테크놀로지,48530,2019/12,89032050.0,65018586.0
8818,(주)인트론바이오테크놀로지,48530,2020/12,100535587.0,85378957.0
8819,(주)인팩,23810,2011/12,133648270.0,58510000.0
8820,(주)인팩,23810,2012/12,146336318.0,64590903.0
8821,(주)인팩,23810,2013/12,158810730.0,81595675.0
8822,(주)인팩,23810,2014/12,164019435.0,93766719.0
8823,(주)인팩,23810,2015/12,189362683.0,101327539.0
8824,(주)인팩,23810,2016/12,201399503.0,109294366.0
8825,(주)인팩,23810,2017/12,278413185.0,115033591.0
8826,(주)인팩,23810,2018/12,284424486.0,117844517.0
8827,(주)인팩,23810,2019/12,294347209.0,109929080.0
8828,(주)인팩,23810,2020/12,319762537.0,114424094.0
8829,(주)인포마크,175140,2011/12,,
8830,(주)인포마크,175140,2012/12,,
8831,(주)인포마크,175140,2013/12,38368927.0,9293987.0
8832,(주)인포마크,175140,2014/12,37236213.0,14449865.0
8833,(주)인포마크,175140,2015/12,44241218.0,26797799.0
8834,(주)인포마크,175140,2016/12,45951826.0,28155999.0
8835,(주)인포마크,175140,2017/12,75998758.0,21775512.0
8836,(주)인포마크,175140,2018/12,51714008.0,21227535.0
8837,(주)인포마크,175140,2019/12,54511421.0,11508351.0
8838,(주)인포마크,175140,2020/12,43137629.0,5892124.0
8839,(주)인포바인,115310,2011/12,40930932.0,38551107.0
8840,(주)인포바인,115310,2012/12,46126907.0,43578707.0
