,회사명,거래소코드,회계년도,영업이익,당기순이익,매출액
6870,(주)지엔코,65060,2010/12,9126910.0,-1553834.0,90659826.0
6871,(주)지엔텍홀딩스,65410,2002/12,1867956.0,1571917.0,30237090.0
6872,(주)지엔텍홀딩스,65410,2003/12,1771290.0,1536576.0,30795769.0
6873,(주)지엔텍홀딩스,65410,2004/12,3490752.0,3032544.0,59665735.0
6874,(주)지엔텍홀딩스,65410,2005/12,6042352.0,4649255.0,62425737.0
6875,(주)지엔텍홀딩스,65410,2006/12,6397337.0,1343204.0,67888151.0
6876,(주)지엔텍홀딩스,65410,2007/12,-3983562.0,-9149417.0,57867411.0
6877,(주)지엔텍홀딩스,65410,2008/12,-9047468.0,-37144185.0,92746075.0
6878,(주)지엔텍홀딩스,65410,2009/12,-4659048.0,-31649965.0,6175203.0
6879,(주)지오엠씨,33030,2000/12,204038.0,-151362.0,13439886.0
6880,(주)지오엠씨,33030,2001/12,6378607.0,5652447.0,26678205.0
6881,(주)지오엠씨,33030,2002/12,-2455993.0,-262333.0,26434798.0
6882,(주)지오엠씨,33030,2003/12,-14685851.0,-9275417.0,17284973.0
6883,(주)지오엠씨,33030,2004/12,-15111428.0,-13641148.0,16069462.0
6884,(주)지오엠씨,33030,2005/12,-16253559.0,-20009307.0,11875783.0
6885,(주)지오엠씨,33030,2006/12,-9685522.0,-27542568.0,17713950.0
6886,(주)지오엠씨,33030,2007/12,-6189184.0,-9452437.0,17050108.0
6887,(주)지오엠씨,33030,2008/12,-16540660.0,-53769708.0,20501295.0
6888,(주)지오엠씨,33030,2009/12,-7561954.0,-9612901.0,5791314.0
6889,(주)지이엔에프,38920,2000/12,1445571.0,1073295.0,15880931.0
6890,(주)지이엔에프,38920,2001/12,396567.0,283238.0,16798611.0
6891,(주)지이엔에프,38920,2002/12,1862241.0,1346265.0,30531679.0
6892,(주)지이엔에프,38920,2003/12,1235057.0,1076196.0,29440626.0
6893,(주)지이엔에프,38920,2004/12,1502647.0,1472670.0,27534224.0
6894,(주)지이엔에프,38920,2005/12,2265064.0,2179650.0,26772132.0
6895,(주)지이엔에프,38920,2006/12,2411299.0,-755978.0,43935019.0
6896,(주)지이엔에프,38920,2007/12,-7072667.0,-32386742.0,2865880.0
6897,(주)지이엔에프,38920,2008/12,-7381687.0,-28448018.0,5193293.0
6898,(주)지케이파워,54020,2002/12,145674.0,-480697.0,21090410.0
6899,(주)지케이파워,54020,2003/12,-5545071.0,-8412725.0,6382498.0
6900,(주)지케이파워,54020,2004/12,-6568901.0,-10593975.0,6121884.0
6901,(주)지케이파워,54020,2005/12,-6665928.0,-13684360.0,9873303.0
6902,(주)지케이파워,54020,2006/12,-3389904.0,-6865871.0,11833004.0
6903,(주)지케이파워,54020,2007/12,-5498018.0,-12433501.0,7367427.0
6904,(주)지케이파워,54020,2008/12,-5777445.0,-5771213.0,3257508.0
6905,(주)지투알,35000,2000/12,24538659.0,20111771.0,236076817.0
6906,(주)지투알,35000,2001/12,15228497.0,12191831.0,231366779.0
6907,(주)지투알,35000,2002/12,16366976.0,10100908.0,248734055.0
6908,(주)지투알,35000,2003/12,16387024.0,13702782.0,199921774.0
6909,(주)지투알,35000,2004/12,17133319.0,10081987.0,198576211.0
6910,(주)지투알,35000,2005/12,11115276.0,9549864.0,176596827.0
6911,(주)지투알,35000,2006/12,11764036.0,10058987.0,186089225.0
6912,(주)지투알,35000,2007/12,8478295.0,8249229.0,217521294.0
6913,(주)지투알,35000,2008/12,-1493645.0,-4006305.0,205974278.0
6914,(주)지투알,35000,2009/12,-470717.0,223451.0,219702255.0
6915,(주)지투알,35000,2010/12,11289965.0,11481739.0,269788162.0
6916,(주)지티앤티,53870,2001/12,747015.0,618261.0,12187173.0
6917,(주)지티앤티,53870,2002/12,-912894.0,-696599.0,13134744.0
6918,(주)지티앤티,53870,2003/12,-893078.0,-1781462.0,10620861.0
6919,(주)지티앤티,53870,2004/12,1379293.0,1148894.0,12743824.0
6920,(주)지티앤티,53870,2005/12,1712732.0,1428018.0,17339016.0
6921,(주)지티앤티,53870,2006/12,2693351.0,2162420.0,27201030.0
6922,(주)지티앤티,53870,2007/12,130729.0,969239.0,21072208.0
6923,(주)지티앤티,53870,2008/12,-1456331.0,-1301154.0,18390171.0
6924,(주)지티앤티,53870,2009/12,543658.0,576798.0,17019842.0
6925,(주)지티앤티,53870,2010/12,397974.0,124432.0,17130544.0
6926,(주)진도,88790,2006/12,4019793.0,5867651.0,74969670.0
6927,(주)진도,88790,2007/12,-4875732.0,12931197.0,93580439.0
6928,(주)진도,88790,2008/12,-13045449.0,-32919935.0,91082617.0
6929,(주)진도,88790,2009/12,4285158.0,3574126.0,80587941.0
6930,(주)진도,88790,2010/12,13965831.0,12391623.0,115513292.0
6931,(주)진로발효,18120,2000/12,7580848.0,6726408.0,40794856.0
6932,(주)진로발효,18120,2001/12,7826535.0,6740151.0,45164459.0
6933,(주)진로발효,18120,2002/12,10382805.0,8033312.0,50093304.0
6934,(주)진로발효,18120,2003/12,14756450.0,12347600.0,56306357.0
6935,(주)진로발효,18120,2004/12,17219500.0,13884375.0,61955767.0
6936,(주)진로발효,18120,2005/12,12495987.0,11814879.0,65176601.0
6937,(주)진로발효,18120,2006/12,20454492.0,16972885.0,69557091.0
6938,(주)진로발효,18120,2007/12,21650766.0,19432567.0,71420900.0
6939,(주)진로발효,18120,2008/12,18487105.0,17499192.0,75914583.0
6940,(주)진로발효,18120,2009/12,17272574.0,16493212.0,78294515.0
6941,(주)진로발효,18120,2010/12,14649005.0,13736093.0,76181798.0
6942,(주)진매트릭스,109820,2009/12,1118256.0,1666226.0,3542984.0
6943,(주)진매트릭스,109820,2010/12,-78770.0,381986.0,2080402.0
6944,(주)진바이오텍,86060,2006/12,2116678.0,1907989.0,12176730.0
6945,(주)진바이오텍,86060,2007/12,2533261.0,2468430.0,14329326.0
6946,(주)진바이오텍,86060,2008/12,301677.0,302627.0,13508718.0
6947,(주)진바이오텍,86060,2009/12,348814.0,-401511.0,17439349.0
6948,(주)진바이오텍,86060,2010/12,1363487.0,579103.0,18788020.0
6949,(주)진성티이씨,36890,2000/12,1888238.0,1442632.0,22450905.0
6950,(주)진성티이씨,36890,2001/12,1518461.0,1168385.0,20622452.0
6951,(주)진성티이씨,36890,2002/12,3109618.0,2062392.0,29255005.0
6952,(주)진성티이씨,36890,2003/12,4645475.0,3726631.0,46192211.0
6953,(주)진성티이씨,36890,2004/12,8700594.0,6410092.0,69662416.0
6954,(주)진성티이씨,36890,2005/12,7099097.0,4628573.0,91306670.0
6955,(주)진성티이씨,36890,2006/12,8247825.0,6156071.0,101074514.0
6956,(주)진성티이씨,36890,2007/12,11251559.0,8706066.0,112769647.0
6957,(주)진성티이씨,36890,2008/12,15409152.0,-16727652.0,131812935.0
6958,(주)진성티이씨,36890,2009/12,7417021.0,-542292.0,102056511.0
6959,(주)진성티이씨,36890,2010/12,15717440.0,13124013.0,169189078.0
6960,(주)진양홀딩스,100250,2008/12,10161913.0,9746872.0,202029306.0
6961,(주)진양홀딩스,100250,2009/12,10314051.0,14437074.0,178892822.0
6962,(주)진양홀딩스,100250,2010/12,10287249.0,17337365.0,229303690.0
6963,(주)차바이오텍,85660,2005/12,3549564.0,3644800.0,31603653.0
6964,(주)차바이오텍,85660,2006/12,3238306.0,3174286.0,43920833.0
6965,(주)차바이오텍,85660,2007/12,3321499.0,-2997413.0,54140850.0
6966,(주)차바이오텍,85660,2008/12,6809010.0,4459015.0,71210442.0
6967,(주)차바이오텍,85660,2009/12,9713018.0,5408468.0,359310579.0
6968,(주)차바이오텍,85660,2010/12,15452372.0,6407635.0,381821096.0
6969,(주)창민테크,42960,2000/12,3470998.0,3254830.0,16773867.0
6970,(주)창민테크,42960,2001/12,3221767.0,3480216.0,20838747.0
6971,(주)창민테크,42960,2002/12,153126.0,-1765748.0,15821820.0
6972,(주)창민테크,42960,2003/12,1643550.0,806274.0,19366413.0
6973,(주)창민테크,42960,2004/12,-9355549.0,-28125505.0,10031694.0
6974,(주)천일고속,650,2000/12,372108.0,595948.0,45545031.0
6975,(주)천일고속,650,2001/12,1587098.0,1854758.0,47236808.0
6976,(주)천일고속,650,2002/12,888301.0,2106219.0,47942925.0
6977,(주)천일고속,650,2003/12,-3397862.0,321799.0,44811711.0
6978,(주)천일고속,650,2004/12,-2874532.0,253241.0,44119845.0
6979,(주)천일고속,650,2005/12,-4955412.0,801456.0,42927045.0
6980,(주)천일고속,650,2006/12,-66473.0,2345418.0,44771229.0
6981,(주)천일고속,650,2007/12,1512878.0,2871131.0,47099688.0
6982,(주)천일고속,650,2008/12,346144.0,2785616.0,49847293.0
6983,(주)천일고속,650,2009/12,420770.0,2888949.0,48595592.0
6984,(주)천일고속,650,2010/12,113784.0,2305377.0,51558159.0
6985,(주)청구,11510,2000/12,-41484537.0,-159078384.0,377220685.0
6986,(주)청구,11510,2001/12,2039626.0,-78953869.0,229110937.0
6987,(주)청람디지탈,35270,2000/12,5080852.0,3747359.0,66557530.0
6988,(주)청람디지탈,35270,2001/12,-179773.0,-1000828.0,39797391.0
6989,(주)청람디지탈,35270,2002/12,2591867.0,496722.0,41777794.0
6990,(주)청람디지탈,35270,2003/12,-7743944.0,-10962954.0,29860606.0
6991,(주)청람디지탈,35270,2004/12,-1659352.0,-4494535.0,42742369.0
6992,(주)청람디지탈,35270,2005/12,-4118588.0,-6155285.0,39694672.0
6993,(주)청람디지탈,35270,2006/12,-11781973.0,-19219875.0,37540427.0
6994,(주)청람디지탈,35270,2007/12,-10638620.0,-18021290.0,20403662.0
6995,(주)초록뱀미디어,47820,2002/12,1189745.0,455559.0,12817417.0
6996,(주)초록뱀미디어,47820,2003/12,671918.0,161879.0,12868542.0
6997,(주)초록뱀미디어,47820,2004/12,-6918451.0,-17995042.0,12009110.0
6998,(주)초록뱀미디어,47820,2005/12,-4011651.0,-6364823.0,4585013.0
6999,(주)초록뱀미디어,47820,2006/12,369523.0,-8663261.0,25535120.0
7000,(주)초록뱀미디어,47820,2007/12,-10929133.0,-18631539.0,25039352.0
7001,(주)초록뱀미디어,47820,2008/12,380593.0,-3115458.0,22005899.0
7002,(주)초록뱀미디어,47820,2009/12,-4649517.0,-9501544.0,15959766.0
7003,(주)초록뱀미디어,47820,2010/12,-2089247.0,-6388851.0,16001941.0
7004,(주)초록뱀컴퍼니,52300,2001/12,-968975.0,-1327088.0,5301716.0
7005,(주)초록뱀컴퍼니,52300,2002/12,-3068005.0,-7681817.0,4225438.0
7006,(주)초록뱀컴퍼니,52300,2003/12,821848.0,-1404675.0,8278013.0
7007,(주)초록뱀컴퍼니,52300,2004/12,-2928378.0,-6808837.0,3182697.0
7008,(주)초록뱀컴퍼니,52300,2005/12,-3865339.0,-10982637.0,5701975.0
7009,(주)초록뱀컴퍼니,52300,2006/12,-2846197.0,-4378383.0,1977346.0
7010,(주)초록뱀컴퍼니,52300,2007/12,-603719.0,-1438417.0,71250690.0
7011,(주)초록뱀컴퍼니,52300,2008/12,-1621938.0,-2300623.0,77940100.0
7012,(주)초록뱀컴퍼니,52300,2009/12,-4652980.0,-9707418.0,50973928.0
7013,(주)초록뱀컴퍼니,52300,2010/12,-4173971.0,-6433739.0,34337085.0
7014,(주)초록뱀헬스케어,118000,2009/12,312022.0,343970.0,3427010.0
7015,(주)초록뱀헬스케어,118000,2010/12,-2898039.0,-2738016.0,29404109.0
7016,(주)카라반케이디이,32570,2000/12,-1518731.0,-2568679.0,41568407.0
7017,(주)카라반케이디이,32570,2001/12,-2123969.0,-4788376.0,31241711.0
7018,(주)카라반케이디이,32570,2002/12,1603268.0,-1016504.0,37485287.0
7019,(주)카라반케이디이,32570,2003/12,-7880648.0,-11453404.0,24130444.0
7020,(주)카라반케이디이,32570,2004/12,128118.0,-356698.0,31670643.0
7021,(주)카라반케이디이,32570,2005/12,-9127757.0,-12247557.0,25032140.0
7022,(주)카라반케이디이,32570,2006/12,-5372713.0,-6416918.0,24764601.0
7023,(주)카라반케이디이,32570,2007/12,-13707500.0,-28946448.0,18254058.0
7024,(주)카라반케이디이,32570,2008/12,-739468.0,-2548976.0,16194472.0
7025,(주)카리스소프트,24080,2000/12,959546.0,67464.0,14235586.0
7026,(주)카리스소프트,24080,2001/12,-3919215.0,-7492821.0,10712772.0
7027,(주)카스,16920,2000/12,4486886.0,2304372.0,50124028.0
7028,(주)카스,16920,2001/12,5087192.0,3033964.0,56505185.0
7029,(주)카스,16920,2002/12,3855614.0,778177.0,57488009.0
7030,(주)카스,16920,2003/12,2841762.0,997534.0,58045131.0
7031,(주)카스,16920,2004/12,4671168.0,2007137.0,65286361.0
7032,(주)카스,16920,2005/12,4260141.0,2004394.0,69028156.0
7033,(주)카스,16920,2006/12,4159453.0,2010951.0,72031425.0
7034,(주)카스,16920,2007/12,5542682.0,3386509.0,73049079.0
7035,(주)카스,16920,2008/12,1587781.0,2015986.0,107822519.0
7036,(주)카스,16920,2009/12,6315124.0,3049686.0,93085435.0
7037,(주)카스,16920,2010/12,5799873.0,1133518.0,110310397.0
7038,(주)카스코,5330,2000/12,11788404.0,1282586.0,318633322.0
7039,(주)카스코,5330,2001/12,-1842739.0,-577873.0,257054654.0
7040,(주)카스코,5330,2002/12,5634482.0,4135796.0,237828763.0
7041,(주)카스코,5330,2003/12,446509.0,28526015.0,217035272.0
7042,(주)카스코,5330,2004/12,933292.0,19764589.0,252250887.0
7043,(주)카스코,5330,2005/12,-1398360.0,-5021404.0,279836111.0
7044,(주)카스코,5330,2006/12,10826443.0,4904163.0,284327917.0
7045,(주)카카오,35720,2000/12,-5510482.0,1132368.0,28464510.0
7046,(주)카카오,35720,2001/12,-7882925.0,-25127023.0,90162965.0
7047,(주)카카오,35720,2002/12,12698479.0,2996761.0,226113979.0
7048,(주)카카오,35720,2003/12,37568288.0,25222879.0,141427552.0
7049,(주)카카오,35720,2004/12,1240238.0,-22244018.0,268478264.0
7050,(주)카카오,35720,2005/12,-16339541.0,-38538827.0,401773499.0
7051,(주)카카오,35720,2006/12,13125384.0,13345552.0,473685090.0
7052,(주)카카오,35720,2007/12,51497979.0,15633927.0,214508048.0
7053,(주)카카오,35720,2008/12,40626379.0,44918875.0,260014881.0
7054,(주)카카오,35720,2009/12,44033371.0,32449283.0,274282433.0
7055,(주)카카오,35720,2010/12,97626883.0,111665940.0,345476285.0
7056,(주)카카오엠,16170,2001/12,4179422.0,2288576.0,29734234.0
7057,(주)카카오엠,16170,2002/12,61415.0,459520.0,24641223.0
7058,(주)카카오엠,16170,2003/12,-793444.0,245865.0,23896585.0
7059,(주)카카오엠,16170,2004/12,-1244796.0,-825471.0,27566806.0
7060,(주)카카오엠,16170,2005/12,-5850818.0,-3464213.0,24174597.0
7061,(주)카카오엠,16170,2006/12,-707710.0,-694148.0,31485153.0
7062,(주)카카오엠,16170,2007/12,-3893491.0,-6364850.0,34251941.0
7063,(주)카카오엠,16170,2008/12,294863.0,1278058.0,30797083.0
7064,(주)카카오엠,16170,2009/12,6360184.0,4513964.0,101427760.0
7065,(주)카카오엠,16170,2010/12,16350526.0,9772410.0,138980373.0
7066,(주)카프로,6380,2000/12,10054581.0,6320560.0,217858537.0
7067,(주)카프로,6380,2001/12,-14513812.0,-10206608.0,194715532.0
7068,(주)카프로,6380,2002/12,1251723.0,-4265021.0,204024031.0
7069,(주)카프로,6380,2003/12,-18074482.0,-29542848.0,206144412.0
7070,(주)카프로,6380,2004/12,5933686.0,3444959.0,251896966.0
7071,(주)카프로,6380,2005/12,14850653.0,-8906021.0,619831300.0
7072,(주)카프로,6380,2006/12,-28659381.0,-60655092.0,505248456.0
7073,(주)카프로,6380,2007/12,13862447.0,-10225516.0,669277142.0
7074,(주)카프로,6380,2008/12,526319.0,-18318267.0,846843889.0
7075,(주)카프로,6380,2009/12,21132389.0,8442004.0,685450456.0
7076,(주)카프로,6380,2010/12,108093322.0,100506211.0,930748603.0
7077,(주)캠시스,50110,2002/03,-799327.0,-1256677.0,13655412.0
7078,(주)캠시스,50110,2003/03,-3190024.0,-4983098.0,14458856.0
7079,(주)캠시스,50110,2004/03,-1203552.0,-3374964.0,18361423.0
7080,(주)캠시스,50110,2005/12,3559760.0,2095052.0,85006190.0
7081,(주)캠시스,50110,2006/12,4405282.0,2475155.0,99404623.0
7082,(주)캠시스,50110,2007/12,-6224794.0,-7013020.0,85135637.0
7083,(주)캠시스,50110,2008/12,2338473.0,12550998.0,135847900.0
7084,(주)캠시스,50110,2009/12,13584101.0,8083291.0,203246964.0
7085,(주)캠시스,50110,2010/12,5927598.0,-7699855.0,170050893.0
7086,(주)컴투스,78340,2007/12,7180844.0,6505967.0,22784137.0
7087,(주)컴투스,78340,2008/12,9226411.0,7827559.0,29768202.0
7088,(주)컴투스,78340,2009/12,5276665.0,5886721.0,31713870.0
7089,(주)컴투스,78340,2010/12,3361383.0,4014868.0,28006984.0
7090,(주)컴투스홀딩스,63080,2009/12,13608883.0,11827218.0,24402661.0
7091,(주)컴투스홀딩스,63080,2010/12,15465170.0,14751973.0,28536760.0
7092,(주)케너텍,62730,2003/12,3467874.0,2488341.0,23501844.0
7093,(주)케너텍,62730,2004/12,5256546.0,4088023.0,37160234.0
7094,(주)케너텍,62730,2005/12,8407158.0,4872949.0,64125612.0
7095,(주)케너텍,62730,2006/12,9026606.0,3231872.0,83174934.0
7096,(주)케너텍,62730,2007/12,15815754.0,9844725.0,95293459.0
7097,(주)케너텍,62730,2008/12,-46893476.0,-62463010.0,89270456.0
7098,(주)케드콤,11050,2000/12,1492993.0,246271.0,48688769.0
7099,(주)케드콤,11050,2001/12,-1319386.0,-2592169.0,44971159.0
7100,(주)케드콤,11050,2002/12,5810594.0,1160333.0,96099955.0
7101,(주)케드콤,11050,2003/12,7432664.0,850989.0,158693073.0
7102,(주)케드콤,11050,2004/12,4390698.0,422626.0,149124755.0
7103,(주)케드콤,11050,2005/12,-7541266.0,-10093554.0,52135587.0
7104,(주)케드콤,11050,2006/12,-5127793.0,-6669184.0,48279317.0
7105,(주)케드콤,11050,2007/12,-6583481.0,-13912028.0,53477010.0
7106,(주)케드콤,11050,2008/12,-25552310.0,-39149971.0,17571680.0
7107,(주)케드콤,11050,2009/12,-15728680.0,-45500875.0,5328520.0
7108,(주)케미그라스,21090,2000/06,2721496.0,1830005.0,23354842.0
7109,(주)케미그라스,21090,2001/12,4240252.0,2644448.0,35861378.0
7110,(주)케미그라스,21090,2002/12,4223818.0,2887169.0,38520771.0
7111,(주)케스피온,79190,2005/12,6732546.0,5611752.0,32341018.0
7112,(주)케스피온,79190,2006/12,506714.0,871874.0,29021943.0
7113,(주)케스피온,79190,2007/12,2935184.0,2232845.0,31392564.0
7114,(주)케스피온,79190,2008/12,2931552.0,2538659.0,32703817.0
7115,(주)케스피온,79190,2009/12,8546977.0,6511767.0,44299501.0
7116,(주)케스피온,79190,2010/12,-1629215.0,-780783.0,29904338.0
7117,(주)케이디세코,73780,2004/12,-15889.0,-289399.0,31098690.0
7118,(주)케이디세코,73780,2005/12,-3776211.0,-5152571.0,22607736.0
7119,(주)케이디세코,73780,2006/12,-13632422.0,-25808239.0,134519443.0
7120,(주)케이디세코,73780,2007/12,7816510.0,5133925.0,145619475.0
7121,(주)케이디세코,73780,2008/12,-352932.0,-23192897.0,79941.0
7122,(주)케이디엠,27560,2001/12,-1922590.0,-2110466.0,82912234.0
7123,(주)케이씨,29460,2000/12,4119555.0,3909393.0,68349285.0
7124,(주)케이씨,29460,2001/12,120016.0,4166969.0,36908254.0
7125,(주)케이씨,29460,2002/12,-2007749.0,-6564997.0,56572039.0
7126,(주)케이씨,29460,2003/12,4857034.0,4310175.0,85550271.0
7127,(주)케이씨,29460,2004/12,16322896.0,13717235.0,185179042.0
7128,(주)케이씨,29460,2005/12,19041042.0,13844864.0,169209664.0
7129,(주)케이씨,29460,2006/12,19704436.0,13888895.0,200963628.0
7130,(주)케이씨,29460,2007/12,22078294.0,20298741.0,177192393.0
7131,(주)케이씨,29460,2008/12,24226139.0,9881339.0,239270913.0
7132,(주)케이씨,29460,2009/12,7260194.0,9422481.0,123200852.0
7133,(주)케이씨,29460,2010/12,27216116.0,27424925.0,309918119.0
7134,(주)케이씨씨,2380,2000/12,148434377.0,70303560.0,1515634409.0
7135,(주)케이씨씨,2380,2001/12,154881539.0,88010944.0,1912456080.0
7136,(주)케이씨씨,2380,2002/12,266380151.0,167721443.0,2079305255.0
7137,(주)케이씨씨,2380,2003/12,302210811.0,204429120.0,2306411100.0
7138,(주)케이씨씨,2380,2004/12,209190056.0,171646430.0,2606589077.0
7139,(주)케이씨씨,2380,2005/12,267720878.0,243857812.0,2707944434.0
7140,(주)케이씨씨,2380,2006/12,282180342.0,250032910.0,2816251187.0
7141,(주)케이씨씨,2380,2007/12,266776872.0,246594661.0,3005191011.0
7142,(주)케이씨씨,2380,2008/12,253592190.0,222967982.0,3579193442.0
7143,(주)케이씨씨,2380,2009/12,383825284.0,405529910.0,3896026712.0
7144,(주)케이씨씨,2380,2010/12,402552568.0,373990924.0,4303713863.0
7145,(주)케이씨씨건설,21320,2001/12,31194124.0,23276823.0,348104250.0
7146,(주)케이씨씨건설,21320,2002/12,31318755.0,23529727.0,354337971.0
7147,(주)케이씨씨건설,21320,2003/12,36105683.0,24983005.0,447291589.0
7148,(주)케이씨씨건설,21320,2004/12,38072201.0,26794430.0,528132371.0
7149,(주)케이씨씨건설,21320,2005/12,60918311.0,47494725.0,614605814.0
7150,(주)케이씨씨건설,21320,2006/12,61522544.0,52211474.0,713732070.0
7151,(주)케이씨씨건설,21320,2007/12,54807135.0,48835878.0,639762234.0
7152,(주)케이씨씨건설,21320,2008/12,39878823.0,28274100.0,907888252.0
7153,(주)케이씨씨건설,21320,2009/12,65033226.0,56134793.0,1528947769.0
7154,(주)케이씨씨건설,21320,2010/12,98339877.0,47583944.0,1295122901.0
7155,(주)케이씨아이,36670,2001/12,1546048.0,1351756.0,7284503.0
7156,(주)케이씨아이,36670,2002/12,2463994.0,2049735.0,10019302.0
7157,(주)케이씨아이,36670,2003/12,1777440.0,1463902.0,9106427.0
7158,(주)케이씨아이,36670,2004/12,2471667.0,1781016.0,10625491.0
7159,(주)케이씨아이,36670,2005/12,2194909.0,1809374.0,11449586.0
7160,(주)케이씨아이,36670,2006/12,2135804.0,1772935.0,13756960.0
7161,(주)케이씨아이,36670,2007/12,3109822.0,2743388.0,17863297.0
7162,(주)케이씨아이,36670,2008/12,4251126.0,4210022.0,22478788.0
7163,(주)케이씨아이,36670,2009/12,3314560.0,3183228.0,24674185.0
7164,(주)케이씨아이,36670,2010/12,3083450.0,2623192.0,28766034.0
7165,(주)케이씨에스,115500,2010/12,-63245.0,678896.0,16517050.0
7166,(주)케이씨오에너지,11400,2000/12,1205690.0,-724039.0,45834275.0
7167,(주)케이씨오에너지,11400,2001/12,3922637.0,1263309.0,63811608.0
7168,(주)케이씨오에너지,11400,2002/12,5029423.0,3731172.0,75482200.0
7169,(주)케이씨오에너지,11400,2003/12,3050708.0,1442958.0,66062812.0
7170,(주)케이씨오에너지,11400,2004/12,1170830.0,778397.0,71839697.0
7171,(주)케이씨오에너지,11400,2005/12,-276883.0,-4278974.0,67133579.0
7172,(주)케이씨오에너지,11400,2006/12,-1315438.0,-2317151.0,64196375.0
7173,(주)케이씨오에너지,11400,2007/12,-4618429.0,-41061922.0,50989087.0
7174,(주)케이씨오에너지,11400,2008/12,-3073682.0,-7837182.0,53752546.0
7175,(주)케이씨오에너지,11400,2009/12,-1666799.0,-33551662.0,58972266.0
7176,(주)케이씨티,89150,2006/12,9432648.0,6947651.0,69907757.0
7177,(주)케이씨티,89150,2007/12,5340216.0,4866539.0,56105631.0
7178,(주)케이씨티,89150,2008/12,1910255.0,3408158.0,54370625.0
7179,(주)케이씨티,89150,2009/12,968829.0,1411003.0,34764282.0
7180,(주)케이씨티,89150,2010/12,1272160.0,2993985.0,33140444.0
7181,(주)케이씨티시,9070,2000/12,1766064.0,811906.0,116472907.0
7182,(주)케이씨티시,9070,2001/12,2928612.0,1510008.0,115508850.0
7183,(주)케이씨티시,9070,2002/12,5673331.0,1217924.0,118269669.0
7184,(주)케이씨티시,9070,2003/12,3600501.0,2148930.0,115070569.0
7185,(주)케이씨티시,9070,2004/12,4448440.0,3841139.0,192469581.0
7186,(주)케이씨티시,9070,2005/12,4144608.0,2918435.0,192580333.0
7187,(주)케이씨티시,9070,2006/12,1447265.0,1400555.0,193022018.0
7188,(주)케이씨티시,9070,2007/12,1081567.0,14635531.0,200256415.0
7189,(주)케이씨티시,9070,2008/12,6798675.0,4991048.0,246734893.0
7190,(주)케이씨티시,9070,2009/12,3959828.0,3185794.0,226925913.0
7191,(주)케이씨티시,9070,2010/12,1344559.0,1974981.0,254477384.0
7192,(주)케이씨피드,25880,2000/12,1585768.0,1020269.0,50025625.0
7193,(주)케이씨피드,25880,2001/12,2581273.0,1702728.0,59899911.0
7194,(주)케이씨피드,25880,2002/12,3731515.0,2738117.0,63088778.0
7195,(주)케이씨피드,25880,2003/12,2621220.0,2001947.0,59442128.0
7196,(주)케이씨피드,25880,2004/12,1082085.0,2163691.0,71417865.0
7197,(주)케이씨피드,25880,2005/12,4160240.0,3309873.0,59640878.0
7198,(주)케이씨피드,25880,2006/12,3796311.0,3194267.0,58055196.0
7199,(주)케이씨피드,25880,2007/12,1974372.0,1965794.0,63701382.0
7200,(주)케이씨피드,25880,2008/12,4796932.0,1642826.0,86852029.0
7201,(주)케이씨피드,25880,2009/12,3876943.0,4594343.0,86667753.0
7202,(주)케이씨피드,25880,2010/12,2165697.0,3031465.0,76755317.0
7203,(주)케이에스리소스,66340,2003/12,1559792.0,1487860.0,32216983.0
7204,(주)케이에스리소스,66340,2004/12,340402.0,244284.0,26307806.0
7205,(주)케이에스리소스,66340,2005/12,-3081127.0,-4891585.0,27873121.0
7206,(주)케이에스리소스,66340,2006/12,-2903963.0,-14788894.0,20118690.0
7207,(주)케이에스리소스,66340,2007/12,-6439426.0,-15791391.0,3418078.0
7208,(주)케이에스리소스,66340,2008/12,-4895785.0,4501703.0,3964219.0
7209,(주)케이에스리소스,66340,2009/12,-3467534.0,-7459013.0,6854420.0
7210,(주)케이에스리소스,66340,2010/12,-2102044.0,-65904933.0,5676067.0
7211,(주)케이에스에스해운,44450,2007/12,11524053.0,6864796.0,77542301.0
7212,(주)케이에스에스해운,44450,2008/12,12892056.0,-19596095.0,102211810.0
7213,(주)케이에스에스해운,44450,2009/12,10959906.0,16408731.0,105927071.0
7214,(주)케이에스에스해운,44450,2010/12,17468727.0,8695954.0,105529185.0
7215,(주)케이에스피,73010,2004/12,3490476.0,2894949.0,14752365.0
7216,(주)케이에스피,73010,2005/12,4934532.0,4275938.0,20594835.0
7217,(주)케이에스피,73010,2006/12,6561416.0,5873365.0,30602804.0
7218,(주)케이에스피,73010,2007/12,-953359.0,-549262.0,46162696.0
7219,(주)케이에스피,73010,2008/12,1423508.0,-36213648.0,67067439.0
7220,(주)케이에스피,73010,2009/12,8375883.0,18088805.0,50171474.0
7221,(주)케이에스피,73010,2010/12,3946621.0,2414139.0,36052948.0
7222,(주)케이에이치바텍,60720,2002/12,16464425.0,13710320.0,57793313.0
7223,(주)케이에이치바텍,60720,2003/12,23397216.0,20043768.0,91876610.0
7224,(주)케이에이치바텍,60720,2004/12,16931318.0,14389213.0,101608518.0
7225,(주)케이에이치바텍,60720,2005/12,-94417.0,1307385.0,83341905.0
7226,(주)케이에이치바텍,60720,2006/12,-2911553.0,-2600823.0,122349513.0
7227,(주)케이에이치바텍,60720,2007/12,-2087188.0,-3617807.0,152703058.0
7228,(주)케이에이치바텍,60720,2008/12,25701357.0,29970293.0,242275617.0
