회사명,거래소코드,회계년도,상장일,상장폐지일,매출액증가율_계산
(주)아셈스,136410,2020/12,2022/02/07,,-0.18587176967367156
(주)아스타,246720,2016/12,2017/03/20,,-34.226651293032454
(주)아스타,246720,2017/12,2017/03/20,,331.5619443540107
(주)아스타,246720,2018/12,2017/03/20,,68.47814523164294
(주)아스타,246720,2019/12,2017/03/20,,-28.1947187141217
(주)아스타,246720,2020/12,2017/03/20,,0.868450842948144
(주)아스트,67390,2010/12,2014/12/24,,5.859860121976601
(주)아스트,67390,2011/12,2014/12/24,,
(주)아스트,67390,2012/12,2014/12/24,,
(주)아스트,67390,2013/12,2014/12/24,,37.3989824142416
(주)아스트,67390,2014/12,2014/12/24,,9.30701863075739
(주)아스트,67390,2015/12,2014/12/24,,21.416829671378355
(주)아스트,67390,2016/12,2014/12/24,,8.768441891905086
(주)아스트,67390,2017/12,2014/12/24,,10.59989497518031
(주)아스트,67390,2018/12,2014/12/24,,20.376822328624293
(주)아스트,67390,2019/12,2014/12/24,,23.58736214420035
(주)아스트,67390,2020/12,2014/12/24,,-62.31821206897957
(주)아스플로,159010,2010/12,2021/10/07,,165.41937477514105
(주)아스플로,159010,2011/12,2021/10/07,,
(주)아스플로,159010,2012/12,2021/10/07,,
(주)아스플로,159010,2013/12,2021/10/07,,
(주)아스플로,159010,2014/12,2021/10/07,,
(주)아스플로,159010,2015/12,2021/10/07,,
(주)아스플로,159010,2016/12,2021/10/07,,
(주)아스플로,159010,2017/12,2021/10/07,,
(주)아스플로,159010,2018/12,2021/10/07,,
(주)아스플로,159010,2019/12,2021/10/07,,-28.273195233306613
(주)아스플로,159010,2020/12,2021/10/07,,10.347298089642383
(주)아시아경제,127710,2010/12,2015/07/31,,8.704725470647263
(주)아시아경제,127710,2011/12,2015/07/31,,
(주)아시아경제,127710,2012/12,2015/07/31,,
(주)아시아경제,127710,2013/12,2015/07/31,,
(주)아시아경제,127710,2014/12,2015/07/31,,53.53653640086712
(주)아시아경제,127710,2015/12,2015/07/31,,6.735880363548152
(주)아시아경제,127710,2016/12,2015/07/31,,-25.06600993823796
(주)아시아경제,127710,2017/12,2015/07/31,,-10.070428703917099
(주)아시아경제,127710,2018/12,2015/07/31,,-29.22342786153148
(주)아시아경제,127710,2019/12,2015/07/31,,-0.07614172881826423
(주)아시아경제,127710,2020/12,2015/07/31,,87.23483777453995
(주)아시아미디어홀딩스,52810,2010/12,2001/12/13,2011/11/22,-66.8491168446559
(주)아우딘퓨쳐스,227610,2016/12,2017/07/12,,126.22339127488206
(주)아우딘퓨쳐스,227610,2017/12,2017/07/12,,-10.153256586894111
(주)아우딘퓨쳐스,227610,2018/12,2017/07/12,,75.25397772393055
(주)아우딘퓨쳐스,227610,2019/12,2017/07/12,,-39.464333931328255
(주)아우딘퓨쳐스,227610,2020/12,2017/07/12,,-25.325697620456193
(주)아이넥스테크놀로지,8440,2001/12,1988/06/20,2002/04/23,-28.01392446560107
(주)아이드림,66850,2008/12,2003/08/06,2009/10/07,329.59005395592317
(주)아이디스,143160,2012/12,2011/09/26,,135.80622794592676
(주)아이디스,143160,2013/12,2011/09/26,,-22.819534768048555
(주)아이디스,143160,2014/12,2011/09/26,,-0.12620153846381485
(주)아이디스,143160,2015/12,2011/09/26,,24.792944061800636
(주)아이디스,143160,2016/12,2011/09/26,,-11.635533167880208
(주)아이디스,143160,2017/12,2011/09/26,,-26.524382035246862
(주)아이디스,143160,2018/12,2011/09/26,,14.775629082389674
(주)아이디스,143160,2019/12,2011/09/26,,2.431752797461384
(주)아이디스,143160,2020/12,2011/09/26,,34.96835217453086
(주)아이디스홀딩스,54800,2010/12,2001/09/27,,97.06414315822744
(주)아이디스홀딩스,54800,2011/12,2001/09/27,,-90.70762100241814
(주)아이디스홀딩스,54800,2012/12,2001/09/27,,104.81171500378686
(주)아이디스홀딩스,54800,2013/12,2001/09/27,,978.3083035335567
(주)아이디스홀딩스,54800,2014/12,2001/09/27,,-7.392794924677731
(주)아이디스홀딩스,54800,2015/12,2001/09/27,,43.96855802814737
(주)아이디스홀딩스,54800,2016/12,2001/09/27,,10.345681098876216
(주)아이디스홀딩스,54800,2017/12,2001/09/27,,-0.7201540708581942
(주)아이디스홀딩스,54800,2018/12,2001/09/27,,26.937966784397105
(주)아이디스홀딩스,54800,2019/12,2001/09/27,,-8.717182576261754
(주)아이디스홀딩스,54800,2020/12,2001/09/27,,-14.88851446509224
(주)아이디에스,78780,2010/12,2005/11/29,2016/04/28,16.27213732967194
(주)아이디에스,78780,2011/12,2005/11/29,2016/04/28,3.3357846986575868
(주)아이디에스,78780,2012/12,2005/11/29,2016/04/28,-2.547245934155225
(주)아이디에스,78780,2013/12,2005/11/29,2016/04/28,11.097789714892455
(주)아이디에스,78780,2014/12,2005/11/29,2016/04/28,-50.74125350010662
(주)아이디에스,78780,2015/12,2005/11/29,2016/04/28,-73.82770506513158
(주)아이디에이치,26230,2008/12,1995/10/06,2009/04/29,-15.947857811772117
(주)아이레보,72430,2007/12,2003/12/29,2009/02/03,9.991354482540952
(주)아이마켓코리아,122900,2010/12,2010/07/30,,31.05267180388312
(주)아이마켓코리아,122900,2011/12,2010/07/30,,8.593700015847789
(주)아이마켓코리아,122900,2012/12,2010/07/30,,21.58978725547588
(주)아이마켓코리아,122900,2013/12,2010/07/30,,22.062270310471256
(주)아이마켓코리아,122900,2014/12,2010/07/30,,9.48975188911449
(주)아이마켓코리아,122900,2015/12,2010/07/30,,15.002529593464592
(주)아이마켓코리아,122900,2016/12,2010/07/30,,8.145786428705494
(주)아이마켓코리아,122900,2017/12,2010/07/30,,-9.39859349832386
(주)아이마켓코리아,122900,2018/12,2010/07/30,,-4.7139077530404405
(주)아이마켓코리아,122900,2019/12,2010/07/30,,-0.3902313043180471
(주)아이마켓코리아,122900,2020/12,2010/07/30,,-2.885868996111266
(주)아이비김영,339950,2020/12,2019/12/24,,
(주)아이비진,39060,2007/12,2001/06/19,2008/12/20,62.357225155608006
(주)아이센스,99190,2010/12,2013/01/30,,3.093842986542887
(주)아이센스,99190,2011/12,2013/01/30,,38.03274712402066
(주)아이센스,99190,2012/12,2013/01/30,,27.49341564146299
(주)아이센스,99190,2013/12,2013/01/30,,24.512847067210043
(주)아이센스,99190,2014/12,2013/01/30,,15.381450181559616
(주)아이센스,99190,2015/12,2013/01/30,,6.602628619441261
(주)아이센스,99190,2016/12,2013/01/30,,29.971824272051972
(주)아이센스,99190,2017/12,2013/01/30,,18.491686725380582
(주)아이센스,99190,2018/12,2013/01/30,,10.214315592421212
(주)아이센스,99190,2019/12,2013/01/30,,9.738734775789988
(주)아이센스,99190,2020/12,2013/01/30,,7.30250375706651
(주)아이스크림에듀,289010,2014/12,2019/07/11,,
(주)아이스크림에듀,289010,2015/12,2019/07/11,,
(주)아이스크림에듀,289010,2016/12,2019/07/11,,
(주)아이스크림에듀,289010,2017/12,2019/07/11,,
(주)아이스크림에듀,289010,2018/12,2019/07/11,,
(주)아이스크림에듀,289010,2019/12,2019/07/11,,6.3277969013129844
(주)아이스크림에듀,289010,2020/12,2019/07/11,,8.534789685676031
(주)아이씨디,40910,2010/09,2011/08/05,,324.6944826142047
(주)아이씨디,40910,2011/09,2011/08/05,,303.5577288508188
(주)아이씨디,40910,2012/09,2011/08/05,,-43.250414822616676
(주)아이씨디,40910,2013/09,2011/08/05,,-0.24191453151710965
(주)아이씨디,40910,2014/09,2011/08/05,,-90.67061546468788
(주)아이씨디,40910,2015/09,2011/08/05,,215.94355425905704
(주)아이씨디,40910,2016/12,2011/08/05,,866.67196242914
(주)아이씨디,40910,2017/12,2011/08/05,,35.05213743063646
(주)아이씨디,40910,2018/12,2011/08/05,,-24.9714200276989
(주)아이씨디,40910,2019/12,2011/08/05,,-48.02664184497675
(주)아이씨디,40910,2020/12,2011/08/05,,154.07358989417443
(주)아이씨에이치,368600,2018/12,2022/07/29,,
(주)아이씨에이치,368600,2019/12,2022/07/29,,
(주)아이씨에이치,368600,2020/12,2022/07/29,,
(주)아이씨켐,20490,2001/12,1997/01/17,2002/10/11,9.023093746477294
(주)아이씨코퍼레이션,80570,2008/12,2005/01/19,2009/04/29,87.37781420102816
(주)아이알디,84810,2008/12,2006/06/27,2010/04/01,11.186052428083244
(주)아이앤씨테크놀로지,52860,2010/12,2009/10/06,,-4.780611194211781
(주)아이앤씨테크놀로지,52860,2011/12,2009/10/06,,-28.32601258568464
(주)아이앤씨테크놀로지,52860,2012/12,2009/10/06,,-52.17506609369199
(주)아이앤씨테크놀로지,52860,2013/12,2009/10/06,,-56.43633981344453
(주)아이앤씨테크놀로지,52860,2014/12,2009/10/06,,-26.62934196894119
(주)아이앤씨테크놀로지,52860,2015/12,2009/10/06,,80.63768440374346
(주)아이앤씨테크놀로지,52860,2016/12,2009/10/06,,215.02095421470298
(주)아이앤씨테크놀로지,52860,2017/12,2009/10/06,,41.676778136282174
(주)아이앤씨테크놀로지,52860,2018/12,2009/10/06,,-27.079597260370914
(주)아이앤씨테크놀로지,52860,2019/12,2009/10/06,,45.56514825144846
(주)아이앤씨테크놀로지,52860,2020/12,2009/10/06,,-49.777915585296675
(주)아이에스시,95340,2010/12,2007/10/01,,58.23816319246077
(주)아이에스시,95340,2011/12,2007/10/01,,54.98129099885082
(주)아이에스시,95340,2012/12,2007/10/01,,21.01616590774011
(주)아이에스시,95340,2013/12,2007/10/01,,7.104393277856737
(주)아이에스시,95340,2014/12,2007/10/01,,30.20774821186116
(주)아이에스시,95340,2015/12,2007/10/01,,33.85652349719931
(주)아이에스시,95340,2016/12,2007/10/01,,-5.455553353740144
(주)아이에스시,95340,2017/12,2007/10/01,,21.836137882117427
(주)아이에스시,95340,2018/12,2007/10/01,,1.5575560483025268
(주)아이에스시,95340,2019/12,2007/10/01,,-24.32334121625173
(주)아이에스시,95340,2020/12,2007/10/01,,38.88126396403309
(주)아이에스이커머스,69920,2010/12,2007/12/05,,55.09930508339953
(주)아이에스이커머스,69920,2011/12,2007/12/05,,87.59251476098065
(주)아이에스이커머스,69920,2012/12,2007/12/05,,-4.711069344597627
(주)아이에스이커머스,69920,2013/12,2007/12/05,,61.52258743405598
(주)아이에스이커머스,69920,2014/12,2007/12/05,,-14.974480701390243
(주)아이에스이커머스,69920,2015/12,2007/12/05,,-15.870742780029037
(주)아이에스이커머스,69920,2016/12,2007/12/05,,40.15671951959412
(주)아이에스이커머스,69920,2017/12,2007/12/05,,-53.59687615431896
(주)아이에스이커머스,69920,2018/12,2007/12/05,,-4.269996579678753
(주)아이에스이커머스,69920,2019/12,2007/12/05,,3.459518136326382
(주)아이에스이커머스,69920,2020/12,2007/12/05,,-18.526697967379747
(주)아이에이,38880,2010/12,2000/04/27,,41.27274899500585
(주)아이에이,38880,2011/12,2000/04/27,,-37.561428563915015
(주)아이에이,38880,2012/12,2000/04/27,,59.168102335568186
(주)아이에이,38880,2013/12,2000/04/27,,50.76841609163986
(주)아이에이,38880,2014/12,2000/04/27,,30.89585236262588
(주)아이에이,38880,2015/12,2000/04/27,,16.238722558610892
(주)아이에이,38880,2016/12,2000/04/27,,6.72743122471797
(주)아이에이,38880,2017/12,2000/04/27,,-19.92031310112757
(주)아이에이,38880,2018/12,2000/04/27,,10.706959433847828
(주)아이에이,38880,2019/12,2000/04/27,,0.851235252133459
(주)아이에이,38880,2020/12,2000/04/27,,-13.835205719207352
(주)아이에이치큐,3560,2010/12,1973/12/18,,-8.594007418003681
(주)아이에이치큐,3560,2011/12,1973/12/18,,25.234555941114717
(주)아이에이치큐,3560,2012/12,1973/12/18,,-8.661858986907065
(주)아이에이치큐,3560,2013/12,1973/12/18,,37.923537473761314
(주)아이에이치큐,3560,2014/12,1973/12/18,,14.805874450551288
(주)아이에이치큐,3560,2015/12,1973/12/18,,49.30776536839742
(주)아이에이치큐,3560,2016/12,1973/12/18,,3.038928634738556
(주)아이에이치큐,3560,2017/12,1973/12/18,,15.895209761264582
(주)아이에이치큐,3560,2018/12,1973/12/18,,-13.681773813515532
(주)아이에이치큐,3560,2019/12,1973/12/18,,-9.282860836769668
(주)아이에이치큐,3560,2020/12,1973/12/18,,-18.36903095926105
(주)아이엘사이언스,122050,2017/12,2018/11/16,2019/12/27,127.44382216488366
(주)아이엘사이언스,122050,2018/12,2018/11/16,2019/12/27,
(주)아이엘사이언스,307180,2018/12,2018/12/21,,
(주)아이엘사이언스,307180,2019/12,2018/12/21,,10.74081776991607
(주)아이엘사이언스,307180,2020/12,2018/12/21,,-13.455328363085103
(주)아이엠,101390,2010/12,2008/07/23,,-3.426539168755147
(주)아이엠,101390,2011/12,2008/07/23,,0.5689567749155575
(주)아이엠,101390,2012/12,2008/07/23,,4.3879213613470505
(주)아이엠,101390,2013/12,2008/07/23,,3.3244706959757826
(주)아이엠,101390,2014/12,2008/07/23,,-27.519753470093505
(주)아이엠,101390,2015/12,2008/07/23,,-3.6914584085077218
(주)아이엠,101390,2016/12,2008/07/23,,-20.14835655218941
(주)아이엠,101390,2017/12,2008/07/23,,29.590943278816294
(주)아이엠,101390,2018/12,2008/07/23,,-23.375811236575583
(주)아이엠,101390,2019/12,2008/07/23,,5.816141144611634
(주)아이엠,101390,2020/12,2008/07/23,,-27.643278382372433
(주)아이엠비씨,52220,2010/12,2005/01/21,,61.279727606994975
(주)아이엠비씨,52220,2011/12,2005/01/21,,43.53547004958226
(주)아이엠비씨,52220,2012/12,2005/01/21,,-9.430415787068593
(주)아이엠비씨,52220,2013/12,2005/01/21,,5.588831532051976
(주)아이엠비씨,52220,2014/12,2005/01/21,,5.760515665028681
(주)아이엠비씨,52220,2015/12,2005/01/21,,17.758706313949716
(주)아이엠비씨,52220,2016/12,2005/01/21,,4.294392912805607
(주)아이엠비씨,52220,2017/12,2005/01/21,,-14.629897691599346
(주)아이엠비씨,52220,2018/12,2005/01/21,,1.1721881688993712
(주)아이엠비씨,52220,2019/12,2005/01/21,,-11.231214440266916
(주)아이엠비씨,52220,2020/12,2005/01/21,,-15.170321823208225
(주)아이엠아이티,38100,2004/12,2000/01/13,2005/04/08,-86.43396736592815
(주)아이오케이컴퍼니,78860,2010/12,2006/06/27,,-35.89253836751583
(주)아이오케이컴퍼니,78860,2011/12,2006/06/27,,-12.692505527021217
(주)아이오케이컴퍼니,78860,2012/12,2006/06/27,,57.374161354189965
(주)아이오케이컴퍼니,78860,2013/12,2006/06/27,,-28.53435253279782
(주)아이오케이컴퍼니,78860,2014/12,2006/06/27,,-48.41532894585656
(주)아이오케이컴퍼니,78860,2015/12,2006/06/27,,77.86363343377205
(주)아이오케이컴퍼니,78860,2016/12,2006/06/27,,23.695219532889382
(주)아이오케이컴퍼니,78860,2017/12,2006/06/27,,36.325880724586504
(주)아이오케이컴퍼니,78860,2018/12,2006/06/27,,61.78762546728124
(주)아이오케이컴퍼니,78860,2019/12,2006/06/27,,63.893949906968025
(주)아이오케이컴퍼니,78860,2020/12,2006/06/27,,-56.97643125443304
(주)아이윈,90150,2010/12,2006/10/20,,44.88575548391479
(주)아이윈,90150,2011/12,2006/10/20,,68.42945953668529
(주)아이윈,90150,2012/12,2006/10/20,,11.315807484097007
(주)아이윈,90150,2013/12,2006/10/20,,-2.2233311713420587
(주)아이윈,90150,2014/12,2006/10/20,,2.7883708727129237
(주)아이윈,90150,2015/12,2006/10/20,,2.342492685318866
(주)아이윈,90150,2016/12,2006/10/20,,9.073551572155848
(주)아이윈,90150,2017/12,2006/10/20,,-8.13681447188782
(주)아이윈,90150,2018/12,2006/10/20,,-3.502223894630229
(주)아이윈,90150,2019/12,2006/10/20,,1.6998636085941439
(주)아이윈,90150,2020/12,2006/10/20,,-10.707984478283697
(주)아이윈플러스,123010,2010/12,2016/07/20,,-27.531731181021563
(주)아이윈플러스,123010,2011/12,2016/07/20,,
(주)아이윈플러스,123010,2012/12,2016/07/20,,
(주)아이윈플러스,123010,2013/12,2016/07/20,,
(주)아이윈플러스,123010,2014/12,2016/07/20,,
(주)아이윈플러스,123010,2015/12,2016/07/20,,-6.585248289700413
(주)아이윈플러스,123010,2016/12,2016/07/20,,-9.099113238021184
(주)아이윈플러스,123010,2017/12,2016/07/20,,-50.718975477361084
(주)아이윈플러스,123010,2018/12,2016/07/20,,-34.87539473334466
(주)아이윈플러스,123010,2019/12,2016/07/20,,-41.01473623401291
(주)아이윈플러스,123010,2020/12,2016/07/20,,47.80549761258653
(주)아이인프라,8780,2003/12,1993/01/06,2003/11/08,-93.44245367124473
(주)아이즈비전,31310,2010/12,1997/07/25,,45.173454161827706
(주)아이즈비전,31310,2011/12,1997/07/25,,15.756290309529
(주)아이즈비전,31310,2012/12,1997/07/25,,-3.9121412127304973
(주)아이즈비전,31310,2013/12,1997/07/25,,15.317056648174402
(주)아이즈비전,31310,2014/12,1997/07/25,,-23.427250807957275
(주)아이즈비전,31310,2015/12,1997/07/25,,7.6005847005770395
(주)아이즈비전,31310,2016/12,1997/07/25,,16.75950411174345
(주)아이즈비전,31310,2017/12,1997/07/25,,4.544504897664481
(주)아이즈비전,31310,2018/12,1997/07/25,,-4.131661690999119
(주)아이즈비전,31310,2019/12,1997/07/25,,-17.867164888455367
(주)아이즈비전,31310,2020/12,1997/07/25,,2.825936034982486
(주)아이컴포넌트,59100,2010/12,2008/12/16,,45.89158771469775
(주)아이컴포넌트,59100,2011/12,2008/12/16,,-1.8406460967078673
(주)아이컴포넌트,59100,2012/12,2008/12/16,,-30.86790062547133
(주)아이컴포넌트,59100,2013/12,2008/12/16,,-13.809636257924165
(주)아이컴포넌트,59100,2014/12,2008/12/16,,1.6047898182828708
(주)아이컴포넌트,59100,2015/12,2008/12/16,,102.52492852147157
(주)아이컴포넌트,59100,2016/12,2008/12/16,,-6.352994158262254
(주)아이컴포넌트,59100,2017/12,2008/12/16,,-54.2672780702664
(주)아이컴포넌트,59100,2018/12,2008/12/16,,4.856332473011947
(주)아이컴포넌트,59100,2019/12,2008/12/16,,12.954068325637493
(주)아이컴포넌트,59100,2020/12,2008/12/16,,0.2603462220133579
(주)아이퀘스트,262840,2016/12,2021/02/05,,
(주)아이퀘스트,262840,2017/12,2021/02/05,,
(주)아이퀘스트,262840,2018/12,2021/02/05,,
(주)아이퀘스트,262840,2019/12,2021/02/05,,
(주)아이퀘스트,262840,2020/12,2021/02/05,,5.243991270053882
(주)아이텍스필,8030,2004/12,2000/04/04,2005/06/02,-8.393406747689895
(주)아이톡시,52770,2010/12,2002/08/22,,-13.91495276429294
(주)아이톡시,52770,2011/12,2002/08/22,,-11.278648735611373
(주)아이톡시,52770,2012/12,2002/08/22,,-18.117024215118505
(주)아이톡시,52770,2013/12,2002/08/22,,-5.772357297753201
(주)아이톡시,52770,2014/12,2002/08/22,,-20.497513950149305
(주)아이톡시,52770,2015/12,2002/08/22,,60.039281837956246
(주)아이톡시,52770,2016/12,2002/08/22,,-14.85021557017762
(주)아이톡시,52770,2017/12,2002/08/22,,-43.6607395067502
(주)아이톡시,52770,2018/12,2002/08/22,,-31.22990951339456
(주)아이톡시,52770,2019/12,2002/08/22,,-73.96716287816324
(주)아이톡시,52770,2020/12,2002/08/22,,131.10983002297743
(주)아이티센,124500,2010/12,2014/12/23,,101.16175640192952
(주)아이티센,124500,2011/12,2014/12/23,,
(주)아이티센,124500,2013/03,2014/12/23,,
(주)아이티센,124500,2014/03,2014/12/23,,4.393529582613802
(주)아이티센,124500,2015/03,2014/12/23,,73.93548979165546
(주)아이티센,124500,2016/12,2014/12/23,,14.372373594678182
(주)아이티센,124500,2017/12,2014/12/23,,13.84763731737674
(주)아이티센,124500,2018/12,2014/12/23,,124.02515404514335
(주)아이티센,124500,2019/12,2014/12/23,,120.98841828322135
(주)아이티센,124500,2020/12,2014/12/23,,47.50420196158067
(주)아이티센네트웍스,57110,2004/12,2002/01/10,2005/10/22,-30.04142426989279
(주)아이티아이즈,372800,2019/12,2021/11/11,,
(주)아이티아이즈,372800,2020/12,2021/11/11,,
(주)아이티엑스에이아이,99520,2010/12,2009/12/22,,0.9153047740510836
